ExtractionMethod;Reduction;Classification;Fold;Features;Normalization;Components;PCC;ACC;F1;ROC;ExtractionTime;ReductionTime;ClassfTrainning;ClassfPredict
Xception;Full;Logistic;6;204800;No;204800;0;94,1176;94,4444;94,0972;42,3188;0;6,936;0,0124
Xception;Full;Logistic;7;204800;No;204800;0;91,1765;90,9091;91,1765;42,3188;0;6,9516;0,0156
Xception;Full;Logistic;8;204800;No;204800;0;91,1765;92,3077;90,625;42,3188;0;7,3714;0,0129
Xception;Full;Logistic;9;204800;No;204800;0;82,3529;85,7143;82,5758;42,3188;0;7,7202;0,0175
Xception;Full;Logistic;10;204800;No;204800;0;91,1765;92,3077;90,7018;42,3188;0;7,1102;0,0126
Xception;Full;RandomForest;1;204800;No;204800;0;77,1429;73,3333;76,6667;42,3188;0;1,3333;0,0111
Xception;Full;RandomForest;2;204800;No;204800;0;85,7143;81,4815;87,1377;42,3188;0;1,3134;0,0138
Xception;Full;RandomForest;3;204800;No;204800;0;85,2941;85,7143;85,2941;42,3188;0;1,3152;0,0109
Xception;Full;RandomForest;4;204800;No;204800;0;79,4118;83,7209;77,1429;42,3188;0;1,2833;0,0111
Xception;Full;RandomForest;5;204800;No;204800;0;91,1765;91,4286;91,1765;42,3188;0;1,2907;0,011
Xception;Full;RandomForest;6;204800;No;204800;0;91,1765;91,4286;91,3194;42,3188;0;1,2997;0,011
Xception;Full;RandomForest;7;204800;No;204800;0;85,2941;83,871;85,2941;42,3188;0;1,2905;0,0116
Xception;Full;RandomForest;8;204800;No;204800;0;88,2353;89,4737;87,8472;42,3188;0;1,2887;0,0111
Xception;Full;RandomForest;9;204800;No;204800;0;82,3529;85;84,4697;42,3188;0;1,2381;0,011
Xception;Full;RandomForest;10;204800;No;204800;0;94,1176;95;93,3333;42,3188;0;1,2808;0,0107
Xception;Full;Adaboost;1;204800;No;204800;0;71,4286;66,6667;70,8333;42,3188;0;66,4716;0,1987
Xception;Full;Adaboost;2;204800;No;204800;0;85,7143;82,7586;89,1304;42,3188;0;66,0547;0,1944
Xception;Full;Adaboost;3;204800;No;204800;0;79,4118;78,7879;79,4118;42,3188;0;65,7279;0,1905
Xception;Full;Adaboost;4;204800;No;204800;0;85,2941;86,4865;86,4286;42,3188;0;67,567;0,2155
Xception;Full;Adaboost;5;204800;No;204800;0;94,1176;94,1176;94,1176;42,3188;0;76,3129;0,2003
Xception;Full;Adaboost;6;204800;No;204800;0;82,3529;84,2105;81,9444;42,3188;0;69,0464;0,1871
Xception;Full;Adaboost;7;204800;No;204800;0;88,2353;87,5;88,2353;42,3188;0;75,5125;0,1946
Xception;Full;Adaboost;8;204800;No;204800;0;79,4118;81,0811;79,1667;42,3188;0;69,3746;0,1877
Xception;Full;Adaboost;9;204800;No;204800;0;82,3529;85;84,4697;42,3188;0;75,986;0,1903
Xception;Full;Adaboost;10;204800;No;204800;0;79,4118;81,0811;79,4737;42,3188;0;68,348;0,1912
Xception;Full;Gaussian;1;204800;No;204800;0;77,1429;75;77,5;42,3188;0;0,3291;0,058
Xception;Full;Gaussian;2;204800;No;204800;0;51,4286;45,1613;53,0797;42,3188;0;0,2746;0,0509
Xception;Full;Gaussian;3;204800;No;204800;0;70,5882;73,6842;70,5882;42,3188;0;0,2755;0,0589
Xception;Full;Gaussian;4;204800;No;204800;0;58,8235;63,1579;58,5714;42,3188;0;0,2643;0,0517
Xception;Full;Gaussian;5;204800;No;204800;0;67,6471;64,5161;67,6471;42,3188;0;0,2624;0,0543
Xception;Full;Gaussian;6;204800;No;204800;0;73,5294;72,7273;73,9583;42,3188;0;0,2589;0,0496
Xception;Full;Gaussian;7;204800;No;204800;0;70,5882;72,2222;70,5882;42,3188;0;0,2731;0,0579
Xception;Full;Gaussian;8;204800;No;204800;0;73,5294;75,6757;73,2639;42,3188;0;0,2568;0,049
Xception;Full;Gaussian;9;204800;No;204800;0;70,5882;75;71,5909;42,3188;0;0,2569;0,0551
Xception;Full;Gaussian;10;204800;No;204800;0;76,4706;80,9524;74,7368;42,3188;0;0,2624;0,0489
VGG16;Full;PCC;1;25088;No;25088;24;57,1429;59,4595;59,1667;56,4007;0;0;3,0069
VGG16;Full;PCC;2;25088;No;25088;24;54,2857;55,5556;61,2319;56,4007;0;0;4,3767
VGG16;Full;PCC;3;25088;No;25088;24;64,7059;70;64,7059;56,4007;0;0;4,6868
VGG16;Full;PCC;4;25088;No;25088;24;58,8235;69,5652;54,2857;56,4007;0;0;3,0358
VGG16;Full;PCC;5;25088;No;25088;24;70,5882;75;70,5882;56,4007;0;0;5,8511
VGG16;Full;PCC;6;25088;No;25088;24;61,7647;68,2927;60,7639;56,4007;0;0;4,3804
VGG16;Full;PCC;7;25088;No;25088;24;61,7647;69,7674;61,7647;56,4007;0;0;4,5583
VGG16;Full;PCC;8;25088;No;25088;24;61,7647;68,2927;60,7639;56,4007;0;0;3,8973
VGG16;Full;PCC;9;25088;No;25088;24;67,6471;74,4186;65,5303;56,4007;0;0;4,3902
VGG16;Full;PCC;10;25088;No;25088;24;76,4706;80,9524;74,7368;56,4007;0;0;3,3319
VGG16;Full;J48;1;25088;No;25088;0;62,8571;62,8571;64,1667;56,4007;0;0,3897;0,0006
VGG16;Full;J48;2;25088;No;25088;0;62,8571;51,8519;61,7754;56,4007;0;0,377;0,0007
VGG16;Full;J48;3;25088;No;25088;0;85,2941;85,7143;85,2941;56,4007;0;0,375;0,0006
VGG16;Full;J48;4;25088;No;25088;0;70,5882;77,2727;67,5;56,4007;0;0,4986;0,0006
VGG16;Full;J48;5;25088;No;25088;0;82,3529;82,3529;82,3529;56,4007;0;0,3802;0,0007
VGG16;Full;J48;6;25088;No;25088;0;76,4706;76,4706;76,7361;56,4007;0;0,3782;0,0006
VGG16;Full;J48;7;25088;No;25088;0;58,8235;58,8235;58,8235;56,4007;0;0,4034;0,0006
VGG16;Full;J48;8;25088;No;25088;0;79,4118;82,0513;78,8194;56,4007;0;0,375;0,0006
VGG16;Full;J48;9;25088;No;25088;0;85,2941;88,3721;84,8485;56,4007;0;0,3719;0,0006
VGG16;Full;J48;10;25088;No;25088;0;70,5882;68,75;72,2807;56,4007;0;0,3868;0,0007
VGG16;Full;RBF;1;25088;No;25088;0;77,1429;75;77,5;56,4007;0;0,7352;0,2624
VGG16;Full;RBF;2;25088;No;25088;0;80;75,8621;82,7899;56,4007;0;0,6994;0,2581
VGG16;Full;RBF;3;25088;No;25088;0;88,2353;88,8889;88,2353;56,4007;0;0,6997;0,2643
VGG16;Full;RBF;4;25088;No;25088;0;76,4706;80,9524;74,6429;56,4007;0;0,6875;0,249
VGG16;Full;RBF;5;25088;No;25088;0;88,2353;88,2353;88,2353;56,4007;0;0,6805;0,2504
VGG16;Full;RBF;6;25088;No;25088;0;91,1765;91,8919;90,9722;56,4007;0;0,6868;0,2468
VGG16;Full;RBF;7;25088;No;25088;0;88,2353;88,8889;88,2353;56,4007;0;0,6876;0,2456
VGG16;Full;RBF;8;25088;No;25088;0;85,2941;84,8485;85,7639;56,4007;0;0,6939;0,2586
VGG16;Full;RBF;9;25088;No;25088;0;91,1765;92,6829;93,1818;56,4007;0;0,7216;0,2587
VGG16;Full;RBF;10;25088;No;25088;0;91,1765;92,3077;90,7018;56,4007;0;0,7374;0,2557
VGG16;Full;LinearSVM;1;25088;No;25088;0;91,4286;90,9091;92,5;56,4007;0;0,6426;0,0539
VGG16;Full;LinearSVM;2;25088;No;25088;0;85,7143;82,7586;89,1304;56,4007;0;0,6232;0,05
VGG16;Full;LinearSVM;3;25088;No;25088;0;91,1765;91,4286;91,1765;56,4007;0;0,6437;0,0508
VGG16;Full;LinearSVM;4;25088;No;25088;0;85,2941;88,3721;83,2143;56,4007;0;0,6495;0,0509
VGG16;Full;LinearSVM;5;25088;No;25088;0;94,1176;94,4444;94,1176;56,4007;0;0,6497;0,0532
VGG16;Full;LinearSVM;6;25088;No;25088;0;91,1765;91,8919;90,9722;56,4007;0;0,6583;0,0494
VGG16;Full;LinearSVM;7;25088;No;25088;0;88,2353;88,8889;88,2353;56,4007;0;0,6879;0,0554
VGG16;Full;LinearSVM;8;25088;No;25088;0;88,2353;88,8889;88,1944;56,4007;0;0,7177;0,0594
VGG16;Full;LinearSVM;9;25088;No;25088;0;94,1176;95,2381;95,4545;56,4007;0;0,6576;0,0561
VGG16;Full;LinearSVM;10;25088;No;25088;0;91,1765;92,3077;90,7018;56,4007;0;0,6529;0,0514
VGG16;Full;MLP;1;25088;No;25088;0;85,7143;85,7143;87,5;56,4007;0;2,4607;0,0017
VGG16;Full;MLP;2;25088;No;25088;0;85,7143;82,7586;89,1304;56,4007;0;2,3059;0,0023
VGG16;Full;MLP;3;25088;No;25088;0;85,2941;86,4865;85,2941;56,4007;0;2,1611;0,0017
VGG16;Full;MLP;4;25088;No;25088;0;82,3529;86,3636;79,6429;56,4007;0;2,409;0,0016
VGG16;Full;MLP;5;25088;No;25088;0;94,1176;94,1176;94,1176;56,4007;0;2,2175;0,0017
VGG16;Full;MLP;6;25088;No;25088;0;94,1176;94,7368;93,75;56,4007;0;2,1967;0,0018
VGG16;Full;MLP;7;25088;No;25088;0;85,2941;85,7143;85,2941;56,4007;0;1,7477;0,0022
VGG16;Full;MLP;8;25088;No;25088;0;82,3529;83,3333;82,2917;56,4007;0;1,8146;0,0016
VGG16;Full;MLP;9;25088;No;25088;0;97,0588;97,6744;97,7273;56,4007;0;1,9833;0,0015
VGG16;Full;MLP;10;25088;No;25088;0;97,0588;97,4359;96,6667;56,4007;0;2,3984;0,0016
VGG16;Full;Logistic;1;25088;No;25088;0;88,5714;88,2353;90;56,4007;0;0,8584;0,0016
VGG16;Full;Logistic;2;25088;No;25088;0;85,7143;82,7586;89,1304;56,4007;0;0,9537;0,0022
VGG16;Full;Logistic;3;25088;No;25088;0;91,1765;91,4286;91,1765;56,4007;0;1,2868;0,0019
VGG16;Full;Logistic;4;25088;No;25088;0;85,2941;88,3721;83,2143;56,4007;0;0,9115;0,0024
VGG16;Full;Logistic;5;25088;No;25088;0;94,1176;94,4444;94,1176;56,4007;0;0,8997;0,0016
VGG16;Full;Logistic;6;25088;No;25088;0;91,1765;91,8919;90,9722;56,4007;0;0,8781;0,0018
VGG16;Full;Logistic;7;25088;No;25088;0;88,2353;88,8889;88,2353;56,4007;0;1,0102;0,0016
VGG16;Full;Logistic;8;25088;No;25088;0;88,2353;88,8889;88,1944;56,4007;0;0,7972;0,0016
VGG16;Full;Logistic;9;25088;No;25088;0;94,1176;95,2381;95,4545;56,4007;0;0,8795;0,0021
VGG16;Full;Logistic;10;25088;No;25088;0;91,1765;92,3077;90,7018;56,4007;0;0,8756;0,002
VGG16;Full;RandomForest;1;25088;No;25088;0;74,2857;70,9677;74,1667;56,4007;0;0,4138;0,0074
VGG16;Full;RandomForest;2;25088;No;25088;0;88,5714;85,7143;91,3043;56,4007;0;0,3752;0,0073
VGG16;Full;RandomForest;3;25088;No;25088;0;85,2941;86,4865;85,2941;56,4007;0;0,3808;0,0074
VGG16;Full;RandomForest;4;25088;No;25088;0;82,3529;85,7143;80,7143;56,4007;0;0,3829;0,0074
VGG16;Full;RandomForest;5;25088;No;25088;0;85,2941;84,8485;85,2941;56,4007;0;0,3737;0,0075
VGG16;Full;RandomForest;6;25088;No;25088;0;85,2941;85,7143;85,4167;56,4007;0;0,3812;0,0074
VGG16;Full;RandomForest;7;25088;No;25088;0;79,4118;78,7879;79,4118;56,4007;0;0,3756;0,0074
VGG16;Full;RandomForest;8;25088;No;25088;0;97,0588;97,1429;97,2222;56,4007;0;0,3802;0,0076
VGG16;Full;RandomForest;9;25088;No;25088;0;97,0588;97,6744;97,7273;56,4007;0;0,3628;0,0076
VGG16;Full;RandomForest;10;25088;No;25088;0;94,1176;94,4444;94,7368;56,4007;0;0,3831;0,0075
VGG16;Full;Adaboost;1;25088;No;25088;0;74,2857;70,9677;74,1667;56,4007;0;5,0405;0,0235
VGG16;Full;Adaboost;2;25088;No;25088;0;80;75,8621;82,7899;56,4007;0;4,9835;0,0239
VGG16;Full;Adaboost;3;25088;No;25088;0;85,2941;84,8485;85,2941;56,4007;0;5,0343;0,0237
VGG16;Full;Adaboost;4;25088;No;25088;0;76,4706;78,9474;76,7857;56,4007;0;5,0906;0,0239
VGG16;Full;Adaboost;5;25088;No;25088;0;82,3529;82,3529;82,3529;56,4007;0;5,3001;0,0256
VGG16;Full;Adaboost;6;25088;No;25088;0;82,3529;82,3529;82,6389;56,4007;0;5,2893;0,0244
VGG16;Full;Adaboost;7;25088;No;25088;0;91,1765;91,4286;91,1765;56,4007;0;5,257;0,0288
VGG16;Full;Adaboost;8;25088;No;25088;0;91,1765;91,8919;90,9722;56,4007;0;5,4234;0,0252
VGG16;Full;Adaboost;9;25088;No;25088;0;85,2941;87,8049;86,7424;56,4007;0;5,4263;0,0254
VGG16;Full;Adaboost;10;25088;No;25088;0;91,1765;92,3077;90,7018;56,4007;0;5,4733;0,0243
VGG16;Full;Gaussian;1;25088;No;25088;0;74,2857;66,6667;72,5;56,4007;0;0,0255;0,0054
VGG16;Full;Gaussian;2;25088;No;25088;0;74,2857;60,8696;70,471;56,4007;0;0,0277;0,0059
VGG16;Full;Gaussian;3;25088;No;25088;0;70,5882;64,2857;70,5882;56,4007;0;0,026;0,0056
VGG16;Full;Gaussian;4;25088;No;25088;0;50;37,037;55,3571;56,4007;0;0,0262;0,0055
VGG16;Full;Gaussian;5;25088;No;25088;0;79,4118;75,8621;79,4118;56,4007;0;0,0268;0,0055
VGG16;Full;Gaussian;6;25088;No;25088;0;79,4118;77,4194;80,2083;56,4007;0;0,0281;0,0057
VGG16;Full;Gaussian;7;25088;No;25088;0;64,7059;53,8462;64,7059;56,4007;0;0,0267;0,0056
VGG16;Full;Gaussian;8;25088;No;25088;0;82,3529;83,3333;82,2917;56,4007;0;0,0275;0,0058
VGG16;Full;Gaussian;9;25088;No;25088;0;67,6471;68,5714;73,1061;56,4007;0;0,0275;0,0052
VGG16;Full;Gaussian;10;25088;No;25088;0;67,6471;64,5161;69,6491;56,4007;0;0,0251;0,0052
VGG19;Full;PCC;1;25088;No;25088;24;51,4286;56,4103;54,1667;67,3135;0;0;3,3852
VGG19;Full;PCC;2;25088;No;25088;24;48,5714;55;58,8768;67,3135;0;0;3,8253
VGG19;Full;PCC;3;25088;No;25088;24;61,7647;68,2927;61,7647;67,3135;0;0;4,3947
VGG19;Full;PCC;4;25088;No;25088;24;50;62,2222;45,7143;67,3135;0;0;3,0289
VGG19;Full;PCC;5;25088;No;25088;24;70,5882;76,1905;70,5882;67,3135;0;0;4,0511
VGG19;Full;PCC;6;25088;No;25088;24;58,8235;63,1579;58,3333;67,3135;0;0;3,7568
VGG19;Full;PCC;7;25088;No;25088;24;64,7059;71,4286;64,7059;67,3135;0;0;3,5326
VGG19;Full;PCC;8;25088;No;25088;24;58,8235;66,6667;57,6389;67,3135;0;0;3,2964
VGG19;Full;PCC;9;25088;No;25088;24;55,8824;66,6667;50,7576;67,3135;0;0;3,8938
VGG19;Full;PCC;10;25088;No;25088;24;58,8235;65;57,5439;67,3135;0;0;4,377
VGG19;Full;J48;1;25088;No;25088;0;68,5714;66,6667;69,1667;67,3135;0;0,3922;0,0006
VGG19;Full;J48;2;25088;No;25088;0;82,8571;76,9231;82,971;67,3135;0;0,4873;0,0006
VGG19;Full;J48;3;25088;No;25088;0;79,4118;81,0811;79,4118;67,3135;0;0,4798;0,0006
VGG19;Full;J48;4;25088;No;25088;0;64,7059;71,4286;62,5;67,3135;0;0,4088;0,0006
VGG19;Full;J48;5;25088;No;25088;0;67,6471;66,6667;67,6471;67,3135;0;0,4968;0,0006
VGG19;Full;J48;6;25088;No;25088;0;82,3529;81,25;82,9861;67,3135;0;0,4292;0,0006
VGG19;Full;J48;7;25088;No;25088;0;79,4118;78,7879;79,4118;67,3135;0;0,4322;0,0006
VGG19;Full;J48;8;25088;No;25088;0;76,4706;75;77,0833;67,3135;0;0,3773;0,0006
VGG19;Full;J48;9;25088;No;25088;0;88,2353;90,4762;89,0152;67,3135;0;0,4591;0,0006
VGG19;Full;J48;10;25088;No;25088;0;88,2353;90,4762;86,6667;67,3135;0;0,4027;0,0006
VGG19;Full;RBF;1;25088;No;25088;0;74,2857;70,9677;74,1667;67,3135;0;0,7909;0,2688
VGG19;Full;RBF;2;25088;No;25088;0;82,8571;78,5714;84,9638;67,3135;0;0,8299;0,2985
VGG19;Full;RBF;3;25088;No;25088;0;91,1765;91,4286;91,1765;67,3135;0;0,7992;0,2677
VGG19;Full;RBF;4;25088;No;25088;0;79,4118;82,0513;79,2857;67,3135;0;0,7183;0,262
VGG19;Full;RBF;5;25088;No;25088;0;79,4118;77,4194;79,4118;67,3135;0;0,7962;0,2639
VGG19;Full;RBF;6;25088;No;25088;0;88,2353;88,8889;88,1944;67,3135;0;0,7045;0,263
VGG19;Full;RBF;7;25088;No;25088;0;88,2353;88,8889;88,2353;67,3135;0;0,7918;0,2622
VGG19;Full;RBF;8;25088;No;25088;0;88,2353;88,2353;88,5417;67,3135;0;0,6953;0,2559
VGG19;Full;RBF;9;25088;No;25088;0;91,1765;93,0233;91,2879;67,3135;0;0,8197;0,2682
VGG19;Full;RBF;10;25088;No;25088;0;85,2941;87,1795;84,7368;67,3135;0;0,6713;0,2463
VGG19;Full;LinearSVM;1;25088;No;25088;0;85,7143;83,871;85,8333;67,3135;0;0,7124;0,0566
VGG19;Full;LinearSVM;2;25088;No;25088;0;85,7143;82,7586;89,1304;67,3135;0;0,62;0,0533
VGG19;Full;LinearSVM;3;25088;No;25088;0;94,1176;94,1176;94,1176;67,3135;0;0,7352;0,0531
VGG19;Full;LinearSVM;4;25088;No;25088;0;82,3529;86,9565;78,5714;67,3135;0;0,6268;0,049
VGG19;Full;LinearSVM;5;25088;No;25088;0;91,1765;91,8919;91,1765;67,3135;0;0,6989;0,0521
VGG19;Full;LinearSVM;6;25088;No;25088;0;88,2353;88,8889;88,1944;67,3135;0;0,6469;0,0511
VGG19;Full;LinearSVM;7;25088;No;25088;0;88,2353;88,8889;88,2353;67,3135;0;0,6975;0,056
VGG19;Full;LinearSVM;8;25088;No;25088;0;94,1176;94,7368;93,75;67,3135;0;0,6432;0,0508
VGG19;Full;LinearSVM;9;25088;No;25088;0;94,1176;95,4545;93,5606;67,3135;0;0,6815;0,0552
VGG19;Full;LinearSVM;10;25088;No;25088;0;88,2353;90;87,3684;67,3135;0;0,6809;0,0569
VGG19;Full;MLP;1;25088;No;25088;0;85,7143;83,871;85,8333;67,3135;0;1,7425;0,0019
VGG19;Full;MLP;2;25088;No;25088;0;88,5714;85,7143;91,3043;67,3135;0;2,0138;0,0015
VGG19;Full;MLP;3;25088;No;25088;0;91,1765;91,8919;91,1765;67,3135;0;1,7708;0,0017
VGG19;Full;MLP;4;25088;No;25088;0;82,3529;86,3636;79,6429;67,3135;0;3,3462;0,0016
VGG19;Full;MLP;5;25088;No;25088;0;88,2353;88,8889;88,2353;67,3135;0;2,1107;0,002
VGG19;Full;MLP;6;25088;No;25088;0;94,1176;94,7368;93,75;67,3135;0;1,8495;0,0018
VGG19;Full;MLP;7;25088;No;25088;0;85,2941;85,7143;85,2941;67,3135;0;2,1902;0,0017
VGG19;Full;MLP;8;25088;No;25088;0;85,2941;87,1795;84,7222;67,3135;0;2,2265;0,0017
VGG19;Full;MLP;9;25088;No;25088;0;91,1765;93,3333;89,3939;67,3135;0;1,8915;0,0015
VGG19;Full;MLP;10;25088;No;25088;0;94,1176;95;93,3333;67,3135;0;2,5945;0,0018
VGG19;Full;Logistic;1;25088;No;25088;0;85,7143;83,871;85,8333;67,3135;0;1,0028;0,0017
VGG19;Full;Logistic;2;25088;No;25088;0;85,7143;82,7586;89,1304;67,3135;0;0,8077;0,0019
VGG19;Full;Logistic;3;25088;No;25088;0;94,1176;94,1176;94,1176;67,3135;0;1,0941;0,0017
VGG19;Full;Logistic;4;25088;No;25088;0;79,4118;84,4444;76,0714;67,3135;0;0,8917;0,0016
VGG19;Full;Logistic;5;25088;No;25088;0;91,1765;91,8919;91,1765;67,3135;0;0,9474;0,0016
VGG19;Full;Logistic;6;25088;No;25088;0;88,2353;88,8889;88,1944;67,3135;0;0,868;0,0015
VGG19;Full;Logistic;7;25088;No;25088;0;88,2353;88,8889;88,2353;67,3135;0;0,9389;0,0016
VGG19;Full;Logistic;8;25088;No;25088;0;94,1176;94,7368;93,75;67,3135;0;0,9156;0,002
VGG19;Full;Logistic;9;25088;No;25088;0;94,1176;95,4545;93,5606;67,3135;0;0,9254;0,0016
VGG19;Full;Logistic;10;25088;No;25088;0;94,1176;94,7368;94,0351;67,3135;0;0,8954;0,0019
VGG19;Full;RandomForest;1;25088;No;25088;0;80;78,7879;80,8333;67,3135;0;0,4556;0,0083
VGG19;Full;RandomForest;2;25088;No;25088;0;88,5714;85,7143;91,3043;67,3135;0;0,4043;0,0073
VGG19;Full;RandomForest;3;25088;No;25088;0;91,1765;91,4286;91,1765;67,3135;0;0,3708;0,0074
VGG19;Full;RandomForest;4;25088;No;25088;0;85,2941;88,3721;83,2143;67,3135;0;0,3716;0,0075
VGG19;Full;RandomForest;5;25088;No;25088;0;70,5882;66,6667;70,5882;67,3135;0;0,3711;0,0074
VGG19;Full;RandomForest;6;25088;No;25088;0;91,1765;91,4286;91,3194;67,3135;0;0,3662;0,0073
VGG19;Full;RandomForest;7;25088;No;25088;0;91,1765;91,4286;91,1765;67,3135;0;0,3695;0,0074
VGG19;Full;RandomForest;8;25088;No;25088;0;88,2353;88,8889;88,1944;67,3135;0;0,3682;0,0073
VGG19;Full;RandomForest;9;25088;No;25088;0;97,0588;97,6744;97,7273;67,3135;0;0,3674;0,0072
VGG19;Full;RandomForest;10;25088;No;25088;0;88,2353;90;87,3684;67,3135;0;0,3773;0,0074
VGG19;Full;Adaboost;1;25088;No;25088;0;77,1429;76,4706;78,3333;67,3135;0;5,0868;0,0288
VGG19;Full;Adaboost;2;25088;No;25088;0;88,5714;85,7143;91,3043;67,3135;0;5,0032;0,0239
VGG19;Full;Adaboost;3;25088;No;25088;0;88,2353;88,2353;88,2353;67,3135;0;5,082;0,0235
VGG19;Full;Adaboost;4;25088;No;25088;0;76,4706;80,9524;74,6429;67,3135;0;5,0201;0,0235
VGG19;Full;Adaboost;5;25088;No;25088;0;85,2941;84,8485;85,2941;67,3135;0;5,0314;0,0233
VGG19;Full;Adaboost;6;25088;No;25088;0;88,2353;87,5;88,8889;67,3135;0;5,0518;0,0233
VGG19;Full;Adaboost;7;25088;No;25088;0;85,2941;85,7143;85,2941;67,3135;0;5,0357;0,0235
VGG19;Full;Adaboost;8;25088;No;25088;0;88,2353;88,8889;88,1944;67,3135;0;5,0245;0,0233
VGG19;Full;Adaboost;9;25088;No;25088;0;97,0588;97,6744;97,7273;67,3135;0;5,0623;0,0234
VGG19;Full;Adaboost;10;25088;No;25088;0;85,2941;87,1795;84,7368;67,3135;0;5,0702;0,0235
VGG19;Full;Gaussian;1;25088;No;25088;0;77,1429;71,4286;75,8333;67,3135;0;0,0276;0,0058
VGG19;Full;Gaussian;2;25088;No;25088;0;71,4286;58,3333;68,2971;67,3135;0;0,0258;0,0053
VGG19;Full;Gaussian;3;25088;No;25088;0;61,7647;55,1724;61,7647;67,3135;0;0,0252;0,005
VGG19;Full;Gaussian;4;25088;No;25088;0;58,8235;58,8235;60,7143;67,3135;0;0,0253;0,0052
VGG19;Full;Gaussian;5;25088;No;25088;0;67,6471;56;67,6471;67,3135;0;0,0245;0,0059
VGG19;Full;Gaussian;6;25088;No;25088;0;73,5294;68,9655;74,6528;67,3135;0;0,0285;0,0054
VGG19;Full;Gaussian;7;25088;No;25088;0;64,7059;50;64,7059;67,3135;0;0,0251;0,0051
VGG19;Full;Gaussian;8;25088;No;25088;0;82,3529;82,3529;82,6389;67,3135;0;0,025;0,005
VGG19;Full;Gaussian;9;25088;No;25088;0;70,5882;73,6842;73,4848;67,3135;0;0,0251;0,0052
VGG19;Full;Gaussian;10;25088;No;25088;0;58,8235;46,1538;62,4561;67,3135;0;0,0258;0,0051
ResNet50;Full;PCC;1;100352;No;100352;24;71,4286;70,5882;72,5;67,2282;0;0;9,6242
ResNet50;Full;PCC;2;100352;No;100352;24;60;53,3333;61,5942;67,2282;0;0;8,3866
ResNet50;Full;PCC;3;100352;No;100352;24;73,5294;78,0488;73,5294;67,2282;0;0;10,2547
ResNet50;Full;PCC;4;100352;No;100352;24;76,4706;81,8182;73,5714;67,2282;0;0;9,5493
ResNet50;Full;PCC;5;100352;No;100352;24;79,4118;82,0513;79,4118;67,2282;0;0;8,2824
ResNet50;Full;PCC;6;100352;No;100352;24;73,5294;75,6757;73,2639;67,2282;0;0;8,1814
ResNet50;Full;PCC;7;100352;No;100352;24;85,2941;85,7143;85,2941;67,2282;0;0;7,6944
ResNet50;Full;PCC;8;100352;No;100352;24;85,2941;87,1795;84,7222;67,2282;0;0;8,5046
ResNet50;Full;PCC;9;100352;No;100352;24;70,5882;76,1905;69,697;67,2282;0;0;9,4894
ResNet50;Full;PCC;10;100352;No;100352;24;82,3529;85;81,4035;67,2282;0;0;8,6331
ResNet50;Full;J48;1;100352;No;100352;0;68,5714;66,6667;69,1667;67,2282;0;2,8065;0,0022
ResNet50;Full;J48;2;100352;No;100352;0;85,7143;80;85,1449;67,2282;0;3,0696;0,0021
ResNet50;Full;J48;3;100352;No;100352;0;82,3529;83,3333;82,3529;67,2282;0;3,0113;0,0021
ResNet50;Full;J48;4;100352;No;100352;0;79,4118;82,0513;79,2857;67,2282;0;3,0537;0,0021
ResNet50;Full;J48;5;100352;No;100352;0;73,5294;70,9677;73,5294;67,2282;0;2,7881;0,0021
ResNet50;Full;J48;6;100352;No;100352;0;70,5882;72,2222;70,4861;67,2282;0;2,6457;0,0021
ResNet50;Full;J48;7;100352;No;100352;0;79,4118;80;79,4118;67,2282;0;3,0988;0,002
ResNet50;Full;J48;8;100352;No;100352;0;88,2353;89,4737;87,8472;67,2282;0;2,8557;0,0019
ResNet50;Full;J48;9;100352;No;100352;0;82,3529;85,7143;82,5758;67,2282;0;2,7506;0,0021
ResNet50;Full;J48;10;100352;No;100352;0;64,7059;64,7059;65,614;67,2282;0;2,8801;0,0021
ResNet50;Full;RBF;1;100352;No;100352;0;91,4286;90,3226;91,6667;67,2282;0;3,005;0,9297
ResNet50;Full;RBF;2;100352;No;100352;0;91,4286;88,8889;93,4783;67,2282;0;2,8906;0,9208
ResNet50;Full;RBF;3;100352;No;100352;0;85,2941;86,4865;85,2941;67,2282;0;2,8889;0,9056
ResNet50;Full;RBF;4;100352;No;100352;0;82,3529;86,3636;79,6429;67,2282;0;3,0528;0,9169
ResNet50;Full;RBF;5;100352;No;100352;0;94,1176;94,1176;94,1176;67,2282;0;2,8024;0,9192
ResNet50;Full;RBF;6;100352;No;100352;0;97,0588;97,2973;96,875;67,2282;0;2,7976;0,8952
ResNet50;Full;RBF;7;100352;No;100352;0;82,3529;82,3529;82,3529;67,2282;0;2,7472;0,9684
ResNet50;Full;RBF;8;100352;No;100352;0;94,1176;94,7368;93,75;67,2282;0;2,9874;0,9563
ResNet50;Full;RBF;9;100352;No;100352;0;91,1765;93,0233;91,2879;67,2282;0;2,9211;1,105
ResNet50;Full;RBF;10;100352;No;100352;0;88,2353;90;87,3684;67,2282;0;2,8637;1,05
ResNet50;Full;LinearSVM;1;100352;No;100352;0;88,5714;87,5;89,1667;67,2282;0;2,4414;0,1876
ResNet50;Full;LinearSVM;2;100352;No;100352;0;94,2857;92,3077;95,6522;67,2282;0;2,4061;0,2172
ResNet50;Full;LinearSVM;3;100352;No;100352;0;91,1765;91,4286;91,1765;67,2282;0;2,615;0,2068
