FeatureExtraction;DimReduction;Normalization;NumberComponents;Classifier;KFold01_Accuracy;KFold02_Accuracy;KFold03_Accuracy;KFold04_Accuracy;KFold05_Accuracy;KFold06_Accuracy;KFold07_Accuracy;KFold08_Accuracy;KFold09_Accuracy;KFold10_Accuracy;Accuracy_Mean;Accuracy_SD
EfficientNetB1;Full;No;81920;LinearSVM;0,9143;0,9143;0,9412;0,8529;0,9412;0,9706;0,9412;0,9118;0,9706;0,9118;0,927;0,0327
EfficientNetB2;Full;No;114048;Logistic;0,9143;0,9143;0,9412;0,8529;0,9706;0,9706;0,9412;0,9118;0,9412;0,9118;0,927;0,0327
EfficientNetB3;Full;No;153600;Logistic;0,8857;0,9429;0,9412;0,8824;0,9706;0,9412;0,8824;0,9412;0,9706;0,9118;0,927;0,0325
MobileNet+ResNet101;Full;No;150528;Logistic;0,8857;0,9429;0,9706;0,8529;0,9118;0,9118;0,9118;1;0,9412;0,9412;0,927;0,0397
ResNet101+MobileNetV2_n_feat;PCA;No;75;RBF;0,8571;0,9714;0,9118;0,8529;0,9412;0,9412;0,8824;0,9706;0,9412;1;0,927;0,0473
MobileNet;Full;No;50176;LinearSVM;0,8857;0,9714;0,9412;0,8529;0,9118;0,9412;0,8529;0,9706;0,9412;1;0,9269;0,0477
MobileNet+ResNet50;PCA;No;50;RBF;0,9143;0,9429;0,9412;0,8529;0,9412;0,9412;0,9118;0,9706;0,8824;0,9706;0,9269;0,0354
EfficientNetB0+MobileNet_n_feat;PCA;No;150;RBF;0,8857;0,9714;0,9706;0,8824;0,8824;0,9706;0,8824;0,9412;0,9118;0,9706;0,9269;0,0397
EfficientNetB0+MobileNet_n_feat;PCA;No;30;RBF;0,8857;0,9714;0,9706;0,8824;0,9412;1;0,8529;0,9118;0,8824;0,9706;0,9269;0,0477
MobileNet+ResNet50_n_feat;PCA;No;50;RBF;0,9429;0,9429;0,9118;0,8235;0,9118;0,9706;0,9412;0,9412;0,9118;0,9706;0,9268;0,0401
MobileNet+ResNet50_n_feat;PCA;No;75;RBF;0,9429;0,9429;0,9118;0,8235;0,9412;0,9706;0,9118;0,9706;0,8824;0,9706;0,9268;0,0442
EfficientNetB1+EfficientNetB5_n_feat;PCA;No;250;Logistic;0,9143;0,9714;0,9706;0,9412;0,9118;0,8529;0,9412;0,9412;0,9412;0,8824;0,9268;0,0354
ResNet101+DenseNet121;PCA;No;300;LinearSVM;0,8857;0,8286;0,9706;0,8529;0,9118;0,9412;1;0,9706;0,9412;0,9412;0,9244;0,0517
ResNet152;Full;No;100352;LinearSVM;0,8571;0,9143;0,9706;0,8529;0,9706;0,9118;0,9706;0,9412;0,9118;0,9412;0,9242;0,0412
DenseNet121;Full;No;50176;LinearSVM;0,9143;0,8571;0,9706;0,8824;0,9118;0,9706;0,9706;0,8824;0,9706;0,9118;0,9242;0,0412
ResNet101V2;Full;No;100352;LinearSVM;0,9143;0,8857;0,8824;0,8824;0,9412;0,9412;0,9412;0,9118;0,9412;1;0,9241;0,0348
Xception+ResNet50;PCA;No;300;Logistic;0,9429;0,8571;0,9118;0,8824;0,9412;0,9412;0,8824;1;0,9118;0,9706;0,9241;0,0414
MobileNet+ResNet101;PCA;No;300;LinearSVM;0,9143;0,8857;0,9412;0,8824;0,9118;0,9412;1;0,9118;0,9412;0,9118;0,9241;0,0323
EfficientNetB0+MobileNet;PCA;No;50;RBF;0,8857;0,9143;0,9706;0,8824;0,9118;0,9412;0,8824;0,9412;0,9412;0,9706;0,9241;0,0323
MobileNet;PCA;No;75;RBF;0,9143;0,9143;0,9412;0,8235;0,9118;0,9706;0,9118;0,9706;0,9118;0,9706;0,924;0,0419
ResNet101V2;PCA;No;30;LinearSVM;0,9429;0,8857;0,8824;0,9118;0,9118;0,8824;0,9706;0,9118;0,9706;0,9706;0,924;0,035
MobileNetV2;PCA;No;30;RBF;0,9143;0,9143;0,9412;0,8235;0,9412;0,9412;0,8824;0,9706;0,9706;0,9412;0,924;0,0419
ResNet101+DenseNet169;PCA;No;40;RBF;0,9143;0,9143;0,9118;0,8824;0,9706;0,9706;0,8824;0,9412;0,9412;0,9118;0,924;0,0298
EfficientNetB0+MobileNet_n_feat;PCA;No;40;RBF;0,8857;0,9429;0,9118;0,8824;0,9412;1;0,8529;0,9412;0,8824;1;0,924;0,0476
EfficientNetB3;PCA;No;250;Logistic;0,9429;0,9429;0,9118;0,8824;0,9118;0,9412;0,9118;0,9118;0,9706;0,9118;0,9239;0,0238
EfficientNetB1+EfficientNetB5;PCA;No;300;Logistic;0,9143;0,9429;0,9412;0,8824;0,9706;0,9118;0,8529;0,9706;0,9412;0,9118;0,9239;0,0353
MobileNet+ResNet50;PCA;No;30;RBF;0,9429;0,9714;0,9118;0,8235;0,9412;0,9412;0,9118;0,9412;0,9118;0,9412;0,9238;0,0379
ResNet152;Full;No;100352;Logistic;0,8571;0,8857;0,9706;0,8529;0,9412;0,9412;0,9706;0,9412;0,9118;0,9412;0,9213;0,0407
EfficientNetB0;Full;No;62720;LinearSVM;0,9143;0,8571;0,9118;0,9118;0,9118;0,9412;0,9118;0,9706;0,9412;0,9412;0,9213;0,0285
DenseNet121;PCA;No;300;Logistic;0,9143;0,8286;0,9706;0,8824;0,9412;0,9412;0,9706;0,8824;0,9706;0,9118;0,9213;0,0446
EfficientNetB0;PCA;No;300;Logistic;0,9429;0,8286;0,9412;0,9118;0,9118;0,9412;0,9118;0,9706;0,9412;0,9118;0,9213;0,0361
ResNet101+DenseNet169;Full;No;181888;LinearSVM;0,8857;0,8857;0,9706;0,8824;0,9412;0,9118;0,9118;0,9706;0,9412;0,9118;0,9213;0,0316
ResNet101+DenseNet169;Full;No;181888;Logistic;0,8857;0,8857;0,9706;0,8824;0,9118;0,9118;0,9118;0,9706;0,9412;0,9412;0,9213;0,0316
EfficientNetB0+MobileNet;Full;No;112896;MLP;0,8571;0,9429;0,9118;0,8529;0,9412;0,9412;0,9118;0,9706;0,9118;0,9706;0,9212;0,039
ResNet101+DenseNet169_n_feat;PCA;No;75;RBF;0,8286;0,9714;0,9118;0,8529;0,9412;0,9412;0,9412;0,9412;0,9412;0,9412;0,9212;0,0427
EfficientNetB2;PCA;No;300;Logistic;0,9429;0,8857;0,9412;0,8824;0,9706;0,9412;0,9118;0,8824;0,9412;0,9118;0,9211;0,0293
EfficientNetB3;PCA;No;300;Logistic;0,9143;0,9143;0,9118;0,8824;0,9412;0,9118;0,9118;0,9118;0,9706;0,9412;0,9211;0,0228
Xception+ResNet50;PCA;No;75;RBF;0,9143;0,9143;0,9706;0,8235;0,9706;0,9706;0,9118;0,8824;0,9118;0,9412;0,9211;0,0436
MobileNetV2;PCA;No;75;RBF;0,9143;0,9143;0,9412;0,8235;0,9706;0,8824;0,8824;0,9706;0,9706;0,9412;0,9211;0,0456
MobileNet;PCA;No;20;RBF;0,8857;0,9429;0,9412;0,8235;0,9412;0,9412;0,9118;0,9118;0,9412;0,9706;0,9211;0,0393
ResNet101+MobileNetV2;PCA;No;300;Logistic;0,9429;0,8857;0,9412;0,8529;0,9118;0,9412;0,9412;0,9706;0,9118;0,9118;0,9211;0,0321
MobileNet+ResNet50;PCA;No;100;RBF;0,9429;0,8857;0,9706;0,8529;0,9412;0,9412;0,9118;0,9118;0,9118;0,9412;0,9211;0,0321
EfficientNetB0+MobileNet;PCA;No;10;RBF;0,9143;0,9143;0,9118;0,9118;0,9412;0,9706;0,8529;0,9118;0,9118;0,9706;0,9211;0,0322
EfficientNetB1+EfficientNetB5;PCA;No;250;LinearSVM;0,8857;0,9429;0,9706;0,8529;0,9412;0,9118;0,8824;0,9706;0,9412;0,9118;0,9211;0,0371
Xception+ResNet50;PCA;No;40;RBF;0,9143;0,9429;0,9118;0,8235;0,9706;0,9412;0,9118;0,9412;0,9118;0,9412;0,921;0,0374
EfficientNetB1+EfficientNetB5_n_feat;PCA;No;300;Logistic;0,9143;0,9429;0,9412;0,9118;0,9412;0,8824;0,9118;0,9412;0,9412;0,8824;0,921;0,023
EfficientNetB1+EfficientNetB5_n_feat;PCA;No;250;LinearSVM;0,9143;0,9714;0,9412;0,9706;0,9118;0,8529;0,9412;0,9118;0,9412;0,8529;0,9209;0,0396
DenseNet169;PCA;No;75;RBF;1;0,9429;0,9412;0,8529;0,9412;0,9118;0,8824;0,8824;0,9118;0,9412;0,9208;0,0397
DenseNet201;Full;No;94080;LinearSVM;0,8286;0,8857;0,9706;0,8824;0,9706;0,9118;0,8824;0,9118;0,9706;0,9706;0,9185;0,0477
MobileNet;PCA;No;250;Logistic;0,8286;0,8857;0,9706;0,8235;0,8824;0,9706;0,8824;0,9706;1;0,9706;0,9185;0,0619
ResNet101+DenseNet121;Full;No;150528;LinearSVM;0,8571;0,8571;0,9706;0,8824;0,9412;0,9118;0,9412;0,9706;0,9412;0,9118;0,9185;0,0399
ResNet101+MobileNetV2;PCA;No;50;RBF;0,8286;0,8857;0,9118;0,8529;0,9412;0,9706;0,9118;0,9412;0,9706;0,9706;0,9185;0,0477
ResNet101;Full;No;100352;LinearSVM;0,8571;0,8857;0,9706;0,8824;0,9118;0,9118;0,9118;0,9706;0,9412;0,9412;0,9184;0,0357
ResNet101;Full;No;100352;Logistic;0,8571;0,8857;0,9706;0,8824;0,9118;0,9118;0,9118;0,9706;0,9412;0,9412;0,9184;0,0357
DenseNet121;PCA;No;300;LinearSVM;0,9143;0,8286;0,9706;0,9118;0,9412;0,9118;0,9412;0,8824;0,9706;0,9118;0,9184;0,04
ResNet101;PCA;No;30;RBF;0,8;0,9429;0,9118;0,8529;0,9706;0,9706;0,9118;0,9412;0,9412;0,9412;0,9184;0,051
MobileNet+ResNet101;PCA;No;50;RBF;0,8571;0,8857;0,9118;0,8529;0,9706;0,9412;0,9118;0,9412;0,9412;0,9706;0,9184;0,0402
ResNet101+DenseNet169_n_feat;PCA;No;150;RBF;0,8286;0,9143;0,9412;0,8529;0,9706;0,9412;0,9412;0,9118;0,9412;0,9412;0,9184;0,0421
ResNet101+DenseNet121;PCA;No;50;RBF;0,8286;0,9429;0,9412;0,8529;0,9412;0,9412;0,8529;0,9412;0,9412;1;0,9183;0,0515
ResNet101+MobileNetV2_n_feat;PCA;No;100;RBF;0,8571;0,9143;0,9118;0,8529;0,9706;0,9412;0,8824;0,9706;0,9412;0,9412;0,9183;0,0405
EfficientNetB1;Full;No;81920;Logistic;0,9143;0,9143;0,9118;0,8235;0,9412;0,9706;0,9412;0,9118;0,9412;0,9118;0,9182;0,0367
DenseNet201;PCA;No;300;LinearSVM;0,9143;0,8857;0,9412;0,8824;0,9118;0,9118;0,8824;0,9412;0,9706;0,9412;0,9182;0,0284
DenseNet201;PCA;No;300;Logistic;0,8857;0,9143;0,9706;0,8529;0,9412;0,8824;0,8824;0,9412;0,9706;0,9412;0,9182;0,0387
MobileNetV2;PCA;No;300;Logistic;0,8857;0,9143;1;0,8529;0,8824;0,8824;0,9412;0,9706;0,9412;0,9118;0,9182;0,0429
EfficientNetB2;PCA;No;300;LinearSVM;0,9429;0,8571;0,9706;0,8824;0,9118;0,9412;0,9118;0,9118;0,9412;0,9118;0,9182;0,031
EfficientNetB0+MobileNet_n_feat;PCA;No;250;RBF;0,8571;0,9714;0,9706;0,8529;0,9118;0,9412;0,9118;0,9118;0,9412;0,9118;0,9182;0,0385
MobileNet+ResNet50_n_feat;PCA;No;150;RBF;0,9143;0,9143;0,9706;0,7941;0,9706;0,9412;0,9118;0,9412;0,8824;0,9412;0,9182;0,0488
MobileNetV2;Full;No;62720;MLP;0,8857;0,9714;0,9412;0,8235;0,9118;0,9118;0,9412;0,9412;0,9412;0,9118;0,9181;0,0388
MobileNet;ReliefF;No;250;Logistic;0,9143;0,9429;0,9118;0,8824;0,8235;0,9706;0,8529;0,9706;0,9412;0,9706;0,9181;0,0489
MobileNet+ResNet50;PCA;No;40;RandomForest;0,9143;0,9429;0,9412;0,8529;0,8824;0,8824;0,8824;0,9706;0,9412;0,9706;0,9181;0,0391
MobileNet+ResNet50;PCA;No;30;RandomForest;0,9143;0,9429;0,8824;0,8235;0,9118;0,9118;0,9118;0,9412;0,9412;1;0,9181;0,0433
EfficientNetB1+EfficientNetB5;PCA;No;300;LinearSVM;0,9143;0,9429;0,9412;0,8529;0,9706;0,9118;0,8529;0,9706;0,9412;0,8824;0,9181;0,0412
MobileNet+ResNet50;PCA;No;200;Logistic;0,9714;0,9143;0,9412;0,8824;0,9118;0,8824;0,8824;0,9412;0,9706;0,8824;0,918;0,0344
EfficientNetB1+EfficientNetB5;Full;No;542720;LinearSVM;0,9143;0,9714;0,9412;0,8529;0,9706;0,9118;0,8824;0,9118;0,9412;0,8824;0,918;0,0368
DenseNet169;PCA;No;50;RBF;0,9714;0,9429;0,8824;0,8529;0,9706;0,9118;0,8824;0,9412;0,9118;0,9118;0,9179;0,037
ResNet101+DenseNet121;Full;No;150528;Logistic;0,8286;0,8571;0,9706;0,8824;0,9412;0,9118;0,9412;0,9706;0,9412;0,9118;0,9156;0,0449
ResNet152V2;Full;No;100352;Logistic;0,8286;0,9143;0,9706;0,9118;0,9412;0,8529;0,8824;0,9706;0,9412;0,9412;0,9155;0,0454
DenseNet201;Full;No;94080;Logistic;0,8;0,9429;0,9706;0,8235;0,9706;0,9118;0,8824;0,9118;0,9706;0,9706;0,9155;0,0598
EfficientNetB0;Full;No;62720;Logistic;0,8857;0,8571;0,9118;0,9118;0,9118;0,9412;0,9118;0,9706;0,9412;0,9118;0,9155;0,0295
ResNet101;PCA;No;300;Logistic;0,8857;0,8286;0,9118;0,9118;0,9118;0,9118;0,9706;0,9412;0,9412;0,9412;0,9155;0,0368
MobileNet+ResNet101;PCA;No;20;RBF;0,8;0,9429;0,9118;0,8235;0,9412;0,9118;0,9706;0,9412;0,9412;0,9706;0,9155;0,0553
ResNet101+MobileNetV2_n_feat;PCA;No;150;RBF;0,8571;0,8857;0,9118;0,8235;0,9412;0,9706;0,9118;0,9412;0,9412;0,9706;0,9155;0,0456
ResNet101+MobileNetV2_n_feat;PCA;No;50;RBF;0,8;0,9429;0,9118;0,8235;0,9412;0,9412;0,9412;0,9412;0,9412;0,9706;0,9155;0,0538
ResNet101+MobileNetV2_n_feat;PCA;No;40;RBF;0,7714;0,9429;0,9118;0,8235;0,9412;0,9706;0,9412;0,9412;0,9706;0,9412;0,9155;0,0622
MobileNet+ResNet101_n_feat;PCA;No;75;RBF;0,8;0,9429;0,9118;0,8529;0,9412;0,9412;0,9412;0,9412;0,9118;0,9706;0,9155;0,0487
MobileNet;PCA;No;20;LinearSVM;0,8286;0,9429;0,9706;0,8529;0,9706;0,8824;0,9118;0,9118;0,9118;0,9706;0,9154;0,0474
ResNet101+DenseNet169;PCA;No;30;RBF;0,8;0,9714;0,9118;0,8529;0,9412;0,9412;0,9412;0,9412;0,9412;0,9118;0,9154;0,0487
ResNet101+DenseNet121;PCA;No;30;RBF;0,8;0,9714;0,9118;0,8529;0,9412;0,9412;0,8824;0,9412;0,9412;0,9706;0,9154;0,0521
MobileNet+ResNet50;ReliefF;No;300;RBF;0,8286;0,9429;0,8824;0,8824;0,8824;0,9118;0,8824;1;0,9412;1;0,9154;0,0526
MobileNet+ResNet50_n_feat;ReliefF;No;300;RBF;0,8286;0,9429;0,8824;0,8824;0,8529;0,9412;0,8824;1;0,9412;1;0,9154;0,0558
MobileNet+ResNet50_n_feat;PCA;No;250;Logistic;0,8857;0,8857;0,9118;0,8824;1;0,9412;0,9118;0,9412;0,9118;0,8824;0,9154;0,0353
MobileNet+ResNet101_n_feat;PCA;No;100;RBF;0,8571;0,9143;0,9118;0,7941;0,9706;0,9412;0,9118;0,9412;0,9412;0,9706;0,9154;0,0512
EfficientNetB0+MobileNet_n_feat;PCA;No;50;RBF;0,8857;0,8857;0,9118;0,8824;0,8824;0,9706;0,8824;0,9412;0,9118;1;0,9154;0,0399
ResNet101+MobileNetV2_n_feat;PCA;No;75;RandomForest;0,8857;0,8857;0,9412;0,8235;0,9412;0,9706;0,9118;0,9412;0,9118;0,9412;0,9154;0,0399
Xception+ResNet50;PCA;No;300;LinearSVM;0,9429;0,8571;0,9412;0,8824;0,9412;0,9118;0,8529;1;0,9118;0,9118;0,9153;0,042
MobileNet;PCA;No;300;LinearSVM;0,8857;0,9143;0,9118;0,8824;0,8824;0,9412;0,8824;0,9412;0,9706;0,9412;0,9153;0,0303
MobileNetV2;PCA;No;100;RBF;0,9143;0,8857;0,9412;0,7941;0,9412;0,9706;0,8824;0,9412;0,9412;0,9412;0,9153;0,048
EfficientNetB0+MobileNet;PCA;No;150;RBF;0,8857;0,9143;0,9412;0,8529;0,9118;0,9412;0,9118;0,9118;0,9412;0,9412;0,9153;0,0274
EfficientNetB0+MobileNet;PCA;No;150;Logistic;0,8286;0,9714;0,9412;0,8824;0,9118;0,9118;0,9118;0,9118;0,9706;0,9118;0,9153;0,0394
ResNet101+DenseNet169;PCA;No;50;RBF;0,8571;0,9429;0,9118;0,8529;0,9412;0,9412;0,8824;0,9412;0,9412;0,9412;0,9153;0,0353
Xception+ResNet50_n_feat;PCA;No;300;Logistic;0,9429;0,8571;0,8824;0,9412;1;0,8824;0,9118;0,9706;0,8824;0,8824;0,9153;0,044
ResNet101+DenseNet169_n_feat;PCA;No;150;Logistic;0,8571;0,9429;0,9706;0,9412;0,9118;0,9118;0,9118;0,9412;0,9412;0,8235;0,9153;0,042
ResNet101+DenseNet169_n_feat;PCA;No;50;RBF;0,8286;0,9714;0,9118;0,8529;0,9412;0,9412;0,9412;0,9412;0,9412;0,8824;0,9153;0,0436
Xception+ResNet50;PCA;No;250;Logistic;0,9429;0,8857;0,9118;0,8529;0,9412;0,8824;0,9118;0,9706;0,9118;0,9412;0,9152;0,0332
EfficientNetB3;PCA;No;200;Logistic;0,9143;0,9143;0,8824;0,9118;0,9118;0,9412;0,8824;0,9412;0,9706;0,8824;0,9152;0,0277
EfficientNetB0+MobileNet;Full;No;112896;RBF;0,8857;0,9429;0,9412;0,8529;0,8824;0,9412;0,8529;0,9412;0,9412;0,9706;0,9152;0,0403
ResNet101+DenseNet169;PCA;No;300;Logistic;0,9429;0,8857;0,9706;0,9118;0,9118;0,9412;0,8529;0,9412;0,9412;0,8529;0,9152;0,0381
MobileNet+ResNet50;PCA;No;250;Logistic;0,8857;0,9429;0,9412;0,8824;0,9118;0,8235;0,9118;0,9412;0,9412;0,9706;0,9152;0,0403
MobileNet+ResNet50;PCA;No;100;Logistic;0,9429;0,8857;0,9706;0,9118;0,9706;0,8529;0,8824;0,9118;0,8529;0,9706;0,9152;0,0444
MobileNet+ResNet50;PCA;No;40;RBF;0,9143;0,9143;0,9118;0,8235;0,9412;0,9412;0,9118;0,9412;0,9118;0,9412;0,9152;0,0334
MobileNet+ResNet50_n_feat;ReliefF;No;250;RandomForest;0,9143;0,9143;0,9118;0,9118;0,8529;0,9118;0,8824;0,9412;0,9412;0,9706;0,9152;0,0307
Xception+ResNet50_n_feat;PCA;No;300;RBF;0,9143;0,9143;0,9706;0,8529;0,9706;0,9412;0,8824;0,8824;0,8824;0,9412;0,9152;0,0382
MobileNet+ResNet50_n_feat;PCA;No;250;RBF;0,9429;0,8857;0,9706;0,8529;0,9118;0,9706;0,9118;0,8824;0,8824;0,9412;0,9152;0,0381
EfficientNetB0+MobileNet_n_feat;PCA;No;20;RBF;0,8857;0,9429;0,9412;0,8529;0,9412;0,9706;0,8529;0,8824;0,9118;0,9706;0,9152;0,0424
MobileNet+ResNet50_n_feat;PCA;No;20;RBF;0,9143;0,9143;0,8824;0,8824;0,9118;0,9412;0,8824;0,9118;0,9118;1;0,9152;0,0334
EfficientNetB1+EfficientNetB5;PCA;No;250;Logistic;0,8857;0,9429;0,9706;0,8529;0,9412;0,9412;0,8235;0,9706;0,9412;0,8824;0,9152;0,0481
EfficientNetB3;PCA;No;300;LinearSVM;0,9143;0,9429;0,9118;0,8824;0,9118;0,9118;0,8824;0,9118;0,9706;0,9118;0,9151;0,0246
EfficientNetB2;PCA;No;250;LinearSVM;0,9429;0,9143;0,9706;0,8235;0,8824;0,9706;0,9412;0,8529;0,9118;0,9412;0,9151;0,0465
MobileNet+ResNet50_n_feat;ReliefF;No;300;Logistic;0,9143;0,9429;0,8824;0,9118;0,7941;1;0,8529;0,9706;0,9412;0,9412;0,9151;0,0566
EfficientNetB5;Full;No;460800;LinearSVM;0,9143;0,9714;0,9412;0,8529;0,9706;0,8824;0,8824;0,9412;0,9412;0,8529;0,915;0,0426
MobileNet+ResNet50;PCA;No;20;RBF;0,9429;0,9714;0,8529;0,8529;0,9118;0,9412;0,9118;0,9118;0,9118;0,9412;0,915;0,0362
MobileNet+ResNet50_n_feat;PCA;No;30;RBF;0,9429;0,9429;0,8824;0,8529;0,9118;0,9412;0,8824;0,9412;0,9118;0,9412;0,915;0,031
EfficientNetB1+EfficientNetB5;Full;No;542720;Logistic;0,9143;0,9714;0,9412;0,8529;0,9706;0,8824;0,8824;0,9118;0,9412;0,8824;0,915;0,0383
ResNet101+MobileNetV2;PCA;No;40;RBF;0,8;0,8857;0,9118;0,8235;0,9706;0,9706;0,9118;0,9412;0,9412;0,9706;0,9127;0,0575
Xception+ResNet50_n_feat;ReliefF;No;250;LinearSVM;0,8571;0,8286;0,9118;0,9118;0,9412;0,8824;0,9412;1;0,9118;0,9412;0,9127;0,046
ResNet152V2;Full;No;100352;LinearSVM;0,8286;0,8857;0,9706;0,9118;0,9412;0,8529;0,8824;0,9706;0,9412;0,9412;0,9126;0,0463
DenseNet121;Full;No;50176;Logistic;0,8857;0,8286;0,9412;0,8529;0,9118;0,9706;0,9706;0,8824;0,9706;0,9118;0,9126;0,0481
DenseNet201;Full;No;94080;RandomForest;0,8;0,9143;0,9412;0,8824;0,8824;0,9118;0,9706;0,9412;0,9412;0,9412;0,9126;0,046
MobileNet+ResNet101;PCA;No;30;RBF;0,8;0,9143;0,9118;0,8235;0,9706;0,9412;0,8824;0,9412;0,9412;1;0,9126;0,0591
ResNet101+DenseNet169_n_feat;PCA;No;200;Logistic;0,8286;0,8857;1;0,8824;0,9118;0,9412;0,9412;0,9412;0,9118;0,8824;0,9126;0,0444
ResNet101+DenseNet121_n_feat;PCA;No;150;RBF;0,8571;0,8571;0,9118;0,8529;0,9706;0,9706;0,9412;0,9412;0,9118;0,9118;0,9126;0,0425
MobileNet+ResNet50_n_feat;PCA;No;30;Logistic;0,8286;0,8857;0,9118;0,8529;0,9412;0,9706;0,9118;0,9412;0,9412;0,9412;0,9126;0,0424
ResNet101+MobileNetV2;PCA;No;150;RBF;0,8857;0,8571;0,9412;0,8235;0,9706;0,9118;0,9412;0,8824;0,9412;0,9706;0,9125;0,0467
ResNet101+MobileNetV2;PCA;No;100;RBF;0,8571;0,8857;0,9118;0,8529;0,9412;0,9706;0,9118;0,9118;0,9118;0,9706;0,9125;0,0386
ResNet101+MobileNetV2;PCA;No;75;RBF;0,8857;0,8571;0,9118;0,8529;0,9412;0,9706;0,8824;0,9118;0,9412;0,9706;0,9125;0,0408
EfficientNetB5;Full;No;460800;MLP;0,8857;0,9143;0,9118;0,9118;0,9706;0,9118;0,9118;0,8824;0,9118;0,9118;0,9124;0,0224
ResNet50;PCA;No;250;LinearSVM;0,9143;0,8857;0,9118;0,9118;0,9118;0,8824;0,8824;0,9706;0,9118;0,9412;0,9124;0,026
EfficientNetB3;PCA;No;200;LinearSVM;0,9143;0,8857;0,8824;0,9118;0,9412;0,9118;0,9118;0,9118;0,9706;0,8824;0,9124;0,026
ResNet50;PCA;No;75;RBF;0,8857;0,9143;0,9706;0,8235;0,9118;0,9706;0,8824;0,9118;0,9118;0,9412;0,9124;0,0414
MobileNet;ReliefF;No;300;Logistic;0,8571;0,9429;0,9118;0,8529;0,8529;0,9706;0,8529;0,9706;0,9412;0,9706;0,9124;0,0506
MobileNet;ReliefF;No;200;Logistic;0,8286;0,9429;0,8824;0,9118;0,8235;0,9412;0,9118;0,9412;0,9706;0,9706;0,9124;0,0502
ResNet101+MobileNetV2;PCA;No;75;Adaboost;0,8857;0,9143;0,9706;0,8824;0,9412;0,9412;0,9118;0,8529;0,9118;0,9118;0,9124;0,0319
ResNet101+DenseNet121;PCA;No;40;RBF;0,8286;0,9429;0,9118;0,8824;0,9412;0,9118;0,8824;0,9412;0,9412;0,9412;0,9124;0,0362
EfficientNetB0+MobileNet_n_feat;ReliefF;No;300;Logistic;0,8286;0,9429;0,9118;0,9118;0,8529;0,9118;0,9118;0,9118;0,9706;0,9706;0,9124;0,0427
MobileNet+ResNet50_n_feat;ReliefF;No;300;RandomForest;0,8857;0,9143;0,8529;0,9118;0,8529;0,8824;0,9118;0,9412;0,9706;1;0,9124;0,0454
MobileNet+ResNet50_n_feat;PCA;No;300;Logistic;0,8857;0,8857;0,9412;0,8824;0,9412;0,8824;0,9412;0,9118;0,9118;0,9412;0,9124;0,0256
ResNet101+MobileNetV2_n_feat;PCA;No;200;RBF;0,8857;0,8857;0,9412;0,8235;0,9706;0,9118;0,8824;0,8824;0,9706;0,9706;0,9124;0,047
ResNet101+MobileNetV2_n_feat;PCA;No;200;LinearSVM;0,8857;0,9143;0,9706;0,7941;0,9118;0,9412;0,9706;0,9118;0,9412;0,8824;0,9124;0,049
ResNet101+DenseNet121_n_feat;PCA;No;40;RandomForest;0,8571;0,9429;0,9118;0,8529;0,9118;0,9706;0,9412;0,8529;0,9118;0,9706;0,9124;0,0432
Xception+ResNet50_n_feat;PCA;No;40;RBF;0,9143;0,8857;0,9118;0,8529;0,9412;0,9706;0,8824;0,9412;0,9118;0,9118;0,9124;0,0319
EfficientNetB5;PCA;No;300;Logistic;0,8571;0,9714;0,9412;0,9118;0,9412;0,8824;0,9118;0,9118;0,9412;0,8529;0,9123;0,0367
MobileNetV2;PCA;No;150;RBF;0,9143;0,9143;0,9412;0,7941;0,9118;0,9706;0,8824;0,8824;0,9706;0,9412;0,9123;0,0492
MobileNet+ResNet50;ReliefF;No;200;RandomForest;0,8857;0,9429;0,8824;0,9118;0,8529;0,8824;0,9118;0,9412;0,9706;0,9412;0,9123;0,0347
EfficientNetB0+MobileNet_n_feat;PCA;No;200;Logistic;0,8857;0,9429;0,9412;0,8824;0,9118;0,8824;0,9412;0,9118;0,9118;0,9118;0,9123;0,0226
Xception+ResNet50_n_feat;PCA;No;100;RBF;0,9143;0,9143;0,9118;0,7941;0,9706;0,9412;0,9118;0,9412;0,8824;0,9412;0,9123;0,0456
EfficientNetB7;Full;No;924160;LinearSVM;0,9429;0,9143;0,9706;0,8235;0,8529;0,9412;0,8824;0,9412;0,9412;0,9118;0,9122;0,0437
EfficientNetB7;Full;No;924160;Logistic;0,9429;0,9143;0,9412;0,7941;0,9118;0,9412;0,8824;0,9412;0,9412;0,9118;0,9122;0,0437
ResNet152V2;PCA;No;100;RBF;0,9143;0,9429;0,9412;0,8529;0,9118;0,8529;0,8824;0,9412;0,9412;0,9412;0,9122;0,035
ResNet101V2;PCA;No;75;RBF;0,9143;0,9429;0,9412;0,8529;0,8824;0,9118;0,8824;0,8824;0,9412;0,9706;0,9122;0,035
ResNet101V2;PCA;No;50;RBF;0,9143;0,9429;0,8824;0,8529;0,9118;0,9412;0,8529;0,8824;0,9412;1;0,9122;0,0437
ResNet50;PCA;No;30;RBF;0,9429;0,9143;0,8824;0,8235;0,9412;0,9412;0,9118;0,9412;0,9118;0,9118;0,9122;0,035
MobileNet+ResNet50_n_feat;PCA;No;200;RBF;0,9429;0,9143;0,9706;0,8235;0,9118;0,9412;0,9118;0,9118;0,8529;0,9412;0,9122;0,0417
Xception+ResNet50_n_feat;PCA;No;30;RBF;0,9143;0,9429;0,8824;0,8235;0,9118;0,9706;0,9118;0,9412;0,9118;0,9118;0,9122;0,0373
