FeatureExtraction,DimReduction,Normalization,NumberComponents,Classifier,KFold01_ROCScore,KFold02_ROCScore,KFold03_ROCScore,KFold04_ROCScore,KFold05_ROCScore,KFold06_ROCScore,KFold07_ROCScore,KFold08_ROCScore,KFold09_ROCScore,KFold10_ROCScore,ROCScore_Mean,ROCScore_SD
MobileNet+ResNet101_n_feat,UMAP,No,30,Adaboost,0.8000,0.8732,0.7059,0.7821,0.7647,0.8229,0.7353,0.6771,0.8030,0.8474,0.7812,0.0586
MobileNet+ResNet101_n_feat,UMAP,No,30,Gaussian,0.8000,0.9348,0.7941,0.8536,0.7059,0.8264,0.6765,0.7674,0.8030,0.8544,0.8016,0.0706
ResNet101+DenseNet169_n_feat,PCA,No,30,PCC,0.8667,0.8714,0.8235,0.7964,0.8824,0.9375,0.8235,0.8785,0.8712,0.9000,0.8651,0.0390
ResNet101+DenseNet169_n_feat,PCA,No,30,J48,0.7917,0.8732,0.6471,0.7929,0.7647,0.8229,0.7353,0.8542,0.7614,0.8088,0.7852,0.0609
ResNet101+DenseNet169_n_feat,PCA,No,30,RBF,0.8667,0.8931,0.9118,0.7964,0.9118,0.9375,0.9706,0.9375,0.8902,0.8667,0.8982,0.0460
ResNet101+DenseNet169_n_feat,PCA,No,30,LinearSVM,0.7583,0.8732,0.8824,0.7964,0.8235,0.8472,0.8235,0.9097,0.8712,0.8281,0.8414,0.0424
ResNet101+DenseNet169_n_feat,PCA,No,30,MLP,0.8083,0.8080,0.8235,0.7143,0.8824,0.7986,0.7353,0.8785,0.7765,0.8211,0.8046,0.0509
ResNet101+DenseNet169_n_feat,PCA,No,30,Logistic,0.7583,0.8297,0.9118,0.8071,0.8529,0.9410,0.8529,0.9410,0.8939,0.8544,0.8643,0.0556
ResNet101+DenseNet169_n_feat,PCA,No,30,RandomForest,0.8333,0.9149,0.8824,0.8321,0.9412,0.9375,0.8235,0.9097,0.8712,0.9333,0.8879,0.0437
ResNet101+DenseNet169_n_feat,PCA,No,30,Adaboost,0.8000,0.9149,0.9118,0.8321,0.9412,0.9132,0.7941,0.9722,0.8258,0.8737,0.8779,0.0588
ResNet101+DenseNet169_n_feat,PCA,No,30,Gaussian,0.8667,0.8913,0.7941,0.7714,0.7647,0.8507,0.8235,0.8785,0.8939,0.8404,0.8375,0.0453
ResNet101+DenseNet169_n_feat,UMAP,No,30,PCC,0.7583,0.8478,0.7647,0.8321,0.8235,0.8160,0.7647,0.7882,0.8068,0.8140,0.8016,0.0295
ResNet101+DenseNet169_n_feat,UMAP,No,30,J48,0.7667,0.8714,0.7647,0.7607,0.7647,0.7361,0.6471,0.7951,0.7348,0.8544,0.7696,0.0597
ResNet101+DenseNet169_n_feat,UMAP,No,30,RBF,0.7333,0.7391,0.7647,0.8679,0.7353,0.8194,0.7059,0.7882,0.8485,0.7737,0.7776,0.0506
ResNet101+DenseNet169_n_feat,UMAP,No,30,LinearSVM,0.7833,0.8696,0.7941,0.7964,0.7941,0.8472,0.7941,0.8160,0.8068,0.8140,0.8116,0.0257
ResNet101+DenseNet169_n_feat,UMAP,No,30,MLP,0.8333,0.8478,0.7647,0.7964,0.7941,0.8472,0.7941,0.8160,0.7765,0.8544,0.8125,0.0303
ResNet101+DenseNet169_n_feat,UMAP,No,30,Logistic,0.8333,0.8297,0.7941,0.7607,0.8529,0.8472,0.7647,0.9097,0.8258,0.8211,0.8239,0.0416
ResNet101+DenseNet169_n_feat,UMAP,No,30,RandomForest,0.7833,0.9130,0.8235,0.8321,0.9118,0.8472,0.8235,0.8819,0.8447,0.8140,0.8475,0.0403
ResNet101+DenseNet169_n_feat,UMAP,No,30,Adaboost,0.7333,0.8714,0.8529,0.7714,0.7941,0.8854,0.7941,0.7951,0.7348,0.7754,0.8008,0.0504
ResNet101+DenseNet169_n_feat,UMAP,No,30,Gaussian,0.8333,0.8714,0.7647,0.8429,0.7941,0.8194,0.6471,0.7604,0.8030,0.8544,0.7991,0.0613
ResNet101+DenseNet121_n_feat,PCA,No,30,PCC,0.8333,0.9130,0.8529,0.7964,0.8529,0.9375,0.8529,0.8750,0.9318,0.9000,0.8746,0.0431
ResNet101+DenseNet121_n_feat,PCA,No,30,J48,0.8167,0.8949,0.7353,0.7571,0.8824,0.7917,0.7941,0.7118,0.8902,0.7614,0.8036,0.0628
ResNet101+DenseNet121_n_feat,PCA,No,30,RBF,0.8000,0.9149,0.9118,0.7964,0.9118,0.9688,0.9706,0.9097,0.9129,0.9000,0.8997,0.0559
ResNet101+DenseNet121_n_feat,PCA,No,30,LinearSVM,0.7667,0.8714,0.9118,0.8321,0.8529,0.9410,0.9118,0.8194,0.9356,0.8544,0.8697,0.0529
ResNet101+DenseNet121_n_feat,PCA,No,30,MLP,0.9083,0.8315,0.8235,0.8321,0.8235,0.8542,0.7647,0.7639,0.8902,0.8544,0.8346,0.0441
ResNet101+DenseNet121_n_feat,PCA,No,30,Logistic,0.8000,0.8931,0.9118,0.8071,0.8824,0.9132,0.8529,0.7917,0.8902,0.8281,0.8570,0.0448
ResNet101+DenseNet121_n_feat,PCA,No,30,RandomForest,0.8583,0.9149,0.9118,0.8321,0.9118,0.9688,0.9412,0.8785,0.8902,0.9404,0.9048,0.0390
ResNet101+DenseNet121_n_feat,PCA,No,30,Adaboost,0.7833,0.9348,0.7941,0.8429,0.9412,0.9722,0.8529,0.8854,0.8258,0.8807,0.8713,0.0603
ResNet101+DenseNet121_n_feat,PCA,No,30,Gaussian,0.8000,0.8696,0.8529,0.7464,0.8529,0.8785,0.7941,0.7917,0.8068,0.9000,0.8293,0.0459
ResNet101+DenseNet121_n_feat,UMAP,No,30,PCC,0.7500,0.7645,0.7647,0.7357,0.8824,0.8229,0.6765,0.7569,0.7386,0.8404,0.7733,0.0564
ResNet101+DenseNet121_n_feat,UMAP,No,30,J48,0.6917,0.7011,0.7647,0.8179,0.8235,0.7431,0.7647,0.7361,0.8674,0.7018,0.7612,0.0560
ResNet101+DenseNet121_n_feat,UMAP,No,30,RBF,0.7583,0.7609,0.7353,0.6857,0.7941,0.8542,0.6765,0.7569,0.7386,0.8070,0.7568,0.0507
ResNet101+DenseNet121_n_feat,UMAP,No,30,LinearSVM,0.7583,0.8696,0.7941,0.7607,0.8529,0.9097,0.7353,0.8160,0.7424,0.8404,0.8079,0.0563
ResNet101+DenseNet121_n_feat,UMAP,No,30,MLP,0.7583,0.8279,0.7941,0.8321,0.8529,0.8819,0.7353,0.7882,0.8030,0.8404,0.8114,0.0421
ResNet101+DenseNet121_n_feat,UMAP,No,30,Logistic,0.8083,0.8062,0.8235,0.8071,0.8824,0.8507,0.7647,0.8160,0.7841,0.8211,0.8164,0.0309
ResNet101+DenseNet121_n_feat,UMAP,No,30,RandomForest,0.7750,0.8696,0.8824,0.8429,0.8824,0.7951,0.8529,0.8472,0.7841,0.9070,0.8439,0.0429
ResNet101+DenseNet121_n_feat,UMAP,No,30,Adaboost,0.8750,0.7428,0.8824,0.8429,0.8824,0.7396,0.7353,0.7674,0.7424,0.8474,0.8057,0.0620
ResNet101+DenseNet121_n_feat,UMAP,No,30,Gaussian,0.7167,0.7862,0.7647,0.8071,0.7353,0.8264,0.6765,0.7569,0.8030,0.8070,0.7680,0.0450
ResNet101+MobileNetV2_n_feat,PCA,No,30,PCC,0.8333,0.9130,0.8235,0.7964,0.8824,0.8819,0.8235,0.8750,0.8485,0.8667,0.8544,0.0336
ResNet101+MobileNetV2_n_feat,PCA,No,30,J48,0.7333,0.7663,0.9118,0.7929,0.7941,0.7951,0.7353,0.7986,0.7159,0.7158,0.7759,0.0554
ResNet101+MobileNetV2_n_feat,PCA,No,30,RBF,0.7750,0.8931,0.8824,0.7964,0.9412,0.9722,0.9706,0.9375,0.9356,0.9333,0.9037,0.0650
ResNet101+MobileNetV2_n_feat,PCA,No,30,LinearSVM,0.8833,0.8496,0.9706,0.7821,0.9706,0.9444,0.9118,0.9410,0.9318,0.9404,0.9126,0.0561
ResNet101+MobileNetV2_n_feat,PCA,No,30,MLP,0.8750,0.7880,0.9118,0.7607,0.8529,0.9132,0.7647,0.7917,0.8712,0.8877,0.8417,0.0567
ResNet101+MobileNetV2_n_feat,PCA,No,30,Logistic,0.7583,0.8931,0.9706,0.7464,0.9118,0.9132,0.9118,0.9410,0.9773,0.9070,0.8930,0.0751
ResNet101+MobileNetV2_n_feat,PCA,No,30,RandomForest,0.8417,0.8714,0.8824,0.8321,0.9412,0.9688,0.9118,0.9062,0.8939,0.9333,0.8983,0.0411
ResNet101+MobileNetV2_n_feat,PCA,No,30,Adaboost,0.8000,0.9149,0.8529,0.8679,0.9706,0.8264,0.9118,0.9444,0.9129,0.8807,0.8882,0.0501
ResNet101+MobileNetV2_n_feat,PCA,No,30,Gaussian,0.8917,0.9130,0.8529,0.8071,0.8235,0.9097,0.8235,0.9062,0.9129,0.8737,0.8714,0.0395
ResNet101+MobileNetV2_n_feat,UMAP,No,30,PCC,0.7833,0.8714,0.7941,0.7607,0.7941,0.8750,0.6765,0.7882,0.8295,0.8807,0.8054,0.0593
ResNet101+MobileNetV2_n_feat,UMAP,No,30,J48,0.7167,0.9565,0.7941,0.7964,0.8824,0.8194,0.7941,0.7326,0.7424,0.7754,0.8010,0.0687
ResNet101+MobileNetV2_n_feat,UMAP,No,30,RBF,0.6583,0.7391,0.7647,0.7964,0.7059,0.8160,0.7647,0.7847,0.8712,0.8404,0.7741,0.0597
ResNet101+MobileNetV2_n_feat,UMAP,No,30,LinearSVM,0.7833,0.8696,0.7647,0.7964,0.7647,0.8472,0.7941,0.7569,0.8485,0.9070,0.8133,0.0488
ResNet101+MobileNetV2_n_feat,UMAP,No,30,MLP,0.7667,0.8496,0.7941,0.7964,0.8235,0.8194,0.8235,0.7882,0.9129,0.9070,0.8281,0.0464
ResNet101+MobileNetV2_n_feat,UMAP,No,30,Logistic,0.7833,0.8714,0.8235,0.7964,0.7647,0.8507,0.7941,0.8750,0.8674,0.8807,0.8307,0.0413
ResNet101+MobileNetV2_n_feat,UMAP,No,30,RandomForest,0.8333,0.9348,0.8824,0.7964,0.8235,0.8229,0.8235,0.8785,0.9129,0.8544,0.8563,0.0423
ResNet101+MobileNetV2_n_feat,UMAP,No,30,Adaboost,0.7500,0.8080,0.8235,0.7714,0.8235,0.8542,0.9118,0.8264,0.8674,0.8018,0.8238,0.0442
ResNet101+MobileNetV2_n_feat,UMAP,No,30,Gaussian,0.8083,0.8297,0.7941,0.8071,0.7353,0.8229,0.7059,0.7604,0.8485,0.8807,0.7993,0.0500
EfficientNetB0+MobileNet_n_feat,PCA,No,30,PCC,0.8333,0.9130,0.8529,0.8679,0.8824,0.8819,0.7647,0.9375,0.9545,0.9667,0.8855,0.0579
EfficientNetB0+MobileNet_n_feat,PCA,No,30,J48,0.8583,0.8279,0.8824,0.8429,0.8529,0.7083,0.9118,0.9132,0.8902,0.7544,0.8442,0.0632
EfficientNetB0+MobileNet_n_feat,PCA,No,30,RBF,0.8833,0.9783,0.9706,0.8786,0.9412,1.0000,0.8529,0.9097,0.8902,0.9667,0.9271,0.0480
EfficientNetB0+MobileNet_n_feat,PCA,No,30,LinearSVM,0.8083,0.9149,0.9118,0.9036,0.9118,0.9132,0.9118,0.9097,0.9129,0.9404,0.9038,0.0331
EfficientNetB0+MobileNet_n_feat,PCA,No,30,MLP,0.8500,0.8496,0.9706,0.8321,0.9706,0.8854,0.8529,0.8472,0.9129,0.9737,0.8945,0.0549
EfficientNetB0+MobileNet_n_feat,PCA,No,30,Logistic,0.7833,0.9565,0.9412,0.9036,0.9412,0.9132,0.8235,0.9097,0.9129,0.9404,0.9025,0.0530
EfficientNetB0+MobileNet_n_feat,PCA,No,30,RandomForest,0.8833,0.8714,0.9412,0.8429,0.8529,0.9688,0.8824,0.9410,0.9318,0.8737,0.8989,0.0408
EfficientNetB0+MobileNet_n_feat,PCA,No,30,Adaboost,0.8833,0.8931,0.8824,0.8429,0.9412,0.8854,0.7941,0.9722,0.8902,0.9404,0.8925,0.0484
EfficientNetB0+MobileNet_n_feat,PCA,No,30,Gaussian,0.7250,0.8696,0.7647,0.7821,0.8235,0.9097,0.6765,0.9062,0.8712,0.8404,0.8169,0.0742
EfficientNetB0+MobileNet_n_feat,UMAP,No,30,PCC,0.8667,0.8297,0.8529,0.6857,0.8235,0.8194,0.7941,0.7951,0.8712,0.7807,0.8119,0.0512
EfficientNetB0+MobileNet_n_feat,UMAP,No,30,J48,0.8583,0.8062,0.7941,0.7464,0.8529,0.6979,0.7647,0.8819,0.7803,0.7754,0.7958,0.0532
EfficientNetB0+MobileNet_n_feat,UMAP,No,30,RBF,0.7000,0.6975,0.7059,0.7214,0.8235,0.6979,0.6471,0.9132,0.6742,0.8140,0.7395,0.0788
EfficientNetB0+MobileNet_n_feat,UMAP,No,30,LinearSVM,0.6917,0.6793,0.7059,0.7464,0.7941,0.6458,0.6765,0.9132,0.6553,0.7877,0.7296,0.0784
EfficientNetB0+MobileNet_n_feat,UMAP,No,30,MLP,0.7500,0.8279,0.8529,0.7607,0.7941,0.8229,0.7353,0.8576,0.7197,0.7877,0.7909,0.0463
EfficientNetB0+MobileNet_n_feat,UMAP,No,30,Logistic,0.7500,0.8080,0.8529,0.7464,0.8235,0.7292,0.7059,0.8819,0.7008,0.8474,0.7846,0.0625
EfficientNetB0+MobileNet_n_feat,UMAP,No,30,RandomForest,0.8333,0.9348,0.9118,0.7714,0.8824,0.9097,0.7647,0.9132,0.8030,0.9140,0.8638,0.0614
EfficientNetB0+MobileNet_n_feat,UMAP,No,30,Adaboost,0.8917,0.7464,0.9118,0.8536,0.7353,0.8229,0.7941,0.9410,0.8674,0.8877,0.8452,0.0656
EfficientNetB0+MobileNet_n_feat,UMAP,No,30,Gaussian,0.8000,0.7899,0.8529,0.7357,0.8235,0.8819,0.8235,0.8264,0.8068,0.8211,0.8162,0.0366
MobileNet+ResNet50_n_feat,PCA,No,30,PCC,0.8333,0.9130,0.8235,0.8321,0.8529,0.9375,0.7941,0.9097,0.9545,0.8667,0.8718,0.0511
MobileNet+ResNet50_n_feat,PCA,No,30,J48,0.8000,0.9130,0.7353,0.7821,0.8235,0.7882,0.7941,0.8819,0.8030,0.7754,0.8097,0.0494
MobileNet+ResNet50_n_feat,PCA,No,30,RBF,0.9333,0.9565,0.8824,0.8321,0.9118,0.9375,0.8824,0.9375,0.9129,0.9333,0.9120,0.0351
MobileNet+ResNet50_n_feat,PCA,No,30,LinearSVM,0.7917,0.8931,0.9412,0.8429,0.9118,0.9410,0.9412,0.9410,0.9356,0.9211,0.9060,0.0483
MobileNet+ResNet50_n_feat,PCA,No,30,MLP,0.9083,0.8279,0.9412,0.7821,0.8529,0.8819,0.7941,0.9097,0.8447,0.9737,0.8717,0.0593
MobileNet+ResNet50_n_feat,PCA,No,30,Logistic,0.8167,0.9130,0.9118,0.8321,0.9412,0.9688,0.9118,0.9410,0.9356,0.9474,0.9119,0.0471
MobileNet+ResNet50_n_feat,PCA,No,30,RandomForest,0.8333,0.9565,0.8824,0.8321,0.8529,0.9410,0.8824,0.9375,0.9129,0.9404,0.8971,0.0446
MobileNet+ResNet50_n_feat,PCA,No,30,Adaboost,0.7583,0.9149,0.9412,0.8071,0.8235,0.8299,0.8824,0.9132,0.9129,0.9404,0.8724,0.0600
MobileNet+ResNet50_n_feat,PCA,No,30,Gaussian,0.9167,0.9130,0.8235,0.8071,0.8529,0.9097,0.8235,0.9410,0.9545,0.9667,0.8909,0.0560
MobileNet+ResNet50_n_feat,UMAP,No,30,PCC,0.8083,0.8478,0.7941,0.8321,0.7941,0.7326,0.6765,0.7882,0.7841,0.8544,0.7912,0.0508
MobileNet+ResNet50_n_feat,UMAP,No,30,J48,0.8250,0.7246,0.8824,0.7964,0.6765,0.8507,0.7059,0.7708,0.7159,0.8018,0.7750,0.0644
MobileNet+ResNet50_n_feat,UMAP,No,30,RBF,0.6333,0.7391,0.7647,0.7464,0.7353,0.7847,0.7353,0.7882,0.7614,0.7140,0.7403,0.0419
MobileNet+ResNet50_n_feat,UMAP,No,30,LinearSVM,0.7333,0.7609,0.7647,0.7964,0.7647,0.8160,0.7059,0.7257,0.7652,0.7737,0.7606,0.0309
MobileNet+ResNet50_n_feat,UMAP,No,30,MLP,0.7583,0.8913,0.7353,0.8071,0.7647,0.8160,0.6471,0.8507,0.7614,0.8737,0.7906,0.0691
MobileNet+ResNet50_n_feat,UMAP,No,30,Logistic,0.8000,0.8913,0.7941,0.7714,0.7941,0.8160,0.7059,0.8472,0.7614,0.8474,0.8029,0.0492
MobileNet+ResNet50_n_feat,UMAP,No,30,RandomForest,0.8583,0.9130,0.8529,0.8321,0.8235,0.9097,0.7941,0.8542,0.8220,0.8807,0.8541,0.0365
MobileNet+ResNet50_n_feat,UMAP,No,30,Adaboost,0.8750,0.9149,0.8529,0.8321,0.7647,0.8229,0.7647,0.8542,0.8030,0.8544,0.8339,0.0448
MobileNet+ResNet50_n_feat,UMAP,No,30,Gaussian,0.7833,0.9130,0.8235,0.8071,0.7941,0.7917,0.7059,0.8542,0.7803,0.8544,0.8108,0.0527
Xception+ResNet50_n_feat,PCA,No,30,PCC,0.8083,0.8496,0.8235,0.8321,0.8824,0.9410,0.7647,0.8785,0.8712,0.8070,0.8458,0.0472
Xception+ResNet50_n_feat,PCA,No,30,J48,0.7167,0.8696,0.8235,0.7214,0.8529,0.8819,0.8529,0.7604,0.7652,0.8474,0.8092,0.0592
Xception+ResNet50_n_feat,PCA,No,30,RBF,0.9083,0.9565,0.8824,0.7964,0.9118,0.9688,0.9118,0.9375,0.9129,0.9000,0.9086,0.0449
Xception+ResNet50_n_feat,PCA,No,30,LinearSVM,0.8583,0.8714,0.8529,0.7929,0.8529,0.9444,0.8529,0.8819,0.8939,0.8544,0.8656,0.0364
Xception+ResNet50_n_feat,PCA,No,30,MLP,0.8833,0.8913,0.8529,0.8071,0.9412,0.8542,0.8235,0.9132,0.8447,0.9140,0.8726,0.0409
Xception+ResNet50_n_feat,PCA,No,30,Logistic,0.8500,0.9130,0.9412,0.7821,0.8529,0.9410,0.8824,0.8819,0.8939,0.8877,0.8826,0.0447
Xception+ResNet50_n_feat,PCA,No,30,RandomForest,0.9083,0.9348,0.8529,0.7714,0.9118,0.9688,0.9118,0.9688,0.8712,0.9070,0.9007,0.0553
Xception+ResNet50_n_feat,PCA,No,30,Adaboost,0.8333,0.8913,0.7647,0.8321,0.9118,0.9097,0.8235,0.9097,0.8485,0.9211,0.8646,0.0491
Xception+ResNet50_n_feat,PCA,No,30,Gaussian,0.8083,0.8913,0.7647,0.7357,0.8529,0.8785,0.8529,0.9375,0.9545,0.8404,0.8517,0.0658
Xception+ResNet50_n_feat,UMAP,No,30,PCC,0.7917,0.8297,0.7647,0.8071,0.8235,0.7917,0.8235,0.8194,0.8902,0.9070,0.8249,0.0415
Xception+ResNet50_n_feat,UMAP,No,30,J48,0.7917,0.8080,0.8529,0.7714,0.9412,0.8819,0.8529,0.8542,0.8485,0.7684,0.8371,0.0507
Xception+ResNet50_n_feat,UMAP,No,30,RBF,0.6250,0.7391,0.7353,0.7714,0.6765,0.7569,0.7059,0.6979,0.7614,0.7737,0.7243,0.0454
Xception+ResNet50_n_feat,UMAP,No,30,LinearSVM,0.7083,0.8478,0.7647,0.7964,0.7647,0.7882,0.7647,0.7257,0.8258,0.8070,0.7793,0.0407
Xception+ResNet50_n_feat,UMAP,No,30,MLP,0.6750,0.8043,0.7059,0.7607,0.7647,0.8194,0.7353,0.8819,0.8220,0.3105,0.7280,0.1506
Xception+ResNet50_n_feat,UMAP,No,30,Logistic,0.7250,0.8913,0.7941,0.7964,0.7941,0.8194,0.8824,0.9097,0.8030,0.8140,0.8230,0.0531
Xception+ResNet50_n_feat,UMAP,No,30,RandomForest,0.8333,0.8714,0.9118,0.8679,0.9118,0.8785,0.8235,0.8507,0.8902,0.8737,0.8713,0.0280
Xception+ResNet50_n_feat,UMAP,No,30,Adaboost,0.8833,0.8514,0.8235,0.7321,0.8824,0.8264,0.8235,0.8819,0.8902,0.8140,0.8409,0.0459
Xception+ResNet50_n_feat,UMAP,No,30,Gaussian,0.6583,0.9130,0.7353,0.8679,0.7647,0.7917,0.7353,0.7917,0.8447,0.8070,0.7910,0.0696
VGG16+VGG19_n_feat,PCA,No,30,PCC,0.7667,0.8496,0.7941,0.7714,0.9118,0.9097,0.7059,0.7847,0.8485,0.8281,0.8170,0.0619
VGG16+VGG19_n_feat,PCA,No,30,J48,0.6500,0.8478,0.7353,0.6714,0.8529,0.6771,0.7941,0.6806,0.8447,0.7614,0.7515,0.0760
VGG16+VGG19_n_feat,PCA,No,30,RBF,0.7417,0.8913,0.8529,0.7714,0.9118,0.9097,0.8235,0.8507,0.9129,0.9070,0.8573,0.0586
VGG16+VGG19_n_feat,PCA,No,30,LinearSVM,0.7417,0.8098,0.8235,0.7964,0.8529,0.8819,0.8529,0.9097,0.8485,0.8947,0.8412,0.0477
VGG16+VGG19_n_feat,PCA,No,30,MLP,0.6417,0.8496,0.7941,0.6750,0.7941,0.8264,0.8235,0.8576,0.8712,0.9333,0.8067,0.0838
VGG16+VGG19_n_feat,PCA,No,30,Logistic,0.7083,0.8315,0.7941,0.8321,0.8824,0.8819,0.8235,0.9410,0.8902,0.8877,0.8473,0.0615
VGG16+VGG19_n_feat,PCA,No,30,RandomForest,0.7083,0.9130,0.9118,0.7714,0.8529,0.8542,0.7647,0.8819,0.8712,0.9140,0.8444,0.0683
VGG16+VGG19_n_feat,PCA,No,30,Adaboost,0.7333,0.8261,0.8529,0.8214,0.8235,0.7986,0.8235,0.7986,0.8674,0.8877,0.8233,0.0404
VGG16+VGG19_n_feat,PCA,No,30,Gaussian,0.7083,0.6558,0.6765,0.6286,0.6765,0.8160,0.6765,0.7257,0.7689,0.6737,0.7006,0.0532
VGG16+VGG19_n_feat,UMAP,No,30,PCC,0.7417,0.8931,0.7647,0.7107,0.7647,0.7639,0.6765,0.7639,0.6818,0.6754,0.7436,0.0617
VGG16+VGG19_n_feat,UMAP,No,30,J48,0.6083,0.6576,0.6765,0.6607,0.6471,0.4757,0.5000,0.6806,0.6136,0.6368,0.6157,0.0679
VGG16+VGG19_n_feat,UMAP,No,30,RBF,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.6174,0.5000,0.5117,0.0352
VGG16+VGG19_n_feat,UMAP,No,30,LinearSVM,0.6917,0.7174,0.7647,0.6750,0.7353,0.7604,0.6176,0.6944,0.6364,0.6947,0.6988,0.0458
VGG16+VGG19_n_feat,UMAP,No,30,MLP,0.7167,0.6993,0.7647,0.7107,0.7353,0.6493,0.5588,0.7049,0.7765,0.6684,0.6985,0.0593
VGG16+VGG19_n_feat,UMAP,No,30,Logistic,0.7417,0.7627,0.7941,0.7000,0.7059,0.7014,0.6176,0.7569,0.7462,0.6684,0.7195,0.0489
VGG16+VGG19_n_feat,UMAP,No,30,RandomForest,0.7917,0.8714,0.8529,0.7107,0.7059,0.7083,0.6471,0.7326,0.6553,0.7088,0.7385,0.0725
VGG16+VGG19_n_feat,UMAP,No,30,Adaboost,0.6500,0.8913,0.8824,0.6143,0.6471,0.6736,0.5882,0.7049,0.7652,0.7158,0.7133,0.0992
VGG16+VGG19_n_feat,UMAP,No,30,Gaussian,0.7417,0.8080,0.7059,0.7821,0.7353,0.7083,0.6176,0.7083,0.7841,0.6754,0.7267,0.0538
MobileNet+ResNet101_n_feat,PCA,No,20,PCC,0.8417,0.9130,0.8529,0.7714,0.8824,0.9097,0.8235,0.8785,0.8712,0.9333,0.8678,0.0454
MobileNet+ResNet101_n_feat,PCA,No,20,J48,0.7083,0.8080,0.7647,0.8179,0.8235,0.7951,0.8824,0.9062,0.8485,0.7754,0.8130,0.0547
MobileNet+ResNet101_n_feat,PCA,No,20,RBF,0.8333,0.9348,0.9118,0.7964,0.9412,0.9688,0.9412,0.9097,0.8902,0.9333,0.9061,0.0506
MobileNet+ResNet101_n_feat,PCA,No,20,LinearSVM,0.8250,0.9149,0.9412,0.8071,0.9118,0.8819,0.8824,0.9410,0.8939,0.9404,0.8939,0.0446
MobileNet+ResNet101_n_feat,PCA,No,20,MLP,0.8000,0.8732,0.8824,0.7357,0.7353,0.8854,0.9118,0.8854,0.8902,0.9140,0.8513,0.0651
MobileNet+ResNet101_n_feat,PCA,No,20,Logistic,0.8583,0.9366,0.9118,0.8071,0.8824,0.8819,0.8529,0.9410,0.8902,0.9140,0.8876,0.0389
MobileNet+ResNet101_n_feat,PCA,No,20,RandomForest,0.8333,0.9348,0.9118,0.8321,0.9118,0.9410,0.9118,0.9097,0.9129,1.0000,0.9099,0.0465
MobileNet+ResNet101_n_feat,PCA,No,20,Adaboost,0.8583,0.8931,0.8824,0.7714,0.7941,0.8854,0.8824,0.9097,0.9129,0.9404,0.8730,0.0500
MobileNet+ResNet101_n_feat,PCA,No,20,Gaussian,0.8083,0.9348,0.8235,0.7964,0.8529,0.9097,0.8529,0.8819,0.9129,0.9333,0.8707,0.0487
MobileNet+ResNet101_n_feat,UMAP,No,20,PCC,0.8667,0.8279,0.7941,0.7929,0.7941,0.7639,0.7059,0.7639,0.7614,0.8474,0.7918,0.0446
MobileNet+ResNet101_n_feat,UMAP,No,20,J48,0.8250,0.7663,0.8529,0.7607,0.7647,0.7014,0.7353,0.6771,0.7538,0.6965,0.7534,0.0524
MobileNet+ResNet101_n_feat,UMAP,No,20,RBF,0.7583,0.6957,0.7353,0.7464,0.7059,0.7257,0.7059,0.7569,0.7614,0.7737,0.7365,0.0258
MobileNet+ResNet101_n_feat,UMAP,No,20,LinearSVM,0.7833,0.8478,0.7647,0.7607,0.7647,0.8160,0.7647,0.7882,0.8485,0.8737,0.8012,0.0400
MobileNet+ResNet101_n_feat,UMAP,No,20,MLP,0.8083,0.8913,0.7941,0.8679,0.8235,0.8819,0.7059,0.8542,0.8258,0.8474,0.8300,0.0510
MobileNet+ResNet101_n_feat,UMAP,No,20,Logistic,0.8333,0.8496,0.7941,0.7821,0.8235,0.7917,0.7647,0.8507,0.8030,0.8140,0.8107,0.0273
MobileNet+ResNet101_n_feat,UMAP,No,20,RandomForest,0.8083,0.9565,0.8235,0.7464,0.8529,0.9132,0.7353,0.7917,0.8258,0.8211,0.8275,0.0644
MobileNet+ResNet101_n_feat,UMAP,No,20,Adaboost,0.8333,0.8297,0.8235,0.7821,0.7647,0.7986,0.7353,0.8194,0.8864,0.8281,0.8101,0.0399
MobileNet+ResNet101_n_feat,UMAP,No,20,Gaussian,0.8083,0.8931,0.7941,0.8179,0.7941,0.8542,0.6765,0.8229,0.7576,0.8544,0.8073,0.0566
ResNet101+DenseNet169_n_feat,PCA,No,20,PCC,0.8083,0.9348,0.7941,0.7714,0.8529,0.9375,0.8529,0.9062,0.8902,0.8667,0.8615,0.0544
ResNet101+DenseNet169_n_feat,PCA,No,20,J48,0.8583,0.8279,0.7353,0.6964,0.7059,0.8542,0.7647,0.7951,0.6288,0.7947,0.7661,0.0707
ResNet101+DenseNet169_n_feat,PCA,No,20,RBF,0.8667,0.9348,0.9118,0.7964,0.9118,0.9410,0.9412,0.8819,0.8902,0.8667,0.8942,0.0423
ResNet101+DenseNet169_n_feat,PCA,No,20,LinearSVM,0.8583,0.8732,0.9118,0.7357,0.9118,0.7639,0.7941,0.8472,0.8712,0.7947,0.8362,0.0578
ResNet101+DenseNet169_n_feat,PCA,No,20,MLP,0.8250,0.8514,0.8529,0.7714,0.7647,0.7951,0.9118,0.8854,0.8258,0.8018,0.8285,0.0452
ResNet101+DenseNet169_n_feat,PCA,No,20,Logistic,0.8917,0.8514,0.9118,0.7464,0.8824,0.8785,0.7941,0.8194,0.8712,0.7947,0.8442,0.0504
