FeatureExtraction,DimReduction,Normalization,NumberComponents,Classifier,KFold01_Accuracy,KFold02_Accuracy,KFold03_Accuracy,KFold04_Accuracy,KFold05_Accuracy,KFold06_Accuracy,KFold07_Accuracy,KFold08_Accuracy,KFold09_Accuracy,KFold10_Accuracy,Accuracy_Mean,Accuracy_SD
DenseNet121,ReliefF,No,50,J48,0.7143,0.7714,0.6471,0.7941,0.7059,0.8235,0.7059,0.6471,0.6176,0.7059,0.7133,0.0634
DenseNet121,ReliefF,No,50,RBF,0.6857,0.6571,0.8235,0.7647,0.6471,0.8824,0.7647,0.7059,0.7059,0.7059,0.7343,0.0708
DenseNet121,ReliefF,No,50,LinearSVM,0.7429,0.5429,0.7647,0.7647,0.6765,0.8529,0.7353,0.7353,0.7941,0.6765,0.7286,0.0791
DenseNet121,ReliefF,No,50,MLP,0.7714,0.6571,0.7941,0.6765,0.7647,0.8235,0.7059,0.7353,0.8529,0.7353,0.7517,0.0592
DenseNet121,ReliefF,No,50,Logistic,0.6857,0.5429,0.7941,0.7353,0.6765,0.8529,0.6471,0.8235,0.7353,0.7647,0.7258,0.0871
DenseNet121,ReliefF,No,50,RandomForest,0.8,0.8,0.8235,0.8529,0.8824,0.9412,0.8529,0.8824,0.7941,0.7941,0.8424,0.0467
DenseNet121,ReliefF,No,50,Adaboost,0.7429,0.8571,0.8529,0.7941,0.7647,0.8529,0.8529,0.8235,0.7941,0.7647,0.81,0.0413
DenseNet121,ReliefF,No,50,Gaussian,0.7714,0.6857,0.7647,0.7353,0.6765,0.8235,0.8235,0.7941,0.6765,0.7647,0.7516,0.0537
DenseNet169,ReliefF,No,50,PCC,0.7714,0.7143,0.6765,0.5882,0.7059,0.7941,0.7941,0.7941,0.7059,0.7353,0.728,0.062
DenseNet169,ReliefF,No,50,J48,0.6857,0.6857,0.7941,0.7059,0.7353,0.8235,0.8235,0.8235,0.7353,0.6765,0.7489,0.0585
DenseNet169,ReliefF,No,50,RBF,0.7429,0.7429,0.8235,0.6765,0.6765,0.7941,0.7353,0.6765,0.7941,0.7647,0.7427,0.0505
DenseNet169,ReliefF,No,50,LinearSVM,0.6857,0.7429,0.8529,0.6176,0.6471,0.7353,0.8235,0.7353,0.7353,0.7059,0.7282,0.0679
DenseNet169,ReliefF,No,50,MLP,0.6857,0.7143,0.7941,0.7941,0.7353,0.7353,0.8235,0.8235,0.7353,0.8235,0.7665,0.0484
DenseNet169,ReliefF,No,50,Logistic,0.6286,0.7429,0.8529,0.7353,0.6471,0.7353,0.7647,0.7647,0.7647,0.7647,0.7401,0.0603
DenseNet169,ReliefF,No,50,RandomForest,0.8,0.8,0.8235,0.7941,0.7647,0.8529,0.7941,0.8529,0.8824,0.7647,0.8129,0.0372
DenseNet169,ReliefF,No,50,Adaboost,0.8286,0.8,0.8235,0.8235,0.7647,0.7941,0.8529,0.8235,0.7941,0.7941,0.8099,0.0238
DenseNet169,ReliefF,No,50,Gaussian,0.7429,0.8,0.8529,0.7353,0.7647,0.7647,0.8235,0.8235,0.8235,0.7647,0.7896,0.0382
DenseNet201,ReliefF,No,50,PCC,0.7143,0.8857,0.8529,0.7353,0.7059,0.7059,0.7941,0.7941,0.7647,0.7941,0.7747,0.0586
DenseNet201,ReliefF,No,50,J48,0.8,0.8857,0.7941,0.7647,0.7353,0.7647,0.8824,0.8529,0.8235,0.7647,0.8068,0.05
DenseNet201,ReliefF,No,50,RBF,0.7143,0.7714,0.8529,0.7647,0.7647,0.7353,0.8824,0.7647,0.8824,0.8235,0.7956,0.0573
DenseNet201,ReliefF,No,50,LinearSVM,0.6857,0.7714,0.8529,0.7647,0.8235,0.7353,0.9118,0.8235,0.8529,0.8235,0.8045,0.0623
DenseNet201,ReliefF,No,50,MLP,0.6857,0.7714,0.8235,0.7941,0.7353,0.7059,0.8235,0.8235,0.8824,0.7647,0.781,0.0575
DenseNet201,ReliefF,No,50,Logistic,0.7143,0.8,0.8529,0.7647,0.8529,0.7941,0.9118,0.8824,0.8824,0.7647,0.822,0.0606
DenseNet201,ReliefF,No,50,RandomForest,0.8857,0.8571,0.8824,0.8824,0.7647,0.8824,0.9412,0.8824,0.9118,0.8824,0.8772,0.0431
DenseNet201,ReliefF,No,50,Adaboost,0.8571,0.8,0.8824,0.8824,0.7353,0.8529,0.9412,0.8235,0.8235,0.8824,0.8481,0.0534
DenseNet201,ReliefF,No,50,Gaussian,0.7714,0.8286,0.8529,0.8235,0.8529,0.8235,0.9118,0.8529,0.7647,0.7941,0.8276,0.0416
NASNetMobile,ReliefF,No,50,PCC,0.4286,0.4571,0.6471,0.5588,0.6176,0.4118,0.5882,0.4706,0.4706,0.4412,0.5092,0.0811
NASNetMobile,ReliefF,No,50,J48,0.4286,0.4286,0.5,0.5294,0.5882,0.5588,0.5882,0.4706,0.4412,0.5588,0.5092,0.0609
NASNetMobile,ReliefF,No,50,RBF,0.4857,0.4286,0.5882,0.4706,0.6471,0.4706,0.5,0.4706,0.3529,0.5,0.4914,0.0763
NASNetMobile,ReliefF,No,50,LinearSVM,0.4286,0.3429,0.5,0.5882,0.5,0.5294,0.5,0.5294,0.3529,0.5588,0.483,0.0784
NASNetMobile,ReliefF,No,50,MLP,0.4286,0.5143,0.5588,0.4706,0.7059,0.4706,0.5294,0.3824,0.4118,0.4706,0.4943,0.0871
NASNetMobile,ReliefF,No,50,Logistic,0.3714,0.4,0.5294,0.5588,0.5,0.4706,0.5294,0.4412,0.3824,0.4118,0.4595,0.0642
NASNetMobile,ReliefF,No,50,RandomForest,0.4571,0.4571,0.5294,0.5294,0.5882,0.4706,0.5588,0.3824,0.4412,0.5,0.4914,0.0584
NASNetMobile,ReliefF,No,50,Adaboost,0.4286,0.5143,0.4412,0.5588,0.6176,0.5882,0.5882,0.4706,0.4706,0.4706,0.5149,0.0648
NASNetMobile,ReliefF,No,50,Gaussian,0.4857,0.3143,0.5588,0.4118,0.5882,0.5588,0.4706,0.3529,0.4118,0.3824,0.4535,0.0893
MobileNetV2,ReliefF,No,50,PCC,0.6857,0.8,0.7941,0.8235,0.7941,0.7647,0.7941,0.7647,0.8529,0.8235,0.7897,0.043
MobileNetV2,ReliefF,No,50,J48,0.7143,0.7714,0.7941,0.7353,0.8529,0.7941,0.7941,0.9118,0.8235,0.7647,0.7956,0.0542
MobileNetV2,ReliefF,No,50,RBF,0.8571,0.8571,0.9118,0.7353,0.9118,0.8824,0.7941,0.8235,0.8529,0.9118,0.8538,0.0543
MobileNetV2,ReliefF,No,50,LinearSVM,0.8286,0.8571,0.9706,0.7647,0.9412,0.9118,0.8529,0.8235,0.8824,0.9412,0.8774,0.0608
MobileNetV2,ReliefF,No,50,MLP,0.8,0.8571,0.8824,0.7647,0.8235,0.8529,0.8235,0.8824,0.9118,0.9118,0.851,0.0458
MobileNetV2,ReliefF,No,50,Logistic,0.8571,0.8571,0.9412,0.7647,0.8235,0.8235,0.8824,0.8235,0.8235,0.9412,0.8538,0.0526
MobileNetV2,ReliefF,No,50,RandomForest,0.8286,0.8,0.8824,0.7647,0.8824,0.8235,0.8529,0.8529,0.8824,0.9706,0.854,0.0534
MobileNetV2,ReliefF,No,50,Adaboost,0.7143,0.8,0.7941,0.7059,0.8529,0.8235,0.8824,0.8824,0.8529,0.9118,0.822,0.066
MobileNetV2,ReliefF,No,50,Gaussian,0.8857,0.8286,0.9412,0.7941,0.8529,0.7647,0.7353,0.8235,0.9412,0.9118,0.8479,0.0681
EfficientNetB0,ReliefF,No,50,PCC,0.7143,0.6286,0.7353,0.5294,0.7059,0.7647,0.6176,0.5588,0.7059,0.6471,0.6608,0.0735
EfficientNetB0,ReliefF,No,50,J48,0.6857,0.5143,0.6471,0.6765,0.6176,0.5882,0.5882,0.6176,0.5588,0.6765,0.6171,0.0532
EfficientNetB0,ReliefF,No,50,RBF,0.6857,0.7143,0.7059,0.6176,0.5294,0.7647,0.6471,0.7353,0.7941,0.6765,0.6871,0.0723
EfficientNetB0,ReliefF,No,50,LinearSVM,0.6857,0.6571,0.7353,0.5882,0.6765,0.7353,0.6765,0.6765,0.7941,0.7059,0.6931,0.0521
EfficientNetB0,ReliefF,No,50,MLP,0.7143,0.7143,0.7353,0.6471,0.7353,0.8235,0.5882,0.6176,0.6765,0.6765,0.6929,0.0639
EfficientNetB0,ReliefF,No,50,Logistic,0.6857,0.7143,0.8235,0.5588,0.6176,0.7353,0.6765,0.6176,0.7353,0.7059,0.6871,0.0711
EfficientNetB0,ReliefF,No,50,RandomForest,0.8,0.6857,0.7647,0.7647,0.6765,0.7941,0.6471,0.7353,0.7353,0.7647,0.7368,0.0489
EfficientNetB0,ReliefF,No,50,Adaboost,0.7429,0.7143,0.6765,0.6471,0.7353,0.8235,0.7353,0.7059,0.6176,0.7353,0.7134,0.0542
EfficientNetB0,ReliefF,No,50,Gaussian,0.6857,0.6286,0.7941,0.5882,0.5882,0.7941,0.6471,0.6471,0.7647,0.7941,0.6932,0.0814
EfficientNetB1,ReliefF,No,50,PCC,0.5714,0.6857,0.5588,0.5588,0.6765,0.7059,0.5,0.6176,0.5588,0.7353,0.6169,0.0749
EfficientNetB1,ReliefF,No,50,J48,0.6857,0.7143,0.5294,0.6471,0.5,0.7647,0.6471,0.4706,0.7647,0.6765,0.64,0.1003
EfficientNetB1,ReliefF,No,50,RBF,0.6,0.8286,0.5882,0.6471,0.7059,0.8235,0.7353,0.7353,0.6176,0.8235,0.7105,0.0897
EfficientNetB1,ReliefF,No,50,LinearSVM,0.5143,0.7429,0.5294,0.6765,0.5588,0.7941,0.5882,0.7353,0.5588,0.7941,0.6492,0.1056
EfficientNetB1,ReliefF,No,50,MLP,0.6571,0.7714,0.6765,0.8235,0.7353,0.8235,0.6765,0.7941,0.7059,0.7059,0.737,0.0592
EfficientNetB1,ReliefF,No,50,Logistic,0.5429,0.7143,0.6471,0.7353,0.6471,0.8235,0.5882,0.7941,0.6765,0.6765,0.6845,0.0819
EfficientNetB1,ReliefF,No,50,RandomForest,0.8,0.8286,0.8235,0.7353,0.7941,0.7353,0.6176,0.6765,0.6471,0.7353,0.7393,0.07
EfficientNetB1,ReliefF,No,50,Adaboost,0.6857,0.7143,0.6765,0.7059,0.7941,0.7647,0.6176,0.6176,0.6176,0.7353,0.6929,0.0593
EfficientNetB1,ReliefF,No,50,Gaussian,0.7143,0.4857,0.6471,0.6471,0.5882,0.8235,0.6471,0.7647,0.7353,0.7647,0.6818,0.0941
EfficientNetB2,ReliefF,No,50,PCC,0.7143,0.5714,0.7353,0.6765,0.6765,0.8235,0.6176,0.7353,0.7059,0.6765,0.6933,0.0652
EfficientNetB2,ReliefF,No,50,J48,0.6286,0.8286,0.7059,0.5294,0.5588,0.8235,0.6471,0.6471,0.7647,0.6176,0.6751,0.0982
EfficientNetB2,ReliefF,No,50,RBF,0.8286,0.6286,0.7941,0.5882,0.7353,0.8529,0.6471,0.7353,0.9118,0.7059,0.7428,0.0991
EfficientNetB2,ReliefF,No,50,LinearSVM,0.8,0.6286,0.7059,0.6176,0.7059,0.8824,0.6471,0.7647,0.9118,0.7647,0.7429,0.0964
EfficientNetB2,ReliefF,No,50,MLP,0.7714,0.7714,0.7353,0.6765,0.6176,0.9118,0.6765,0.6765,0.8824,0.6471,0.7366,0.0935
EfficientNetB2,ReliefF,No,50,Logistic,0.8571,0.6571,0.8235,0.6176,0.6176,0.9118,0.7059,0.7647,0.9118,0.6765,0.7544,0.1097
EfficientNetB2,ReliefF,No,50,RandomForest,0.8571,0.7143,0.8235,0.6471,0.7353,0.8824,0.7647,0.7647,0.7941,0.7353,0.7718,0.0666
EfficientNetB2,ReliefF,No,50,Adaboost,0.8,0.7429,0.7941,0.5882,0.7059,0.7353,0.7353,0.7353,0.8824,0.8235,0.7543,0.0748
EfficientNetB2,ReliefF,No,50,Gaussian,0.8857,0.5714,0.7647,0.5294,0.6471,0.8824,0.7647,0.6765,0.9412,0.7647,0.7428,0.1301
EfficientNetB3,ReliefF,No,50,PCC,0.5143,0.6571,0.7353,0.7059,0.7059,0.6471,0.6471,0.7059,0.6471,0.7647,0.673,0.0656
EfficientNetB3,ReliefF,No,50,J48,0.6,0.6571,0.5882,0.6471,0.7941,0.7353,0.5882,0.7647,0.5882,0.6176,0.6581,0.0746
EfficientNetB3,ReliefF,No,50,RBF,0.5429,0.6857,0.6471,0.7647,0.7941,0.7059,0.7353,0.7647,0.8235,0.8235,0.7287,0.0827
EfficientNetB3,ReliefF,No,50,LinearSVM,0.6,0.6857,0.6176,0.7647,0.7647,0.6765,0.6471,0.7059,0.7059,0.8235,0.6992,0.0664
EfficientNetB3,ReliefF,No,50,MLP,0.6,0.7429,0.7941,0.7059,0.7941,0.7647,0.7647,0.6765,0.7941,0.9412,0.7578,0.0849
EfficientNetB3,ReliefF,No,50,Logistic,0.6,0.7429,0.7059,0.7647,0.7353,0.7941,0.7353,0.7059,0.7941,0.9118,0.749,0.0756
EfficientNetB3,ReliefF,No,50,RandomForest,0.6571,0.8571,0.7353,0.7647,0.7941,0.9118,0.8235,0.8235,0.7353,0.7647,0.7867,0.0681
EfficientNetB3,ReliefF,No,50,Adaboost,0.6571,0.7429,0.7059,0.7059,0.7059,0.7059,0.7353,0.7353,0.6765,0.7059,0.7076,0.0251
EfficientNetB3,ReliefF,No,50,Gaussian,0.6286,0.7143,0.7059,0.7059,0.8235,0.7353,0.6471,0.6471,0.7647,0.7941,0.7166,0.0615
EfficientNetB4,ReliefF,No,50,PCC,0.8571,0.7429,0.5588,0.7647,0.6176,0.6765,0.6471,0.6176,0.7353,0.7353,0.6953,0.0836
EfficientNetB4,ReliefF,No,50,J48,0.5714,0.7143,0.6176,0.6765,0.6176,0.7647,0.5,0.5588,0.6471,0.7059,0.6374,0.0766
EfficientNetB4,ReliefF,No,50,RBF,0.6857,0.7714,0.7941,0.7059,0.7059,0.6471,0.7647,0.7059,0.7059,0.7941,0.7281,0.0472
EfficientNetB4,ReliefF,No,50,LinearSVM,0.6571,0.6857,0.7353,0.7647,0.6765,0.6471,0.7941,0.7059,0.7353,0.7647,0.7166,0.0473
EfficientNetB4,ReliefF,No,50,MLP,0.8,0.7143,0.7059,0.6471,0.6471,0.6471,0.7353,0.7353,0.7353,0.7941,0.7161,0.0535
EfficientNetB4,ReliefF,No,50,Logistic,0.7143,0.8,0.6471,0.6471,0.7353,0.7353,0.7353,0.7941,0.6765,0.7941,0.7279,0.0548
EfficientNetB4,ReliefF,No,50,RandomForest,0.7714,0.7714,0.7059,0.7059,0.8529,0.6471,0.6471,0.7941,0.8235,0.8235,0.7543,0.0701
EfficientNetB4,ReliefF,No,50,Adaboost,0.7143,0.6286,0.5882,0.7647,0.7941,0.6471,0.6765,0.8235,0.7647,0.7647,0.7166,0.0742
EfficientNetB4,ReliefF,No,50,Gaussian,0.6286,0.7714,0.7941,0.5882,0.6765,0.6765,0.7059,0.7353,0.6765,0.7941,0.7047,0.0657
EfficientNetB5,ReliefF,No,50,PCC,0.6286,0.6571,0.6765,0.5882,0.7353,0.7647,0.7647,0.6176,0.5882,0.6765,0.6697,0.0635
EfficientNetB5,ReliefF,No,50,J48,0.7143,0.7143,0.8235,0.6765,0.6176,0.7941,0.7059,0.6471,0.6471,0.7353,0.7076,0.0618
EfficientNetB5,ReliefF,No,50,RBF,0.7143,0.6,0.7647,0.6765,0.7647,0.7353,0.7353,0.7941,0.7941,0.8235,0.7403,0.062
EfficientNetB5,ReliefF,No,50,LinearSVM,0.6,0.6286,0.6765,0.5882,0.7353,0.7059,0.7941,0.7941,0.7059,0.7647,0.6993,0.0717
EfficientNetB5,ReliefF,No,50,MLP,0.6571,0.6857,0.7353,0.7647,0.8235,0.8824,0.8529,0.8235,0.7059,0.8529,0.7784,0.0752
EfficientNetB5,ReliefF,No,50,Logistic,0.7429,0.6571,0.7647,0.7353,0.7059,0.7941,0.7941,0.7941,0.7059,0.7647,0.7459,0.0435
EfficientNetB5,ReliefF,No,50,RandomForest,0.7429,0.6571,0.8235,0.7059,0.7353,0.7941,0.8529,0.8824,0.7647,0.8529,0.7812,0.0688
EfficientNetB5,ReliefF,No,50,Adaboost,0.7714,0.8,0.8235,0.5882,0.6471,0.8824,0.9118,0.8235,0.6471,0.7647,0.766,0.1012
EfficientNetB5,ReliefF,No,50,Gaussian,0.7143,0.6286,0.7647,0.7059,0.7353,0.7059,0.7059,0.7647,0.7941,0.7647,0.7284,0.0447
EfficientNetB6,ReliefF,No,50,PCC,0.8,0.6857,0.4412,0.5294,0.6765,0.5882,0.5588,0.6765,0.6176,0.6765,0.625,0.0954
EfficientNetB6,ReliefF,No,50,J48,0.6857,0.6286,0.3824,0.5882,0.5588,0.5882,0.6765,0.5,0.6176,0.7941,0.602,0.1055
EfficientNetB6,ReliefF,No,50,RBF,0.6286,0.6286,0.6471,0.5588,0.6471,0.8235,0.6471,0.5882,0.5,0.8235,0.6492,0.0979
EfficientNetB6,ReliefF,No,50,LinearSVM,0.6571,0.6286,0.5,0.5882,0.7059,0.7941,0.6765,0.5882,0.4412,0.7941,0.6374,0.1086
EfficientNetB6,ReliefF,No,50,MLP,0.7429,0.7143,0.6176,0.5,0.6471,0.7353,0.6176,0.7059,0.7647,0.6765,0.6722,0.0753
EfficientNetB6,ReliefF,No,50,Logistic,0.6857,0.6857,0.6471,0.5588,0.6471,0.7941,0.7647,0.6471,0.7059,0.7941,0.693,0.0709
EfficientNetB6,ReliefF,No,50,RandomForest,0.7143,0.6571,0.6176,0.5588,0.7059,0.8824,0.7059,0.7353,0.7059,0.8824,0.7166,0.0969
EfficientNetB6,ReliefF,No,50,Adaboost,0.6286,0.6857,0.5,0.4412,0.5882,0.7353,0.6765,0.7353,0.6471,0.7353,0.6373,0.0962
EfficientNetB6,ReliefF,No,50,Gaussian,0.6,0.4571,0.5882,0.6176,0.6471,0.7647,0.7059,0.5588,0.6765,0.7941,0.641,0.0948
EfficientNetB7,ReliefF,No,50,PCC,0.6,0.8,0.7647,0.7059,0.7059,0.7059,0.6765,0.7353,0.7353,0.7941,0.7224,0.0559
EfficientNetB7,ReliefF,No,50,J48,0.5714,0.6571,0.6471,0.5588,0.8529,0.6765,0.6471,0.6176,0.4706,0.5,0.6199,0.1016
EfficientNetB7,ReliefF,No,50,RBF,0.6286,0.7429,0.7353,0.7941,0.6176,0.7647,0.7647,0.7941,0.7353,0.7353,0.7313,0.0581
EfficientNetB7,ReliefF,No,50,LinearSVM,0.6286,0.5429,0.6176,0.7353,0.6471,0.7059,0.6765,0.6765,0.7059,0.6765,0.6613,0.0523
EfficientNetB7,ReliefF,No,50,MLP,0.5429,0.8,0.7647,0.7647,0.6765,0.6471,0.7059,0.6471,0.7059,0.7353,0.699,0.0711
EfficientNetB7,ReliefF,No,50,Logistic,0.7143,0.8,0.6765,0.7647,0.7353,0.7353,0.7353,0.8235,0.6765,0.7059,0.7367,0.0459
EfficientNetB7,ReliefF,No,50,RandomForest,0.6286,0.7143,0.6471,0.7647,0.8824,0.8235,0.8235,0.7941,0.6176,0.7059,0.7402,0.087
EfficientNetB7,ReliefF,No,50,Adaboost,0.6857,0.6857,0.7059,0.6471,0.7353,0.5588,0.7647,0.7353,0.7353,0.5882,0.6842,0.0641
EfficientNetB7,ReliefF,No,50,Gaussian,0.6571,0.7143,0.7941,0.7647,0.5,0.5588,0.8235,0.7647,0.5588,0.5882,0.6724,0.1092
Xception+ResNet50,ReliefF,No,40,PCC,0.8,0.8286,0.8824,0.8235,0.7353,0.8529,0.8529,0.9706,0.8529,0.8235,0.8423,0.057
Xception+ResNet50,ReliefF,No,40,J48,0.7143,0.8857,0.6765,0.8235,0.7941,0.8529,0.7941,0.7941,0.8529,0.7941,0.7982,0.0602
Xception+ResNet50,ReliefF,No,40,RBF,0.8286,0.8286,0.8824,0.7941,0.7941,0.8529,0.8235,0.9412,0.8235,0.9118,0.8481,0.0466
Xception+ResNet50,ReliefF,No,40,LinearSVM,0.8,0.8,0.9412,0.8824,0.8235,0.8529,0.8824,0.9118,0.8529,0.8824,0.8629,0.0439
Xception+ResNet50,ReliefF,No,40,MLP,0.8286,0.8286,0.8824,0.8235,0.8824,0.8529,0.8529,0.9118,0.9118,0.8824,0.8657,0.0315
Xception+ResNet50,ReliefF,No,40,Logistic,0.8,0.8,0.9412,0.8529,0.9412,0.7941,0.8529,0.9118,0.8824,0.8529,0.8629,0.0529
Xception+ResNet50,ReliefF,No,40,RandomForest,0.8,0.8857,0.8529,0.8824,0.9118,0.8529,0.8529,0.9412,0.9118,0.8824,0.8774,0.0379
Xception+ResNet50,ReliefF,No,40,Adaboost,0.7714,0.8571,0.8235,0.8529,0.8529,0.7941,0.8235,0.8824,0.8235,0.8824,0.8364,0.0342
Xception+ResNet50,ReliefF,No,40,Gaussian,0.7429,0.8286,0.9118,0.8529,0.7941,0.8824,0.8529,0.8824,0.8235,0.7941,0.8366,0.048
VGG16+VGG19,ReliefF,No,40,PCC,0.6857,0.8286,0.6471,0.7353,0.8529,0.7647,0.6471,0.8235,0.7353,0.8235,0.7544,0.0731
VGG16+VGG19,ReliefF,No,40,J48,0.6857,0.7429,0.5882,0.7353,0.6765,0.8235,0.6176,0.8529,0.7941,0.7647,0.7282,0.0818
VGG16+VGG19,ReliefF,No,40,RBF,0.6857,0.7714,0.7059,0.7647,0.8529,0.8824,0.7941,0.8824,0.8235,0.8529,0.8016,0.0661
VGG16+VGG19,ReliefF,No,40,LinearSVM,0.6857,0.8571,0.7059,0.8235,0.8235,0.8824,0.7647,0.8824,0.7059,0.8529,0.7984,0.0726
VGG16+VGG19,ReliefF,No,40,MLP,0.6857,0.8,0.7059,0.7647,0.8235,0.7941,0.7353,0.7941,0.8529,0.7353,0.7692,0.0505
VGG16+VGG19,ReliefF,No,40,Logistic,0.7714,0.8286,0.6765,0.7941,0.7941,0.8529,0.7059,0.8824,0.7353,0.7941,0.7835,0.0608
VGG16+VGG19,ReliefF,No,40,RandomForest,0.7714,0.8286,0.7353,0.7647,0.8529,0.8235,0.8529,0.8529,0.8529,0.8235,0.8159,0.0411
VGG16+VGG19,ReliefF,No,40,Adaboost,0.8,0.8857,0.6471,0.7941,0.7647,0.8235,0.7647,0.8235,0.7941,0.8235,0.7921,0.0586
VGG16+VGG19,ReliefF,No,40,Gaussian,0.7143,0.8,0.7647,0.7059,0.7647,0.9118,0.7353,0.8529,0.7647,0.7941,0.7808,0.0598
Xception,ReliefF,No,40,PCC,0.7714,0.7429,0.7941,0.7941,0.7941,0.9118,0.8235,0.8824,0.6471,0.7941,0.7955,0.0687
Xception,ReliefF,No,40,J48,0.7429,0.8,0.7353,0.7059,0.7059,0.7941,0.7059,0.7647,0.7353,0.7647,0.7455,0.0332
Xception,ReliefF,No,40,RBF,0.8,0.8,0.8529,0.8529,0.8235,0.9412,0.8235,0.8824,0.6765,0.7647,0.8218,0.0672
Xception,ReliefF,No,40,LinearSVM,0.7429,0.8,0.8235,0.7941,0.7647,0.9118,0.8529,0.8529,0.7353,0.7647,0.8043,0.0533
Xception,ReliefF,No,40,MLP,0.8,0.8,0.9118,0.8235,0.7353,0.8824,0.9412,0.8235,0.6471,0.7941,0.8159,0.0809
Xception,ReliefF,No,40,Logistic,0.8,0.8,0.8529,0.8235,0.8529,0.9412,0.8529,0.8529,0.6471,0.7647,0.8188,0.0727
Xception,ReliefF,No,40,RandomForest,0.7429,0.8286,0.8235,0.8529,0.7353,0.9118,0.8235,0.8529,0.7059,0.7941,0.8071,0.0599
Xception,ReliefF,No,40,Adaboost,0.8571,0.7714,0.7941,0.8235,0.7647,0.8529,0.8235,0.8235,0.7059,0.7647,0.7982,0.0446
Xception,ReliefF,No,40,Gaussian,0.8286,0.8,0.8529,0.8235,0.7353,0.9412,0.7353,0.8824,0.6765,0.8235,0.8099,0.0735
VGG16,ReliefF,No,40,PCC,0.7143,0.7714,0.7059,0.7059,0.7647,0.6765,0.7353,0.7647,0.7941,0.8824,0.7515,0.0558
VGG16,ReliefF,No,40,J48,0.6857,0.7714,0.7647,0.8235,0.7353,0.8529,0.7941,0.8235,0.8235,0.7647,0.7839,0.0474
VGG16,ReliefF,No,40,RBF,0.6571,0.8,0.7059,0.7647,0.8529,0.8235,0.7941,0.8824,0.7941,0.8529,0.7928,0.0656
VGG16,ReliefF,No,40,LinearSVM,0.7143,0.7714,0.8235,0.7647,0.8235,0.7941,0.7059,0.8824,0.8529,0.8529,0.7986,0.0564
VGG16,ReliefF,No,40,MLP,0.7429,0.7714,0.7059,0.6471,0.8235,0.7647,0.7353,0.7353,0.7941,0.7941,0.7514,0.0479
VGG16,ReliefF,No,40,Logistic,0.7143,0.7429,0.7059,0.7353,0.7353,0.8235,0.7647,0.9118,0.7941,0.8529,0.7781,0.0634
VGG16,ReliefF,No,40,RandomForest,0.7143,0.8286,0.7353,0.7941,0.8529,0.7647,0.8824,0.9118,0.8235,0.8529,0.8161,0.0604
VGG16,ReliefF,No,40,Adaboost,0.7429,0.8286,0.7353,0.7647,0.8235,0.7941,0.8235,0.8529,0.7353,0.7647,0.7866,0.0413
VGG16,ReliefF,No,40,Gaussian,0.7429,0.6286,0.7353,0.7647,0.8529,0.8235,0.8235,0.8529,0.8529,0.8235,0.7901,0.0687
VGG19,ReliefF,No,40,PCC,0.6857,0.8571,0.7353,0.6765,0.6471,0.8235,0.7647,0.7647,0.8235,0.7941,0.7572,0.0667
VGG19,ReliefF,No,40,J48,0.7429,0.6,0.7059,0.7059,0.7941,0.7059,0.7353,0.6471,0.5882,0.6765,0.6902,0.0608
VGG19,ReliefF,No,40,RBF,0.8,0.8286,0.7941,0.7647,0.6765,0.8235,0.8529,0.8529,0.9412,0.8529,0.8187,0.0654
VGG19,ReliefF,No,40,LinearSVM,0.7429,0.8,0.7059,0.8235,0.6471,0.8235,0.7941,0.8235,0.8235,0.8235,0.7808,0.0588
VGG19,ReliefF,No,40,MLP,0.6571,0.7714,0.6471,0.7353,0.7647,0.7941,0.8235,0.7941,0.7941,0.7059,0.7487,0.0577
VGG19,ReliefF,No,40,Logistic,0.8571,0.8,0.7059,0.7647,0.6471,0.7941,0.7941,0.8529,0.7647,0.7353,0.7716,0.0608
VGG19,ReliefF,No,40,RandomForest,0.8,0.8571,0.7647,0.7647,0.7059,0.8529,0.9118,0.7647,0.8529,0.8235,0.8098,0.0579
VGG19,ReliefF,No,40,Adaboost,0.8857,0.8,0.7647,0.7353,0.6471,0.8824,0.8235,0.7647,0.7647,0.7941,0.7862,0.0664
VGG19,ReliefF,No,40,Gaussian,0.7143,0.8286,0.6765,0.7059,0.7059,0.8824,0.7941,0.8529,0.7941,0.7941,0.7749,0.0667
ResNet50,ReliefF,No,40,PCC,0.7429,0.8571,0.8529,0.8235,0.6765,0.8235,0.8529,0.9706,0.8235,0.8529,0.8276,0.073
ResNet50,ReliefF,No,40,J48,0.6,0.8,0.7353,0.7941,0.7941,0.7353,0.7647,0.7941,0.8235,0.7647,0.7606,0.06
ResNet50,ReliefF,No,40,RBF,0.7714,0.8571,0.9118,0.8235,0.8235,0.8824,0.8529,1,0.8235,0.9118,0.8658,0.0608
ResNet50,ReliefF,No,40,LinearSVM,0.8,0.8571,0.8824,0.8824,0.8824,0.8824,0.8824,1,0.8529,0.8824,0.8804,0.047
ResNet50,ReliefF,No,40,MLP,0.7143,0.8286,0.8824,0.8235,0.8824,0.7941,0.8529,0.9706,0.9118,0.8824,0.8543,0.0663
ResNet50,ReliefF,No,40,Logistic,0.7714,0.8,0.9118,0.8824,0.8824,0.8235,0.8529,1,0.8824,0.8824,0.8689,0.0603
ResNet50,ReliefF,No,40,RandomForest,0.7714,0.8857,0.8235,0.8235,0.9118,0.8824,0.8824,0.9412,0.9118,0.8824,0.8716,0.0482
