method,cnn,reduction,classifier,features,Components,mean,std,median,Q1_25%,Q2_75%,min,max
EfficientNetB0+MobileNet_UMAP_Logistic,EfficientNetB0+MobileNet,UMAP,Logistic,112896.0,F0002,62.2605,8.2148,60.2941,56.6177,67.1428,76.4706,52.9412
EfficientNetB0+MobileNet_UMAP_Logistic,EfficientNetB0+MobileNet,UMAP,Logistic,112896.0,F0010,73.7143,8.2918,71.0084,68.3824,77.9412,91.1765,64.7059
EfficientNetB0+MobileNet_UMAP_Logistic,EfficientNetB0+MobileNet,UMAP,Logistic,112896.0,F0020,75.7311,7.4501,75.4202,68.3824,81.7647,85.2941,67.6471
EfficientNetB0+MobileNet_UMAP_Logistic,EfficientNetB0+MobileNet,UMAP,Logistic,112896.0,F0030,77.7899,4.3395,76.4706,76.4706,76.9748,88.2353,73.5294
EfficientNetB0+MobileNet_UMAP_Logistic,EfficientNetB0+MobileNet,UMAP,Logistic,112896.0,F0040,76.3109,7.7584,76.4706,74.2647,79.4118,88.2353,58.8235
EfficientNetB0+MobileNet_UMAP_Logistic,EfficientNetB0+MobileNet,UMAP,Logistic,112896.0,F0050,75.1597,8.2902,75.3782,70.7983,78.6765,88.2353,58.8235
EfficientNetB0+MobileNet_UMAP_Logistic,EfficientNetB0+MobileNet,UMAP,Logistic,112896.0,F0075,75.1597,7.9211,73.5294,69.0756,81.0504,88.2353,64.7059
EfficientNetB0+MobileNet_UMAP_Logistic,EfficientNetB0+MobileNet,UMAP,Logistic,112896.0,F0100,73.9748,7.6439,75.3362,68.5925,79.4118,82.3529,58.8235
EfficientNetB0+MobileNet_UMAP_Logistic,EfficientNetB0+MobileNet,UMAP,Logistic,112896.0,F0150,74.8740,6.1171,73.9496,70.7983,78.6765,85.2941,67.6471
EfficientNetB0+MobileNet_UMAP_Logistic,EfficientNetB0+MobileNet,UMAP,Logistic,112896.0,F0200,76.9244,5.4808,75.3782,73.5294,79.4118,88.2353,70.5882
EfficientNetB0+MobileNet_UMAP_Logistic,EfficientNetB0+MobileNet,UMAP,Logistic,112896.0,F0250,77.7731,6.3937,78.2773,74.2647,81.7647,88.2353,64.7059
EfficientNetB0+MobileNet_UMAP_Logistic,EfficientNetB0+MobileNet,UMAP,Logistic,112896.0,F0300,71.9412,5.8361,71.0084,67.8782,77.9412,79.4118,64.7059
EfficientNetB0+MobileNet_UMAP_RandomForest,EfficientNetB0+MobileNet,UMAP,RandomForest,112896.0,F0002,79.2101,4.3753,79.4118,76.4706,81.9958,85.7143,73.5294
EfficientNetB0+MobileNet_UMAP_RandomForest,EfficientNetB0+MobileNet,UMAP,RandomForest,112896.0,F0010,82.1429,6.0086,84.0336,77.2059,87.6050,88.2353,73.5294
EfficientNetB0+MobileNet_UMAP_RandomForest,EfficientNetB0+MobileNet,UMAP,RandomForest,112896.0,F0020,82.4454,6.3783,84.0756,80.1471,85.6093,91.1765,70.5882
EfficientNetB0+MobileNet_UMAP_RandomForest,EfficientNetB0+MobileNet,UMAP,RandomForest,112896.0,F0030,83.3193,5.2265,84.0756,82.3529,85.2941,91.1765,73.5294
EfficientNetB0+MobileNet_UMAP_RandomForest,EfficientNetB0+MobileNet,UMAP,RandomForest,112896.0,F0040,83.0252,4.6078,85.2941,79.4118,85.7143,88.2353,76.4706
EfficientNetB0+MobileNet_UMAP_RandomForest,EfficientNetB0+MobileNet,UMAP,RandomForest,112896.0,F0050,81.2941,3.3779,80.8824,79.4118,84.6848,85.2941,76.4706
EfficientNetB0+MobileNet_UMAP_RandomForest,EfficientNetB0+MobileNet,UMAP,RandomForest,112896.0,F0075,82.4286,5.9449,83.8235,79.4118,87.6050,88.5714,70.5882
EfficientNetB0+MobileNet_UMAP_RandomForest,EfficientNetB0+MobileNet,UMAP,RandomForest,112896.0,F0100,85.0840,4.6892,82.6050,82.3529,87.7521,94.1176,79.4118
EfficientNetB0+MobileNet_UMAP_RandomForest,EfficientNetB0+MobileNet,UMAP,RandomForest,112896.0,F0150,83.8992,4.4941,85.2941,80.1471,85.6093,91.1765,76.4706
EfficientNetB0+MobileNet_UMAP_RandomForest,EfficientNetB0+MobileNet,UMAP,RandomForest,112896.0,F0200,84.7815,5.5423,85.2941,83.0882,87.6050,94.1176,73.5294
EfficientNetB0+MobileNet_UMAP_RandomForest,EfficientNetB0+MobileNet,UMAP,RandomForest,112896.0,F0250,85.3529,5.7658,85.2941,83.0882,90.5252,91.4286,73.5294
EfficientNetB0+MobileNet_UMAP_RandomForest,EfficientNetB0+MobileNet,UMAP,RandomForest,112896.0,F0300,81.2857,4.8381,81.1765,79.4118,84.6848,88.2353,70.5882
EfficientNetB0+MobileNet_UMAP_Adaboost,EfficientNetB0+MobileNet,UMAP,Adaboost,112896.0,F0002,73.3698,6.3529,76.8067,67.6471,78.8446,79.4118,64.7059
EfficientNetB0+MobileNet_UMAP_Adaboost,EfficientNetB0+MobileNet,UMAP,Adaboost,112896.0,F0010,78.6471,9.2121,80.8824,76.6387,84.6848,88.2353,55.8824
EfficientNetB0+MobileNet_UMAP_Adaboost,EfficientNetB0+MobileNet,UMAP,Adaboost,112896.0,F0020,78.9244,4.8385,79.4118,76.4706,81.7647,85.7143,70.5882
EfficientNetB0+MobileNet_UMAP_Adaboost,EfficientNetB0+MobileNet,UMAP,Adaboost,112896.0,F0030,81.2941,5.3684,79.7059,79.4118,83.9706,91.1765,73.5294
EfficientNetB0+MobileNet_UMAP_Adaboost,EfficientNetB0+MobileNet,UMAP,Adaboost,112896.0,F0040,73.9412,5.0346,73.5294,70.5882,76.9748,82.8571,67.6471
EfficientNetB0+MobileNet_UMAP_Adaboost,EfficientNetB0+MobileNet,UMAP,Adaboost,112896.0,F0050,77.7395,6.1797,79.4118,76.4706,81.6176,85.7143,64.7059
EfficientNetB0+MobileNet_UMAP_Adaboost,EfficientNetB0+MobileNet,UMAP,Adaboost,112896.0,F0075,78.6387,6.5563,79.4118,76.4706,81.7647,91.1765,67.6471
EfficientNetB0+MobileNet_UMAP_Adaboost,EfficientNetB0+MobileNet,UMAP,Adaboost,112896.0,F0100,81.8824,5.2715,82.3529,76.6387,84.6848,91.1765,76.4706
EfficientNetB0+MobileNet_UMAP_Adaboost,EfficientNetB0+MobileNet,UMAP,Adaboost,112896.0,F0150,78.3445,6.8694,79.7059,74.2647,84.6848,85.2941,67.6471
EfficientNetB0+MobileNet_UMAP_Adaboost,EfficientNetB0+MobileNet,UMAP,Adaboost,112896.0,F0200,80.4202,6.8948,79.7059,77.7101,84.5588,91.1765,67.6471
EfficientNetB0+MobileNet_UMAP_Adaboost,EfficientNetB0+MobileNet,UMAP,Adaboost,112896.0,F0250,81.5630,5.9323,82.6050,77.2059,85.2941,91.1765,70.5882
EfficientNetB0+MobileNet_UMAP_Adaboost,EfficientNetB0+MobileNet,UMAP,Adaboost,112896.0,F0300,78.9664,5.0377,76.8067,74.8319,84.5588,85.2941,73.5294
EfficientNetB0+MobileNet_UMAP_Gaussian,EfficientNetB0+MobileNet,UMAP,Gaussian,112896.0,F0002,73.6807,7.5937,73.9496,70.5882,76.9748,85.2941,58.8235
EfficientNetB0+MobileNet_UMAP_Gaussian,EfficientNetB0+MobileNet,UMAP,Gaussian,112896.0,F0010,76.8572,7.0982,79.4118,70.5882,81.9958,85.7143,67.6471
EfficientNetB0+MobileNet_UMAP_Gaussian,EfficientNetB0+MobileNet,UMAP,Gaussian,112896.0,F0020,79.2017,8.4348,81.1345,74.2647,85.2941,88.5714,64.7059
EfficientNetB0+MobileNet_UMAP_Gaussian,EfficientNetB0+MobileNet,UMAP,Gaussian,112896.0,F0030,78.3277,8.6367,82.3529,74.2647,84.6848,85.7143,58.8235
EfficientNetB0+MobileNet_UMAP_Gaussian,EfficientNetB0+MobileNet,UMAP,Gaussian,112896.0,F0040,78.8992,9.2483,80.8824,73.5294,85.6093,88.5714,58.8235
EfficientNetB0+MobileNet_UMAP_Gaussian,EfficientNetB0+MobileNet,UMAP,Gaussian,112896.0,F0050,76.8740,8.6442,76.8067,72.0588,81.6176,91.1765,61.7647
EfficientNetB0+MobileNet_UMAP_Gaussian,EfficientNetB0+MobileNet,UMAP,Gaussian,112896.0,F0075,78.3277,8.6367,82.3529,71.3235,84.6848,88.2353,61.7647
EfficientNetB0+MobileNet_UMAP_Gaussian,EfficientNetB0+MobileNet,UMAP,Gaussian,112896.0,F0100,76.5714,8.9301,76.8067,71.3235,81.6176,88.5714,58.8235
EfficientNetB0+MobileNet_UMAP_Gaussian,EfficientNetB0+MobileNet,UMAP,Gaussian,112896.0,F0150,80.6723,6.8791,82.3529,79.4118,84.6848,88.5714,67.6471
EfficientNetB0+MobileNet_UMAP_Gaussian,EfficientNetB0+MobileNet,UMAP,Gaussian,112896.0,F0200,78.6134,8.6278,82.3529,71.3235,85.6093,88.2353,64.7059
EfficientNetB0+MobileNet_UMAP_Gaussian,EfficientNetB0+MobileNet,UMAP,Gaussian,112896.0,F0250,80.3697,8.0386,83.8235,75.0000,85.6093,88.5714,67.6471
EfficientNetB0+MobileNet_UMAP_Gaussian,EfficientNetB0+MobileNet,UMAP,Gaussian,112896.0,F0300,75.6807,8.1950,79.4118,70.5882,81.6176,85.7143,61.7647
EfficientNetB0+MobileNet_ReliefF_PCC,EfficientNetB0+MobileNet,ReliefF,PCC,112896.0,F0002,71.3109,7.6140,72.0588,65.6723,73.5294,85.7143,61.7647
EfficientNetB0+MobileNet_ReliefF_PCC,EfficientNetB0+MobileNet,ReliefF,PCC,112896.0,F0010,78.6303,6.2025,76.4706,74.8319,81.6176,91.4286,70.5882
EfficientNetB0+MobileNet_ReliefF_PCC,EfficientNetB0+MobileNet,ReliefF,PCC,112896.0,F0020,80.9832,5.9181,79.4118,77.7101,86.7647,88.5714,70.5882
EfficientNetB0+MobileNet_ReliefF_PCC,EfficientNetB0+MobileNet,ReliefF,PCC,112896.0,F0030,82.1765,4.9791,82.3529,79.4118,85.2941,91.1765,74.2857
EfficientNetB0+MobileNet_ReliefF_PCC,EfficientNetB0+MobileNet,ReliefF,PCC,112896.0,F0040,83.3277,5.3304,83.8235,79.4118,85.2941,91.4286,76.4706
EfficientNetB0+MobileNet_ReliefF_PCC,EfficientNetB0+MobileNet,ReliefF,PCC,112896.0,F0050,80.9748,6.3887,79.4118,77.7101,82.3529,91.4286,70.5882
EfficientNetB0+MobileNet_ReliefF_PCC,EfficientNetB0+MobileNet,ReliefF,PCC,112896.0,F0075,77.5294,6.9449,79.7479,74.2647,82.3529,85.2941,62.8571
EfficientNetB0+MobileNet_ReliefF_PCC,EfficientNetB0+MobileNet,ReliefF,PCC,112896.0,F0100,72.2353,5.9788,73.5294,68.3824,75.9244,82.3529,61.7647
EfficientNetB0+MobileNet_ReliefF_PCC,EfficientNetB0+MobileNet,ReliefF,PCC,112896.0,F0150,70.2017,5.3086,69.1176,65.7143,73.5294,79.4118,64.7059
EfficientNetB0+MobileNet_ReliefF_PCC,EfficientNetB0+MobileNet,ReliefF,PCC,112896.0,F0200,62.8824,7.2153,63.7815,57.5630,67.6471,73.5294,52.9412
EfficientNetB0+MobileNet_ReliefF_PCC,EfficientNetB0+MobileNet,ReliefF,PCC,112896.0,F0250,56.7227,4.0940,57.3529,53.2773,59.7059,61.7647,50.0000
EfficientNetB0+MobileNet_ReliefF_PCC,EfficientNetB0+MobileNet,ReliefF,PCC,112896.0,F0300,58.4874,5.2256,58.8235,53.2773,61.3235,67.6471,52.9412
EfficientNetB0+MobileNet_ReliefF_J48,EfficientNetB0+MobileNet,ReliefF,J48,112896.0,F0002,72.4958,5.9728,71.0084,70.5882,75.7353,82.3529,61.7647
EfficientNetB0+MobileNet_ReliefF_J48,EfficientNetB0+MobileNet,ReliefF,J48,112896.0,F0010,74.5882,5.7213,73.5294,70.7983,76.4706,85.2941,67.6471
EfficientNetB0+MobileNet_ReliefF_J48,EfficientNetB0+MobileNet,ReliefF,J48,112896.0,F0020,76.0252,5.4915,76.4706,71.5126,78.8446,85.2941,67.6471
EfficientNetB0+MobileNet_ReliefF_J48,EfficientNetB0+MobileNet,ReliefF,J48,112896.0,F0030,77.7899,6.4730,78.2773,73.7185,81.6176,88.2353,67.6471
EfficientNetB0+MobileNet_ReliefF_J48,EfficientNetB0+MobileNet,ReliefF,J48,112896.0,F0040,76.6555,8.3526,79.4118,74.2647,79.8529,88.2353,57.1429
EfficientNetB0+MobileNet_ReliefF_J48,EfficientNetB0+MobileNet,ReliefF,J48,112896.0,F0050,78.3613,5.2209,81.1765,74.4328,82.3529,82.3529,67.6471
EfficientNetB0+MobileNet_ReliefF_J48,EfficientNetB0+MobileNet,ReliefF,J48,112896.0,F0075,75.7227,9.0922,73.5294,71.9538,81.9958,91.1765,61.7647
EfficientNetB0+MobileNet_ReliefF_J48,EfficientNetB0+MobileNet,ReliefF,J48,112896.0,F0100,77.4622,7.2720,81.1765,75.0000,82.3529,82.8571,64.7059
EfficientNetB0+MobileNet_ReliefF_J48,EfficientNetB0+MobileNet,ReliefF,J48,112896.0,F0150,73.9916,9.4021,75.0000,66.1765,82.3529,85.2941,60.0000
EfficientNetB0+MobileNet_ReliefF_J48,EfficientNetB0+MobileNet,ReliefF,J48,112896.0,F0200,74.5714,7.7177,73.5294,70.5882,81.6176,85.2941,62.8571
EfficientNetB0+MobileNet_ReliefF_J48,EfficientNetB0+MobileNet,ReliefF,J48,112896.0,F0250,75.4454,9.4482,77.9412,68.3824,81.9958,88.2353,58.8235
EfficientNetB0+MobileNet_ReliefF_J48,EfficientNetB0+MobileNet,ReliefF,J48,112896.0,F0300,76.3193,3.9645,76.4706,73.5294,79.4118,82.3529,70.5882
EfficientNetB0+MobileNet_ReliefF_RBF,EfficientNetB0+MobileNet,ReliefF,RBF,112896.0,F0002,71.6219,5.0766,71.0084,68.3824,75.7353,79.4118,64.7059
EfficientNetB0+MobileNet_ReliefF_RBF,EfficientNetB0+MobileNet,ReliefF,RBF,112896.0,F0010,82.4370,6.0557,81.1765,79.4118,86.7647,91.4286,73.5294
EfficientNetB0+MobileNet_ReliefF_RBF,EfficientNetB0+MobileNet,ReliefF,RBF,112896.0,F0020,83.0336,4.5775,84.0756,80.1471,85.2941,91.1765,76.4706
EfficientNetB0+MobileNet_ReliefF_RBF,EfficientNetB0+MobileNet,ReliefF,RBF,112896.0,F0030,86.2437,3.9616,86.9748,83.0882,88.2353,91.4286,79.4118
EfficientNetB0+MobileNet_ReliefF_RBF,EfficientNetB0+MobileNet,ReliefF,RBF,112896.0,F0040,86.8571,4.1197,88.2353,83.0882,90.5252,91.1765,80.0000
EfficientNetB0+MobileNet_ReliefF_RBF,EfficientNetB0+MobileNet,ReliefF,RBF,112896.0,F0050,87.7311,4.4994,88.2353,83.4664,90.5252,94.1176,82.3529
EfficientNetB0+MobileNet_ReliefF_RBF,EfficientNetB0+MobileNet,ReliefF,RBF,112896.0,F0075,87.4370,5.6079,86.7647,85.2941,92.6470,94.2857,77.1429
EfficientNetB0+MobileNet_ReliefF_RBF,EfficientNetB0+MobileNet,ReliefF,RBF,112896.0,F0100,88.0336,5.4898,88.2353,85.2941,90.6303,97.0588,77.1429
EfficientNetB0+MobileNet_ReliefF_RBF,EfficientNetB0+MobileNet,ReliefF,RBF,112896.0,F0150,89.2017,5.7950,88.2353,86.0294,93.4453,97.0588,80.0000
EfficientNetB0+MobileNet_ReliefF_RBF,EfficientNetB0+MobileNet,ReliefF,RBF,112896.0,F0200,89.7731,4.9838,88.2353,86.0294,93.5084,97.0588,82.8571
EfficientNetB0+MobileNet_ReliefF_RBF,EfficientNetB0+MobileNet,ReliefF,RBF,112896.0,F0250,89.2017,4.6956,88.2353,88.2353,91.3656,97.0588,80.0000
EfficientNetB0+MobileNet_ReliefF_RBF,EfficientNetB0+MobileNet,ReliefF,RBF,112896.0,F0300,89.1933,4.0968,89.7059,88.2353,91.3656,94.1176,82.3529
EfficientNetB0+MobileNet_ReliefF_LinearSVM,EfficientNetB0+MobileNet,ReliefF,LinearSVM,112896.0,F0002,67.5546,5.6948,68.1093,62.0378,70.5882,79.4118,61.7647
EfficientNetB0+MobileNet_ReliefF_LinearSVM,EfficientNetB0+MobileNet,ReliefF,LinearSVM,112896.0,F0010,80.6891,5.8696,79.4118,77.2059,83.8235,91.4286,73.5294
EfficientNetB0+MobileNet_ReliefF_LinearSVM,EfficientNetB0+MobileNet,ReliefF,LinearSVM,112896.0,F0020,84.2017,4.8575,82.6050,82.3529,87.7521,91.1765,76.4706
EfficientNetB0+MobileNet_ReliefF_LinearSVM,EfficientNetB0+MobileNet,ReliefF,LinearSVM,112896.0,F0030,86.5546,4.1700,86.7647,83.4664,90.5252,91.1765,79.4118
EfficientNetB0+MobileNet_ReliefF_LinearSVM,EfficientNetB0+MobileNet,ReliefF,LinearSVM,112896.0,F0040,85.9832,5.2222,86.7647,83.0882,88.4874,94.1176,77.1429
EfficientNetB0+MobileNet_ReliefF_LinearSVM,EfficientNetB0+MobileNet,ReliefF,LinearSVM,112896.0,F0050,86.2689,3.6166,85.5042,83.4664,88.2353,94.1176,82.3529
EfficientNetB0+MobileNet_ReliefF_LinearSVM,EfficientNetB0+MobileNet,ReliefF,LinearSVM,112896.0,F0075,88.3025,4.3744,89.7059,85.3991,91.1765,94.1176,79.4118
EfficientNetB0+MobileNet_ReliefF_LinearSVM,EfficientNetB0+MobileNet,ReliefF,LinearSVM,112896.0,F0100,88.0168,3.2058,86.9748,85.2941,90.5252,94.1176,85.2941
EfficientNetB0+MobileNet_ReliefF_LinearSVM,EfficientNetB0+MobileNet,ReliefF,LinearSVM,112896.0,F0150,89.1765,4.3781,89.7059,85.3991,93.3823,94.2857,82.3529
EfficientNetB0+MobileNet_ReliefF_LinearSVM,EfficientNetB0+MobileNet,ReliefF,LinearSVM,112896.0,F0200,88.0000,3.8132,88.2353,86.0294,90.5252,94.1176,82.3529
EfficientNetB0+MobileNet_ReliefF_LinearSVM,EfficientNetB0+MobileNet,ReliefF,LinearSVM,112896.0,F0250,89.4538,3.2061,91.1765,86.0294,91.1765,94.2857,85.2941
EfficientNetB0+MobileNet_ReliefF_LinearSVM,EfficientNetB0+MobileNet,ReliefF,LinearSVM,112896.0,F0300,89.4622,3.7338,89.8740,88.2353,91.1765,94.2857,82.3529
EfficientNetB0+MobileNet_ReliefF_MLP,EfficientNetB0+MobileNet,ReliefF,MLP,112896.0,F0002,72.2017,4.7336,71.0084,70.5882,73.5294,80.0000,64.7059
EfficientNetB0+MobileNet_ReliefF_MLP,EfficientNetB0+MobileNet,ReliefF,MLP,112896.0,F0010,78.3697,6.1604,76.4706,73.5294,82.3529,91.1765,71.4286
EfficientNetB0+MobileNet_ReliefF_MLP,EfficientNetB0+MobileNet,ReliefF,MLP,112896.0,F0020,78.0756,6.3547,77.1429,73.5294,82.3529,88.2353,70.5882
EfficientNetB0+MobileNet_ReliefF_MLP,EfficientNetB0+MobileNet,ReliefF,MLP,112896.0,F0030,86.2353,6.3795,86.9748,83.0882,91.1765,94.2857,73.5294
EfficientNetB0+MobileNet_ReliefF_MLP,EfficientNetB0+MobileNet,ReliefF,MLP,112896.0,F0040,86.5714,5.0977,85.2941,85.2941,88.4874,94.1176,77.1429
EfficientNetB0+MobileNet_ReliefF_MLP,EfficientNetB0+MobileNet,ReliefF,MLP,112896.0,F0050,88.3109,3.0599,88.4033,86.3445,91.1765,91.1765,82.3529
EfficientNetB0+MobileNet_ReliefF_MLP,EfficientNetB0+MobileNet,ReliefF,MLP,112896.0,F0075,87.1513,4.3287,86.7647,85.2941,90.5252,94.1176,80.0000
EfficientNetB0+MobileNet_ReliefF_MLP,EfficientNetB0+MobileNet,ReliefF,MLP,112896.0,F0100,85.6891,4.3561,85.2941,83.0882,88.4874,91.1765,77.1429
EfficientNetB0+MobileNet_ReliefF_MLP,EfficientNetB0+MobileNet,ReliefF,MLP,112896.0,F0150,85.9832,5.0348,86.7647,82.3529,88.4874,94.1176,77.1429
EfficientNetB0+MobileNet_ReliefF_MLP,EfficientNetB0+MobileNet,ReliefF,MLP,112896.0,F0200,84.2353,6.4342,86.7647,78.5714,88.2353,91.1765,73.5294
EfficientNetB0+MobileNet_ReliefF_MLP,EfficientNetB0+MobileNet,ReliefF,MLP,112896.0,F0250,85.3698,4.8284,86.9748,80.1471,88.4874,91.1765,79.4118
EfficientNetB0+MobileNet_ReliefF_MLP,EfficientNetB0+MobileNet,ReliefF,MLP,112896.0,F0300,86.2773,5.9477,86.7647,82.3529,90.5252,94.1176,77.1429
EfficientNetB0+MobileNet_ReliefF_Logistic,EfficientNetB0+MobileNet,ReliefF,Logistic,112896.0,F0002,69.5966,4.7832,69.5798,67.8782,70.5882,79.4118,61.7647
EfficientNetB0+MobileNet_ReliefF_Logistic,EfficientNetB0+MobileNet,ReliefF,Logistic,112896.0,F0010,81.8571,5.1296,80.8824,77.7101,84.5588,91.4286,76.4706
EfficientNetB0+MobileNet_ReliefF_Logistic,EfficientNetB0+MobileNet,ReliefF,Logistic,112896.0,F0020,83.6218,2.8540,84.0756,82.3529,85.2941,88.2353,79.4118
EfficientNetB0+MobileNet_ReliefF_Logistic,EfficientNetB0+MobileNet,ReliefF,Logistic,112896.0,F0030,85.1008,4.8246,83.8235,82.3529,87.6050,94.1176,79.4118
EfficientNetB0+MobileNet_ReliefF_Logistic,EfficientNetB0+MobileNet,ReliefF,Logistic,112896.0,F0040,84.8067,6.0948,85.2941,80.1471,88.4874,94.1176,76.4706
EfficientNetB0+MobileNet_ReliefF_Logistic,EfficientNetB0+MobileNet,ReliefF,Logistic,112896.0,F0050,85.3781,4.3757,84.0756,82.3529,88.2353,94.1176,79.4118
EfficientNetB0+MobileNet_ReliefF_Logistic,EfficientNetB0+MobileNet,ReliefF,Logistic,112896.0,F0075,86.5546,4.1309,88.2353,85.2941,88.2353,91.4286,79.4118
EfficientNetB0+MobileNet_ReliefF_Logistic,EfficientNetB0+MobileNet,ReliefF,Logistic,112896.0,F0100,88.5966,3.5178,88.2353,86.0294,88.5714,97.0588,85.2941
EfficientNetB0+MobileNet_ReliefF_Logistic,EfficientNetB0+MobileNet,ReliefF,Logistic,112896.0,F0150,90.3614,2.7184,91.1765,88.2353,91.3656,94.1176,85.7143
EfficientNetB0+MobileNet_ReliefF_Logistic,EfficientNetB0+MobileNet,ReliefF,Logistic,112896.0,F0200,89.4706,2.4856,88.4033,88.2353,91.1765,94.1176,85.2941
EfficientNetB0+MobileNet_ReliefF_Logistic,EfficientNetB0+MobileNet,ReliefF,Logistic,112896.0,F0250,90.3361,3.9592,91.1765,88.9706,93.4453,94.2857,82.3529
EfficientNetB0+MobileNet_ReliefF_Logistic,EfficientNetB0+MobileNet,ReliefF,Logistic,112896.0,F0300,90.0504,3.9747,91.1765,88.3193,93.3823,94.2857,82.3529
EfficientNetB0+MobileNet_ReliefF_RandomForest,EfficientNetB0+MobileNet,ReliefF,RandomForest,112896.0,F0002,72.7899,5.9407,72.4790,70.5882,75.7353,82.3529,61.7647
EfficientNetB0+MobileNet_ReliefF_RandomForest,EfficientNetB0+MobileNet,ReliefF,RandomForest,112896.0,F0010,78.3697,5.8401,77.9412,74.2647,81.9958,88.2353,70.5882
EfficientNetB0+MobileNet_ReliefF_RandomForest,EfficientNetB0+MobileNet,ReliefF,RandomForest,112896.0,F0020,83.0084,6.0698,83.8235,79.4118,87.6050,91.4286,70.5882
EfficientNetB0+MobileNet_ReliefF_RandomForest,EfficientNetB0+MobileNet,ReliefF,RandomForest,112896.0,F0030,84.5210,6.1410,84.0756,80.5882,88.2353,94.1176,73.5294
EfficientNetB0+MobileNet_ReliefF_RandomForest,EfficientNetB0+MobileNet,ReliefF,RandomForest,112896.0,F0040,87.1597,5.4794,86.9748,85.2941,88.2353,97.0588,79.4118
EfficientNetB0+MobileNet_ReliefF_RandomForest,EfficientNetB0+MobileNet,ReliefF,RandomForest,112896.0,F0050,87.1344,5.2198,86.9748,85.2941,88.4874,97.0588,76.4706
EfficientNetB0+MobileNet_ReliefF_RandomForest,EfficientNetB0+MobileNet,ReliefF,RandomForest,112896.0,F0075,88.5966,4.4672,88.2353,85.3991,90.6303,97.0588,82.3529
EfficientNetB0+MobileNet_ReliefF_RandomForest,EfficientNetB0+MobileNet,ReliefF,RandomForest,112896.0,F0100,88.3109,3.8618,88.2353,86.0294,88.2353,97.0588,82.8571
EfficientNetB0+MobileNet_ReliefF_RandomForest,EfficientNetB0+MobileNet,ReliefF,RandomForest,112896.0,F0150,86.8487,4.6125,86.7647,85.2941,88.2353,97.0588,79.4118
EfficientNetB0+MobileNet_ReliefF_RandomForest,EfficientNetB0+MobileNet,ReliefF,RandomForest,112896.0,F0200,88.3025,3.9103,86.9748,85.2941,90.4412,97.0588,85.2941
EfficientNetB0+MobileNet_ReliefF_RandomForest,EfficientNetB0+MobileNet,ReliefF,RandomForest,112896.0,F0250,88.6135,4.9849,89.7059,86.0294,91.1765,97.0588,80.0000
EfficientNetB0+MobileNet_ReliefF_RandomForest,EfficientNetB0+MobileNet,ReliefF,RandomForest,112896.0,F0300,87.7395,5.2402,88.4033,83.0882,91.1765,97.0588,80.0000
EfficientNetB0+MobileNet_ReliefF_Adaboost,EfficientNetB0+MobileNet,ReliefF,Adaboost,112896.0,F0002,73.0924,4.9797,73.5294,70.7983,76.4706,79.4118,61.7647
EfficientNetB0+MobileNet_ReliefF_Adaboost,EfficientNetB0+MobileNet,ReliefF,Adaboost,112896.0,F0010,81.2857,4.7705,80.8824,77.2059,85.2941,88.5714,74.2857
EfficientNetB0+MobileNet_ReliefF_Adaboost,EfficientNetB0+MobileNet,ReliefF,Adaboost,112896.0,F0020,82.1345,4.5692,80.8824,79.4118,85.6093,88.5714,76.4706
EfficientNetB0+MobileNet_ReliefF_Adaboost,EfficientNetB0+MobileNet,ReliefF,Adaboost,112896.0,F0030,83.3025,3.5056,82.3529,82.3529,84.5588,91.4286,79.4118
EfficientNetB0+MobileNet_ReliefF_Adaboost,EfficientNetB0+MobileNet,ReliefF,Adaboost,112896.0,F0040,86.8403,6.3402,86.7647,80.5882,93.3823,94.2857,79.4118
EfficientNetB0+MobileNet_ReliefF_Adaboost,EfficientNetB0+MobileNet,ReliefF,Adaboost,112896.0,F0050,86.5294,4.0217,88.2353,83.0882,88.4874,91.4286,79.4118
EfficientNetB0+MobileNet_ReliefF_Adaboost,EfficientNetB0+MobileNet,ReliefF,Adaboost,112896.0,F0075,86.8571,6.2934,86.7647,83.0882,90.6303,97.0588,77.1429
EfficientNetB0+MobileNet_ReliefF_Adaboost,EfficientNetB0+MobileNet,ReliefF,Adaboost,112896.0,F0100,87.1345,6.4788,89.7059,81.3235,91.1765,94.2857,76.4706
EfficientNetB0+MobileNet_ReliefF_Adaboost,EfficientNetB0+MobileNet,ReliefF,Adaboost,112896.0,F0150,86.5462,8.4207,88.2353,83.0882,91.1765,97.0588,67.6471
EfficientNetB0+MobileNet_ReliefF_Adaboost,EfficientNetB0+MobileNet,ReliefF,Adaboost,112896.0,F0200,86.8319,7.3193,88.2353,82.3529,91.1765,97.1429,73.5294
EfficientNetB0+MobileNet_ReliefF_Adaboost,EfficientNetB0+MobileNet,ReliefF,Adaboost,112896.0,F0250,87.1260,6.0557,85.2941,82.4789,92.6470,97.0588,79.4118
EfficientNetB0+MobileNet_ReliefF_Adaboost,EfficientNetB0+MobileNet,ReliefF,Adaboost,112896.0,F0300,86.8487,5.8657,86.7647,82.3529,91.1765,97.0588,79.4118
EfficientNetB0+MobileNet_ReliefF_Gaussian,EfficientNetB0+MobileNet,ReliefF,Gaussian,112896.0,F0002,68.4286,5.6169,68.1093,64.9580,70.5882,79.4118,58.8235
