ExtractionMethod;Reduction;Classification;Fold;Features;Normalization;Components;PCC;ACC;F1;ROC;ExtractionTime;ReductionTime;ClassfTrainning;ClassfPredict
EfficientNetB1+EfficientNetB5;PCA;MLP;10;542720;No;30;0;76,4706;80;75,4386;342,4297;4,659;0,2123;0,0003
EfficientNetB1+EfficientNetB5;PCA;Logistic;1;542720;No;30;0;80;77,4194;80;342,4297;4,659;0,0274;0,0002
EfficientNetB1+EfficientNetB5;PCA;Logistic;2;542720;No;30;0;91,4286;88;91,4855;342,4297;4,659;0,0225;0,0002
EfficientNetB1+EfficientNetB5;PCA;Logistic;3;542720;No;30;0;94,1176;93,75;94,1176;342,4297;4,659;0,0197;0,0001
EfficientNetB1+EfficientNetB5;PCA;Logistic;4;542720;No;30;0;85,2941;87,8049;84,2857;342,4297;4,659;0,0277;0,0001
EfficientNetB1+EfficientNetB5;PCA;Logistic;5;542720;No;30;0;94,1176;93,75;94,1176;342,4297;4,659;0,0193;0,0002
EfficientNetB1+EfficientNetB5;PCA;Logistic;6;542720;No;30;0;79,4118;78,7879;79,8611;342,4297;4,659;0,0206;0,0001
EfficientNetB1+EfficientNetB5;PCA;Logistic;7;542720;No;30;0;85,2941;85,7143;85,2941;342,4297;4,659;0,0168;0,0001
EfficientNetB1+EfficientNetB5;PCA;Logistic;8;542720;No;30;0;91,1765;90,9091;91,6667;342,4297;4,659;0,0138;0,0001
EfficientNetB1+EfficientNetB5;PCA;Logistic;9;542720;No;30;0;88,2353;90,4762;89,0152;342,4297;4,659;0,0108;0,0001
EfficientNetB1+EfficientNetB5;PCA;Logistic;10;542720;No;30;0;82,3529;84,2105;82,1053;342,4297;4,659;0,0098;0,0001
EfficientNetB1+EfficientNetB5;PCA;RandomForest;1;542720;No;30;0;80;77,4194;80;342,4297;4,659;0,1188;0,0072
EfficientNetB1+EfficientNetB5;PCA;RandomForest;2;542720;No;30;0;91,4286;88,8889;93,4783;342,4297;4,659;0,1169;0,0074
EfficientNetB1+EfficientNetB5;PCA;RandomForest;3;542720;No;30;0;82,3529;83,3333;82,3529;342,4297;4,659;0,1148;0,0078
EfficientNetB1+EfficientNetB5;PCA;RandomForest;4;542720;No;30;0;76,4706;80;75,7143;342,4297;4,659;0,1137;0,0069
EfficientNetB1+EfficientNetB5;PCA;RandomForest;5;542720;No;30;0;85,2941;84,8485;85,2941;342,4297;4,659;0,112;0,007
EfficientNetB1+EfficientNetB5;PCA;RandomForest;6;542720;No;30;0;85,2941;85,7143;85,4167;342,4297;4,659;0,1099;0,007
EfficientNetB1+EfficientNetB5;PCA;RandomForest;7;542720;No;30;0;85,2941;85,7143;85,2941;342,4297;4,659;0,1109;0,007
EfficientNetB1+EfficientNetB5;PCA;RandomForest;8;542720;No;30;0;88,2353;88,2353;88,5417;342,4297;4,659;0,1139;0,0076
EfficientNetB1+EfficientNetB5;PCA;RandomForest;9;542720;No;30;0;94,1176;95,2381;95,4545;342,4297;4,659;0,1112;0,0069
EfficientNetB1+EfficientNetB5;PCA;RandomForest;10;542720;No;30;0;88,2353;89,4737;88,0702;342,4297;4,659;0,1102;0,0071
EfficientNetB1+EfficientNetB5;PCA;Adaboost;1;542720;No;30;0;80;77,4194;80;342,4297;4,659;0,0701;0,0045
EfficientNetB1+EfficientNetB5;PCA;Adaboost;2;542720;No;30;0;77,1429;73,3333;80,6159;342,4297;4,659;0,0707;0,0047
EfficientNetB1+EfficientNetB5;PCA;Adaboost;3;542720;No;30;0;76,4706;78,9474;76,4706;342,4297;4,659;0,0701;0,0048
EfficientNetB1+EfficientNetB5;PCA;Adaboost;4;542720;No;30;0;79,4118;82,9268;78,2143;342,4297;4,659;0,0698;0,0045
EfficientNetB1+EfficientNetB5;PCA;Adaboost;5;542720;No;30;0;88,2353;88,2353;88,2353;342,4297;4,659;0,0721;0,0045
EfficientNetB1+EfficientNetB5;PCA;Adaboost;6;542720;No;30;0;82,3529;82,3529;82,6389;342,4297;4,659;0,0703;0,005
EfficientNetB1+EfficientNetB5;PCA;Adaboost;7;542720;No;30;0;82,3529;81,25;82,3529;342,4297;4,659;0,0702;0,0049
EfficientNetB1+EfficientNetB5;PCA;Adaboost;8;542720;No;30;0;88,2353;88,2353;88,5417;342,4297;4,659;0,0713;0,0046
EfficientNetB1+EfficientNetB5;PCA;Adaboost;9;542720;No;30;0;94,1176;95,2381;95,4545;342,4297;4,659;0,0712;0,0045
EfficientNetB1+EfficientNetB5;PCA;Adaboost;10;542720;No;30;0;79,4118;81,0811;79,4737;342,4297;4,659;0,0712;0,0045
EfficientNetB1+EfficientNetB5;PCA;Gaussian;1;542720;No;30;0;62,8571;64,8649;65;342,4297;4,659;0,0005;0,0001
EfficientNetB1+EfficientNetB5;PCA;Gaussian;2;542720;No;30;0;71,4286;70,5882;78,2609;342,4297;4,659;0,0004;0,0001
EfficientNetB1+EfficientNetB5;PCA;Gaussian;3;542720;No;30;0;64,7059;71,4286;64,7059;342,4297;4,659;0,0004;0,0001
EfficientNetB1+EfficientNetB5;PCA;Gaussian;4;542720;No;30;0;76,4706;81,8182;73,5714;342,4297;4,659;0,0004;0,0001
EfficientNetB1+EfficientNetB5;PCA;Gaussian;5;542720;No;30;0;76,4706;78,9474;76,4706;342,4297;4,659;0,0004;0,0001
EfficientNetB1+EfficientNetB5;PCA;Gaussian;6;542720;No;30;0;73,5294;78,0488;72,5694;342,4297;4,659;0,0006;0,0003
EfficientNetB1+EfficientNetB5;PCA;Gaussian;7;542720;No;30;0;70,5882;72,2222;70,5882;342,4297;4,659;0,0004;0,0001
EfficientNetB1+EfficientNetB5;PCA;Gaussian;8;542720;No;30;0;76,4706;80;75,6944;342,4297;4,659;0,0004;0,0001
EfficientNetB1+EfficientNetB5;PCA;Gaussian;9;542720;No;30;0;88,2353;90,9091;87,1212;342,4297;4,659;0,0004;0,0001
EfficientNetB1+EfficientNetB5;PCA;Gaussian;10;542720;No;30;0;79,4118;83,7209;77,3684;342,4297;4,659;0,0004;0,0001
EfficientNetB1+EfficientNetB5;UMAP;J48;1;542720;No;30;0;65,7143;64,7059;66,6667;342,4297;17,2914;0,003;0,0001
EfficientNetB1+EfficientNetB5;UMAP;J48;2;542720;No;30;0;80;74,0741;80,7971;342,4297;17,2914;0,0032;0,0001
EfficientNetB1+EfficientNetB5;UMAP;J48;3;542720;No;30;0;73,5294;72,7273;73,5294;342,4297;17,2914;0,0028;0,0001
EfficientNetB1+EfficientNetB5;UMAP;J48;4;542720;No;30;0;70,5882;75;69,6429;342,4297;17,2914;0,0033;0,0001
EfficientNetB1+EfficientNetB5;UMAP;J48;5;542720;No;30;0;85,2941;85,7143;85,2941;342,4297;17,2914;0,0034;0,0001
EfficientNetB1+EfficientNetB5;UMAP;J48;6;542720;No;30;0;88,2353;88,2353;88,5417;342,4297;17,2914;0,0035;0,0001
EfficientNetB1+EfficientNetB5;UMAP;J48;7;542720;No;30;0;79,4118;80;79,4118;342,4297;17,2914;0,0035;0,0001
EfficientNetB1+EfficientNetB5;UMAP;J48;8;542720;No;30;0;85,2941;85,7143;85,4167;342,4297;17,2914;0,0031;0,0001
EfficientNetB1+EfficientNetB5;UMAP;J48;9;542720;No;30;0;76,4706;81,8182;74,2424;342,4297;17,2914;0,0037;0,0001
EfficientNetB1+EfficientNetB5;UMAP;J48;10;542720;No;30;0;79,4118;82,9268;78,0702;342,4297;17,2914;0,0035;0,0001
EfficientNetB1+EfficientNetB5;UMAP;RBF;1;542720;No;30;0;71,4286;68,75;71,6667;342,4297;17,2914;0,0029;0,0005
EfficientNetB1+EfficientNetB5;UMAP;RBF;2;542720;No;30;0;85,7143;81,4815;87,1377;342,4297;17,2914;0,003;0,0005
EfficientNetB1+EfficientNetB5;UMAP;RBF;3;542720;No;30;0;64,7059;68,4211;64,7059;342,4297;17,2914;0,003;0,0005
EfficientNetB1+EfficientNetB5;UMAP;RBF;4;542720;No;30;0;70,5882;76,1905;68,5714;342,4297;17,2914;0,0029;0,0005
EfficientNetB1+EfficientNetB5;UMAP;RBF;5;542720;No;30;0;73,5294;75,6757;73,5294;342,4297;17,2914;0,0029;0,0004
EfficientNetB1+EfficientNetB5;UMAP;RBF;6;542720;No;30;0;88,2353;89,4737;87,8472;342,4297;17,2914;0,0035;0,0005
EfficientNetB1+EfficientNetB5;UMAP;RBF;7;542720;No;30;0;73,5294;75,6757;73,5294;342,4297;17,2914;0,0031;0,0005
EfficientNetB1+EfficientNetB5;UMAP;RBF;8;542720;No;30;0;73,5294;74,2857;73,6111;342,4297;17,2914;0,0036;0,0006
EfficientNetB1+EfficientNetB5;UMAP;RBF;9;542720;No;30;0;85,2941;88,3721;84,8485;342,4297;17,2914;0,003;0,0005
EfficientNetB1+EfficientNetB5;UMAP;RBF;10;542720;No;30;0;73,5294;75,6757;73,5088;342,4297;17,2914;0,0029;0,0006
EfficientNetB1+EfficientNetB5;UMAP;LinearSVM;1;542720;No;30;0;71,4286;68,75;71,6667;342,4297;17,2914;0,0022;0,0003
EfficientNetB1+EfficientNetB5;UMAP;LinearSVM;2;542720;No;30;0;88,5714;84,6154;89,3116;342,4297;17,2914;0,0021;0,0003
EfficientNetB1+EfficientNetB5;UMAP;LinearSVM;3;542720;No;30;0;64,7059;68,4211;64,7059;342,4297;17,2914;0,0022;0,0003
EfficientNetB1+EfficientNetB5;UMAP;LinearSVM;4;542720;No;30;0;73,5294;79,0698;71,0714;342,4297;17,2914;0,002;0,0002
EfficientNetB1+EfficientNetB5;UMAP;LinearSVM;5;542720;No;30;0;73,5294;75,6757;73,5294;342,4297;17,2914;0,0021;0,0002
EfficientNetB1+EfficientNetB5;UMAP;LinearSVM;6;542720;No;30;0;88,2353;89,4737;87,8472;342,4297;17,2914;0,0021;0,0003
EfficientNetB1+EfficientNetB5;UMAP;LinearSVM;7;542720;No;30;0;67,6471;71,7949;67,6471;342,4297;17,2914;0,002;0,0002
EfficientNetB1+EfficientNetB5;UMAP;LinearSVM;8;542720;No;30;0;76,4706;77,7778;76,3889;342,4297;17,2914;0,0023;0,0005
EfficientNetB1+EfficientNetB5;UMAP;LinearSVM;9;542720;No;30;0;85,2941;88,3721;84,8485;342,4297;17,2914;0,0022;0,0003
EfficientNetB1+EfficientNetB5;UMAP;LinearSVM;10;542720;No;30;0;76,4706;78,9474;76,1404;342,4297;17,2914;0,0022;0,0003
EfficientNetB1+EfficientNetB5;UMAP;MLP;1;542720;No;30;0;77,1429;73,3333;76,6667;342,4297;17,2914;0,3583;0,0007
EfficientNetB1+EfficientNetB5;UMAP;MLP;2;542720;No;30;0;88,5714;84,6154;89,3116;342,4297;17,2914;0,546;0,0002
EfficientNetB1+EfficientNetB5;UMAP;MLP;3;542720;No;30;0;73,5294;74,2857;73,5294;342,4297;17,2914;0,4399;0,0003
EfficientNetB1+EfficientNetB5;UMAP;MLP;4;542720;No;30;0;76,4706;80;75,7143;342,4297;17,2914;0,352;0,0003
EfficientNetB1+EfficientNetB5;UMAP;MLP;5;542720;No;30;0;76,4706;78,9474;76,4706;342,4297;17,2914;0,5119;0,0002
EfficientNetB1+EfficientNetB5;UMAP;MLP;6;542720;No;30;0;88,2353;88,8889;88,1944;342,4297;17,2914;0,3722;0,0002
EfficientNetB1+EfficientNetB5;UMAP;MLP;7;542720;No;30;0;79,4118;80;79,4118;342,4297;17,2914;0,5223;0,0002
EfficientNetB1+EfficientNetB5;UMAP;MLP;8;542720;No;30;0;73,5294;74,2857;73,6111;342,4297;17,2914;0,3167;0,0002
EfficientNetB1+EfficientNetB5;UMAP;MLP;9;542720;No;30;0;82,3529;85,7143;82,5758;342,4297;17,2914;0,4758;0,0002
EfficientNetB1+EfficientNetB5;UMAP;MLP;10;542720;No;30;0;73,5294;74,2857;74,2105;342,4297;17,2914;0,3165;0,0002
EfficientNetB1+EfficientNetB5;UMAP;Logistic;1;542720;No;30;0;77,1429;75;77,5;342,4297;17,2914;0,0604;0,0001
EfficientNetB1+EfficientNetB5;UMAP;Logistic;2;542720;No;30;0;94,2857;91,6667;93,6594;342,4297;17,2914;0,024;0,0001
EfficientNetB1+EfficientNetB5;UMAP;Logistic;3;542720;No;30;0;76,4706;77,7778;76,4706;342,4297;17,2914;0,018;0,0001
EfficientNetB1+EfficientNetB5;UMAP;Logistic;4;542720;No;30;0;73,5294;78,0488;72,1429;342,4297;17,2914;0,0228;0,0001
EfficientNetB1+EfficientNetB5;UMAP;Logistic;5;542720;No;30;0;88,2353;88,8889;88,2353;342,4297;17,2914;0,0221;0,0002
EfficientNetB1+EfficientNetB5;UMAP;Logistic;6;542720;No;30;0;91,1765;91,8919;90,9722;342,4297;17,2914;0,048;0,0002
EfficientNetB1+EfficientNetB5;UMAP;Logistic;7;542720;No;30;0;79,4118;81,0811;79,4118;342,4297;17,2914;0,0402;0,0001
EfficientNetB1+EfficientNetB5;UMAP;Logistic;8;542720;No;30;0;91,1765;91,8919;90,9722;342,4297;17,2914;0,0343;0,0001
EfficientNetB1+EfficientNetB5;UMAP;Logistic;9;542720;No;30;0;91,1765;93,0233;91,2879;342,4297;17,2914;0,0401;0,0001
EfficientNetB1+EfficientNetB5;UMAP;Logistic;10;542720;No;30;0;79,4118;82,0513;78,7719;342,4297;17,2914;0,0422;0,0001
EfficientNetB1+EfficientNetB5;UMAP;RandomForest;1;542720;No;30;0;80;77,4194;80;342,4297;17,2914;0,1143;0,0069
EfficientNetB1+EfficientNetB5;UMAP;RandomForest;2;542720;No;30;0;85,7143;80;85,1449;342,4297;17,2914;0,1042;0,0067
EfficientNetB1+EfficientNetB5;UMAP;RandomForest;3;542720;No;30;0;85,2941;85,7143;85,2941;342,4297;17,2914;0,1041;0,0067
EfficientNetB1+EfficientNetB5;UMAP;RandomForest;4;542720;No;30;0;76,4706;80,9524;74,6429;342,4297;17,2914;0,106;0,0067
EfficientNetB1+EfficientNetB5;UMAP;RandomForest;5;542720;No;30;0;91,1765;91,4286;91,1765;342,4297;17,2914;0,1121;0,0076
EfficientNetB1+EfficientNetB5;UMAP;RandomForest;6;542720;No;30;0;94,1176;94,4444;94,0972;342,4297;17,2914;0,1041;0,0068
EfficientNetB1+EfficientNetB5;UMAP;RandomForest;7;542720;No;30;0;82,3529;83,3333;82,3529;342,4297;17,2914;0,1107;0,0076
EfficientNetB1+EfficientNetB5;UMAP;RandomForest;8;542720;No;30;0;91,1765;91,4286;91,3194;342,4297;17,2914;0,1146;0,0068
EfficientNetB1+EfficientNetB5;UMAP;RandomForest;9;542720;No;30;0;91,1765;93,0233;91,2879;342,4297;17,2914;0,1125;0,0077
EfficientNetB1+EfficientNetB5;UMAP;RandomForest;10;542720;No;30;0;82,3529;85;81,4035;342,4297;17,2914;0,1145;0,0069
EfficientNetB1+EfficientNetB5;UMAP;Adaboost;1;542720;No;30;0;80;77,4194;80;342,4297;17,2914;0,0678;0,0044
EfficientNetB1+EfficientNetB5;UMAP;Adaboost;2;542720;No;30;0;80;74,0741;80,7971;342,4297;17,2914;0,0666;0,0045
EfficientNetB1+EfficientNetB5;UMAP;Adaboost;3;542720;No;30;0;88,2353;88,2353;88,2353;342,4297;17,2914;0,0679;0,0044
EfficientNetB1+EfficientNetB5;UMAP;Adaboost;4;542720;No;30;0;79,4118;83,7209;77,1429;342,4297;17,2914;0,0667;0,0045
EfficientNetB1+EfficientNetB5;UMAP;Adaboost;5;542720;No;30;0;82,3529;81,25;82,3529;342,4297;17,2914;0,0663;0,0045
EfficientNetB1+EfficientNetB5;UMAP;Adaboost;6;542720;No;30;0;91,1765;91,8919;90,9722;342,4297;17,2914;0,0678;0,0045
EfficientNetB1+EfficientNetB5;UMAP;Adaboost;7;542720;No;30;0;85,2941;85,7143;85,2941;342,4297;17,2914;0,0666;0,0044
EfficientNetB1+EfficientNetB5;UMAP;Adaboost;8;542720;No;30;0;91,1765;91,4286;91,3194;342,4297;17,2914;0,068;0,0045
EfficientNetB1+EfficientNetB5;UMAP;Adaboost;9;542720;No;30;0;85,2941;87,8049;86,7424;342,4297;17,2914;0,0667;0,0045
EfficientNetB1+EfficientNetB5;UMAP;Adaboost;10;542720;No;30;0;73,5294;75,6757;73,5088;342,4297;17,2914;0,0668;0,0045
EfficientNetB1+EfficientNetB5;UMAP;Gaussian;1;542720;No;30;0;77,1429;75;77,5;342,4297;17,2914;0,0004;0,0001
EfficientNetB1+EfficientNetB5;UMAP;Gaussian;2;542720;No;30;0;85,7143;80;85,1449;342,4297;17,2914;0,0004;0,0001
EfficientNetB1+EfficientNetB5;UMAP;Gaussian;3;542720;No;30;0;76,4706;76,4706;76,4706;342,4297;17,2914;0,0004;0,0001
EfficientNetB1+EfficientNetB5;UMAP;Gaussian;4;542720;No;30;0;76,4706;80,9524;74,6429;342,4297;17,2914;0,0006;0,0001
EfficientNetB1+EfficientNetB5;UMAP;Gaussian;5;542720;No;30;0;73,5294;75,6757;73,5294;342,4297;17,2914;0,0004;0,0001
EfficientNetB1+EfficientNetB5;UMAP;Gaussian;6;542720;No;30;0;85,2941;86,4865;85,0694;342,4297;17,2914;0,0004;0,0001
EfficientNetB1+EfficientNetB5;UMAP;Gaussian;7;542720;No;30;0;67,6471;68,5714;67,6471;342,4297;17,2914;0,0004;0,0001
EfficientNetB1+EfficientNetB5;UMAP;Gaussian;8;542720;No;30;0;73,5294;74,2857;73,6111;342,4297;17,2914;0,0004;0,0002
EfficientNetB1+EfficientNetB5;UMAP;Gaussian;9;542720;No;30;0;76,4706;80;78,0303;342,4297;17,2914;0,0004;0,0001
EfficientNetB1+EfficientNetB5;UMAP;Gaussian;10;542720;No;30;0;73,5294;75,6757;73,5088;342,4297;17,2914;0,0004;0,0001
EfficientNetB1+EfficientNetB5;PCA;J48;1;542720;No;20;0;71,4286;68,75;71,6667;278,0367;3,2172;0,0021;0,0001
EfficientNetB1+EfficientNetB5;PCA;J48;2;542720;No;20;0;77,1429;69,2308;76,6304;278,0367;3,2172;0,0021;0,0001
EfficientNetB1+EfficientNetB5;PCA;J48;3;542720;No;20;0;73,5294;75,6757;73,5294;278,0367;3,2172;0,0023;0,0001
EfficientNetB1+EfficientNetB5;PCA;J48;4;542720;No;20;0;67,6471;71,7949;67,1429;278,0367;3,2172;0,0024;0,0001
EfficientNetB1+EfficientNetB5;PCA;J48;5;542720;No;20;0;73,5294;74,2857;73,5294;278,0367;3,2172;0,0022;0,0001
EfficientNetB1+EfficientNetB5;PCA;J48;6;542720;No;20;0;79,4118;78,7879;79,8611;278,0367;3,2172;0,0023;0,0001
EfficientNetB1+EfficientNetB5;PCA;J48;7;542720;No;20;0;76,4706;76,4706;76,4706;278,0367;3,2172;0,002;0,0001
EfficientNetB1+EfficientNetB5;PCA;J48;8;542720;No;20;0;79,4118;78,7879;79,8611;278,0367;3,2172;0,0024;0,0001
EfficientNetB1+EfficientNetB5;PCA;J48;9;542720;No;20;0;85,2941;88,3721;84,8485;278,0367;3,2172;0,0024;0,0001
EfficientNetB1+EfficientNetB5;PCA;J48;10;542720;No;20;0;70,5882;73,6842;70,1754;278,0367;3,2172;0,0028;0,0001
EfficientNetB1+EfficientNetB5;PCA;RBF;1;542720;No;20;0;80;77,4194;80;278,0367;3,2172;0,0025;0,0004
EfficientNetB1+EfficientNetB5;PCA;RBF;2;542720;No;20;0;85,7143;82,7586;89,1304;278,0367;3,2172;0,0023;0,0004
EfficientNetB1+EfficientNetB5;PCA;RBF;3;542720;No;20;0;85,2941;85,7143;85,2941;278,0367;3,2172;0,0028;0,0004
EfficientNetB1+EfficientNetB5;PCA;RBF;4;542720;No;20;0;82,3529;85,7143;80,7143;278,0367;3,2172;0,0022;0,0003
EfficientNetB1+EfficientNetB5;PCA;RBF;5;542720;No;20;0;85,2941;84,8485;85,2941;278,0367;3,2172;0,0027;0,0005
EfficientNetB1+EfficientNetB5;PCA;RBF;6;542720;No;20;0;82,3529;82,3529;82,6389;278,0367;3,2172;0,0024;0,0004
EfficientNetB1+EfficientNetB5;PCA;RBF;7;542720;No;20;0;82,3529;84,2105;82,3529;278,0367;3,2172;0,0023;0,0004
EfficientNetB1+EfficientNetB5;PCA;RBF;8;542720;No;20;0;94,1176;94,4444;94,0972;278,0367;3,2172;0,0026;0,0004
EfficientNetB1+EfficientNetB5;PCA;RBF;9;542720;No;20;0;94,1176;95,2381;95,4545;278,0367;3,2172;0,0024;0,0004
EfficientNetB1+EfficientNetB5;PCA;RBF;10;542720;No;20;0;76,4706;80;75,4386;278,0367;3,2172;0,0027;0,0004
EfficientNetB1+EfficientNetB5;PCA;LinearSVM;1;542720;No;20;0;82,8571;78,5714;81,6667;278,0367;3,2172;0,1116;0,0002
EfficientNetB1+EfficientNetB5;PCA;LinearSVM;2;542720;No;20;0;94,2857;92,3077;95,6522;278,0367;3,2172;0,1068;0,0002
EfficientNetB1+EfficientNetB5;PCA;LinearSVM;3;542720;No;20;0;91,1765;91,4286;91,1765;278,0367;3,2172;0,1471;0,0002
EfficientNetB1+EfficientNetB5;PCA;LinearSVM;4;542720;No;20;0;85,2941;87,1795;85,3571;278,0367;3,2172;0,1443;0,0002
EfficientNetB1+EfficientNetB5;PCA;LinearSVM;5;542720;No;20;0;94,1176;94,1176;94,1176;278,0367;3,2172;0,1583;0,0002
EfficientNetB1+EfficientNetB5;PCA;LinearSVM;6;542720;No;20;0;82,3529;82,3529;82,6389;278,0367;3,2172;0,1425;0,0002
EfficientNetB1+EfficientNetB5;PCA;LinearSVM;7;542720;No;20;0;82,3529;82,3529;82,3529;278,0367;3,2172;0,1133;0,0003
EfficientNetB1+EfficientNetB5;PCA;LinearSVM;8;542720;No;20;0;97,0588;97,2973;96,875;278,0367;3,2172;0,299;0,0002
EfficientNetB1+EfficientNetB5;PCA;LinearSVM;9;542720;No;20;0;91,1765;93,0233;91,2879;278,0367;3,2172;0,2202;0,0002
EfficientNetB1+EfficientNetB5;PCA;LinearSVM;10;542720;No;20;0;85,2941;87,1795;84,7368;278,0367;3,2172;0,1173;0,0002
EfficientNetB1+EfficientNetB5;PCA;MLP;1;542720;No;20;0;80;78,7879;80,8333;278,0367;3,2172;0,2247;0,0003
EfficientNetB1+EfficientNetB5;PCA;MLP;2;542720;No;20;0;82,8571;78,5714;84,9638;278,0367;3,2172;0,2119;0,0002
EfficientNetB1+EfficientNetB5;PCA;MLP;3;542720;No;20;0;64,7059;68,4211;64,7059;278,0367;3,2172;0,1999;0,0002
EfficientNetB1+EfficientNetB5;PCA;MLP;4;542720;No;20;0;82,3529;85;81,7857;278,0367;3,2172;0,2213;0,0002
EfficientNetB1+EfficientNetB5;PCA;MLP;5;542720;No;20;0;79,4118;77,4194;79,4118;278,0367;3,2172;0,2198;0,0003
EfficientNetB1+EfficientNetB5;PCA;MLP;6;542720;No;20;0;82,3529;83,3333;82,2917;278,0367;3,2172;0,2242;0,0002
EfficientNetB1+EfficientNetB5;PCA;MLP;7;542720;No;20;0;82,3529;80;82,3529;278,0367;3,2172;0,2223;0,0002
EfficientNetB1+EfficientNetB5;PCA;MLP;8;542720;No;20;0;85,2941;85,7143;85,4167;278,0367;3,2172;0,2291;0,0002
EfficientNetB1+EfficientNetB5;PCA;MLP;9;542720;No;20;0;85,2941;87,8049;86,7424;278,0367;3,2172;0,2193;0,0002
EfficientNetB1+EfficientNetB5;PCA;MLP;10;542720;No;20;0;79,4118;81,0811;79,4737;278,0367;3,2172;0,2172;0,0002
EfficientNetB1+EfficientNetB5;PCA;Logistic;1;542720;No;20;0;82,8571;78,5714;81,6667;278,0367;3,2172;0,0101;0,0001
EfficientNetB1+EfficientNetB5;PCA;Logistic;2;542720;No;20;0;88,5714;85,7143;91,3043;278,0367;3,2172;0,0119;0,0002
EfficientNetB1+EfficientNetB5;PCA;Logistic;3;542720;No;20;0;94,1176;94,1176;94,1176;278,0367;3,2172;0,0106;0,0001
EfficientNetB1+EfficientNetB5;PCA;Logistic;4;542720;No;20;0;88,2353;90;87,8571;278,0367;3,2172;0,0087;0,0001
EfficientNetB1+EfficientNetB5;PCA;Logistic;5;542720;No;20;0;97,0588;96,9697;97,0588;278,0367;3,2172;0,0085;0,0001
EfficientNetB1+EfficientNetB5;PCA;Logistic;6;542720;No;20;0;82,3529;82,3529;82,6389;278,0367;3,2172;0,0122;0,0002
EfficientNetB1+EfficientNetB5;PCA;Logistic;7;542720;No;20;0;85,2941;86,4865;85,2941;278,0367;3,2172;0,0112;0,0002
EfficientNetB1+EfficientNetB5;PCA;Logistic;8;542720;No;20;0;97,0588;97,2973;96,875;278,0367;3,2172;0,0086;0,0001
EfficientNetB1+EfficientNetB5;PCA;Logistic;9;542720;No;20;0;91,1765;93,0233;91,2879;278,0367;3,2172;0,0087;0,0001
EfficientNetB1+EfficientNetB5;PCA;Logistic;10;542720;No;20;0;82,3529;85;81,4035;278,0367;3,2172;0,0081;0,0001
EfficientNetB1+EfficientNetB5;PCA;RandomForest;1;542720;No;20;0;71,4286;64,2857;70;278,0367;3,2172;0,1217;0,0071
EfficientNetB1+EfficientNetB5;PCA;RandomForest;2;542720;No;20;0;88,5714;84,6154;89,3116;278,0367;3,2172;0,1108;0,0069
EfficientNetB1+EfficientNetB5;PCA;RandomForest;3;542720;No;20;0;82,3529;83,3333;82,3529;278,0367;3,2172;0,1066;0,0068
EfficientNetB1+EfficientNetB5;PCA;RandomForest;4;542720;No;20;0;73,5294;78,0488;72,1429;278,0367;3,2172;0,1066;0,0069
EfficientNetB1+EfficientNetB5;PCA;RandomForest;5;542720;No;20;0;82,3529;82,3529;82,3529;278,0367;3,2172;0,1121;0,007
EfficientNetB1+EfficientNetB5;PCA;RandomForest;6;542720;No;20;0;85,2941;85,7143;85,4167;278,0367;3,2172;0,1051;0,0069
EfficientNetB1+EfficientNetB5;PCA;RandomForest;7;542720;No;20;0;76,4706;77,7778;76,4706;278,0367;3,2172;0,107;0,0069
EfficientNetB1+EfficientNetB5;PCA;RandomForest;8;542720;No;20;0;100;100;100;278,0367;3,2172;0,1047;0,0069
EfficientNetB1+EfficientNetB5;PCA;RandomForest;9;542720;No;20;0;91,1765;92,6829;93,1818;278,0367;3,2172;0,1053;0,0069
EfficientNetB1+EfficientNetB5;PCA;RandomForest;10;542720;No;20;0;73,5294;76,9231;72,807;278,0367;3,2172;0,1036;0,0068
EfficientNetB1+EfficientNetB5;PCA;Adaboost;1;542720;No;20;0;82,8571;81,25;83,3333;278,0367;3,2172;0,0603;0,0052
EfficientNetB1+EfficientNetB5;PCA;Adaboost;2;542720;No;20;0;82,8571;76,9231;82,971;278,0367;3,2172;0,0632;0,0052
EfficientNetB1+EfficientNetB5;PCA;Adaboost;3;542720;No;20;0;76,4706;77,7778;76,4706;278,0367;3,2172;0,0595;0,0045
EfficientNetB1+EfficientNetB5;PCA;Adaboost;4;542720;No;20;0;73,5294;79,0698;71,0714;278,0367;3,2172;0,0604;0,005
EfficientNetB1+EfficientNetB5;PCA;Adaboost;5;542720;No;20;0;85,2941;85,7143;85,2941;278,0367;3,2172;0,0613;0,0046
EfficientNetB1+EfficientNetB5;PCA;Adaboost;6;542720;No;20;0;82,3529;83,3333;82,2917;278,0367;3,2172;0,0598;0,005
EfficientNetB1+EfficientNetB5;PCA;Adaboost;7;542720;No;20;0;82,3529;83,3333;82,3529;278,0367;3,2172;0,0625;0,0046
EfficientNetB1+EfficientNetB5;PCA;Adaboost;8;542720;No;20;0;82,3529;81,25;82,9861;278,0367;3,2172;0,0609;0,0044
EfficientNetB1+EfficientNetB5;PCA;Adaboost;9;542720;No;20;0;91,1765;93,0233;91,2879;278,0367;3,2172;0,0598;0,0045
EfficientNetB1+EfficientNetB5;PCA;Adaboost;10;542720;No;20;0;82,3529;84,2105;82,1053;278,0367;3,2172;0,0627;0,005
