FeatureExtraction,DimReduction,Normalization,NumberComponents,Classifier,KFold01_ROCScore,KFold02_ROCScore,KFold03_ROCScore,KFold04_ROCScore,KFold05_ROCScore,KFold06_ROCScore,KFold07_ROCScore,KFold08_ROCScore,KFold09_ROCScore,KFold10_ROCScore,ROCScore_Mean,ROCScore_SD
EfficientNetB4,PCA,No,150,PCC,0.7167,0.8062,0.7059,0.7929,0.7941,0.9132,0.9118,0.8785,0.8674,0.914,0.8301,0.0748
EfficientNetB4,PCA,No,150,J48,0.7583,0.721,0.7647,0.6821,0.7353,0.7639,0.7353,0.6389,0.7197,0.7351,0.7254,0.0372
EfficientNetB4,PCA,No,150,RBF,0.7083,0.9783,0.9118,0.7214,0.9412,0.8611,0.8235,0.8542,0.8902,0.8947,0.8585,0.083
EfficientNetB4,PCA,No,150,LinearSVM,0.85,0.913,0.9706,0.8286,0.9118,0.8299,0.8824,0.7951,0.8258,0.7947,0.8602,0.0546
EfficientNetB4,PCA,No,150,MLP,0.7167,0.8043,0.8235,0.8179,0.7647,0.7604,0.9118,0.7882,0.5909,0.6088,0.7587,0.093
EfficientNetB4,PCA,No,150,Logistic,0.825,0.9348,0.9706,0.8786,0.8824,0.8299,0.8824,0.7951,0.8258,0.7947,0.8619,0.0556
EfficientNetB4,PCA,No,150,RandomForest,0.8417,0.8297,0.8824,0.7321,0.8235,0.9167,0.7647,0.8576,0.8902,0.8614,0.84,0.0535
EfficientNetB4,PCA,No,150,Adaboost,0.75,0.913,0.8529,0.7964,0.8824,0.8021,0.8529,0.8854,0.8674,0.8211,0.8424,0.0469
EfficientNetB4,PCA,No,150,Gaussian,0.6667,0.6993,0.7353,0.6964,0.6765,0.6181,0.6471,0.6493,0.7386,0.7281,0.6855,0.039
EfficientNetB4,UMAP,No,150,PCC,0.8667,0.913,0.7941,0.8179,0.6765,0.7917,0.8824,0.8819,0.8712,0.7807,0.8276,0.0665
EfficientNetB4,UMAP,No,150,J48,0.725,0.8913,0.8529,0.8893,0.7059,0.7083,0.7941,0.8229,0.803,0.6895,0.7882,0.0731
EfficientNetB4,UMAP,No,150,RBF,0.7583,0.7029,0.7353,0.8179,0.7059,0.8021,0.7941,0.8576,0.7159,0.7614,0.7651,0.0493
EfficientNetB4,UMAP,No,150,LinearSVM,0.75,0.7862,0.7353,0.8536,0.7059,0.8021,0.8235,0.8576,0.7386,0.7614,0.7814,0.0493
EfficientNetB4,UMAP,No,150,MLP,0.6167,0.6975,0.7059,0.7893,0.7647,0.7222,0.7941,0.5312,0.7386,0.6579,0.7018,0.0776
EfficientNetB4,UMAP,No,150,Logistic,0.775,0.8696,0.7353,0.8286,0.7647,0.8576,0.8529,0.8542,0.803,0.8474,0.8188,0.0441
EfficientNetB4,UMAP,No,150,RandomForest,0.8083,0.8913,0.8235,0.8786,0.8824,0.8542,0.8824,0.9132,0.8068,0.7947,0.8535,0.0398
EfficientNetB4,UMAP,No,150,Adaboost,0.8333,0.9565,0.8529,0.8786,0.7941,0.9132,0.8235,0.8299,0.7386,0.8281,0.8449,0.0577
EfficientNetB4,UMAP,No,150,Gaussian,0.725,0.7246,0.7059,0.8179,0.6765,0.8021,0.7353,0.8576,0.6515,0.8018,0.7498,0.0633
EfficientNetB5,PCA,No,150,PCC,0.7333,0.8098,0.8529,0.7071,0.8235,0.8229,0.7941,0.8542,0.8485,0.8807,0.8127,0.0522
EfficientNetB5,PCA,No,150,J48,0.6333,0.6612,0.6176,0.7679,0.7059,0.5833,0.7353,0.6285,0.6098,0.6491,0.6592,0.056
EfficientNetB5,PCA,No,150,RBF,0.8583,0.9783,0.9118,0.7464,0.9412,0.8854,0.8529,0.8854,0.9545,0.8474,0.8862,0.063
EfficientNetB5,PCA,No,150,LinearSVM,0.8583,0.9366,0.9412,0.7821,0.9118,0.9132,0.9412,0.8542,0.8939,0.8877,0.892,0.0472
EfficientNetB5,PCA,No,150,MLP,0.8083,0.7011,0.8824,0.65,0.8529,0.7049,0.7647,0.8229,0.7576,0.8544,0.7799,0.0731
EfficientNetB5,PCA,No,150,Logistic,0.8917,0.9366,0.9412,0.8429,0.9118,0.9132,0.9412,0.8854,0.8939,0.8614,0.9019,0.0317
EfficientNetB5,PCA,No,150,RandomForest,0.7083,0.7464,0.8529,0.7571,0.9118,0.7674,0.8529,0.8333,0.8258,0.8211,0.8077,0.0582
EfficientNetB5,PCA,No,150,Adaboost,0.7,0.8496,0.8824,0.5857,0.7941,0.8542,0.6765,0.8299,0.8674,0.8211,0.7861,0.0935
EfficientNetB5,PCA,No,150,Gaussian,0.6333,0.6793,0.6471,0.6357,0.7647,0.6493,0.6176,0.5903,0.7159,0.6421,0.6575,0.0479
EfficientNetB5,UMAP,No,150,PCC,0.7667,0.808,0.7353,0.8071,0.8235,0.9375,0.7941,0.9097,0.9129,0.7877,0.8283,0.0647
EfficientNetB5,UMAP,No,150,J48,0.6583,0.8714,0.7941,0.7464,0.7353,0.8229,0.7647,0.684,0.7841,0.7281,0.7589,0.06
EfficientNetB5,UMAP,No,150,RBF,0.7667,0.8714,0.7353,0.7821,0.7941,0.8819,0.7647,0.7639,0.7803,0.8018,0.7942,0.0448
EfficientNetB5,UMAP,No,150,LinearSVM,0.7667,0.913,0.7647,0.7821,0.7941,0.9062,0.7353,0.7639,0.8485,0.7947,0.8069,0.0585
EfficientNetB5,UMAP,No,150,MLP,0.7333,0.8496,0.7647,0.7321,0.7353,0.7743,0.7647,0.816,0.7765,0.7228,0.7669,0.0383
EfficientNetB5,UMAP,No,150,Logistic,0.7667,0.8931,0.7353,0.7821,0.8235,0.8472,0.7647,0.941,0.9129,0.7877,0.8254,0.0668
EfficientNetB5,UMAP,No,150,RandomForest,0.8,0.9149,0.8529,0.7464,0.9118,0.941,0.8235,0.941,0.9318,0.7877,0.8651,0.0684
EfficientNetB5,UMAP,No,150,Adaboost,0.775,0.8714,0.8824,0.7571,0.8824,0.9444,0.7941,0.7639,0.9318,0.7614,0.8364,0.07
EfficientNetB5,UMAP,No,150,Gaussian,0.7667,0.8098,0.7353,0.8071,0.7941,0.8819,0.7647,0.7361,0.803,0.8211,0.792,0.0416
EfficientNetB6,PCA,No,150,PCC,0.7667,0.7029,0.7941,0.6714,0.7941,0.8194,0.7353,0.8854,0.8447,0.814,0.7828,0.0618
EfficientNetB6,PCA,No,150,J48,0.7,0.5326,0.7059,0.5857,0.6176,0.7431,0.6471,0.6562,0.7197,0.7351,0.6643,0.0658
EfficientNetB6,PCA,No,150,RBF,0.7667,0.9565,0.8529,0.7214,0.9118,0.8542,0.7059,0.9444,0.9545,0.8404,0.8509,0.0891
EfficientNetB6,PCA,No,150,LinearSVM,0.6667,0.8931,0.8235,0.7821,0.8529,0.8264,0.7353,0.7674,0.8068,0.8877,0.8042,0.0661
EfficientNetB6,PCA,No,150,MLP,0.7,0.788,0.7353,0.7214,0.7353,0.7292,0.7647,0.7674,0.7841,0.7088,0.7434,0.0293
EfficientNetB6,PCA,No,150,Logistic,0.7167,0.8931,0.8529,0.8321,0.8529,0.8264,0.7647,0.7986,0.8068,0.8877,0.8232,0.0515
EfficientNetB6,PCA,No,150,RandomForest,0.775,0.8931,0.8529,0.7571,0.7941,0.8264,0.6765,0.8611,0.7803,0.8018,0.8018,0.0583
EfficientNetB6,PCA,No,150,Adaboost,0.8167,0.9565,0.8529,0.7,0.7941,0.8542,0.6765,0.8333,0.6136,0.8544,0.7952,0.0971
EfficientNetB6,PCA,No,150,Gaussian,0.725,0.6159,0.7353,0.6607,0.7059,0.7326,0.5882,0.6771,0.7197,0.7018,0.6862,0.0481
EfficientNetB6,UMAP,No,150,PCC,0.8667,0.7844,0.7941,0.65,0.8529,0.7917,0.6176,0.8854,0.7424,0.807,0.7792,0.0835
EfficientNetB6,UMAP,No,150,J48,0.7,0.7011,0.7647,0.7821,0.8235,0.8542,0.5882,0.8264,0.7424,0.7281,0.7511,0.0741
EfficientNetB6,UMAP,No,150,RBF,0.8,0.7246,0.7059,0.6214,0.7647,0.7153,0.7059,0.8299,0.7121,0.7614,0.7341,0.0551
EfficientNetB6,UMAP,No,150,LinearSVM,0.8,0.7246,0.7059,0.5857,0.7647,0.684,0.7059,0.8299,0.7121,0.7614,0.7274,0.0644
EfficientNetB6,UMAP,No,150,MLP,0.8083,0.7011,0.6176,0.6214,0.7353,0.7708,0.7059,0.8576,0.7538,0.7544,0.7326,0.0714
EfficientNetB6,UMAP,No,150,Logistic,0.8083,0.7844,0.7353,0.6357,0.7941,0.8507,0.7059,0.8889,0.7841,0.8404,0.7828,0.0705
EfficientNetB6,UMAP,No,150,RandomForest,0.825,0.8043,0.8235,0.7107,0.8824,0.8576,0.6765,0.8854,0.8939,0.8807,0.824,0.0717
EfficientNetB6,UMAP,No,150,Adaboost,0.8,0.6793,0.7353,0.7357,0.8235,0.9097,0.6765,0.8264,0.7614,0.7807,0.7729,0.0678
EfficientNetB6,UMAP,No,150,Gaussian,0.775,0.7464,0.7059,0.5607,0.7647,0.7153,0.7059,0.8021,0.7538,0.7614,0.7291,0.0635
EfficientNetB7,PCA,No,150,PCC,0.6917,0.8496,0.8529,0.6607,0.7941,0.7986,0.9118,0.8889,0.7197,0.8737,0.8042,0.0828
EfficientNetB7,PCA,No,150,J48,0.6167,0.7862,0.7941,0.625,0.7941,0.8889,0.8529,0.7396,0.6136,0.7281,0.7439,0.0934
EfficientNetB7,PCA,No,150,RBF,0.8333,0.8714,0.9118,0.7714,0.8529,0.941,0.8529,0.9444,0.9545,0.907,0.8841,0.0552
EfficientNetB7,PCA,No,150,LinearSVM,0.8333,0.8514,0.9412,0.7964,0.7941,0.7674,0.9118,0.7083,0.8902,0.8544,0.8349,0.0668
EfficientNetB7,PCA,No,150,MLP,0.6417,0.8297,0.8824,0.6607,0.6471,0.7917,0.7941,0.6458,0.7652,0.8281,0.7486,0.0866
EfficientNetB7,PCA,No,150,Logistic,0.8583,0.8098,0.9118,0.7964,0.8235,0.7986,0.9118,0.7083,0.9356,0.8877,0.8442,0.0663
EfficientNetB7,PCA,No,150,RandomForest,0.8083,0.7464,0.9118,0.7321,0.7059,0.8264,0.7647,0.8056,0.803,0.7614,0.7866,0.0553
EfficientNetB7,PCA,No,150,Adaboost,0.6583,0.7663,0.9118,0.65,0.8235,0.7986,0.7647,0.9167,0.7841,0.814,0.7888,0.0841
EfficientNetB7,PCA,No,150,Gaussian,0.7167,0.7428,0.7353,0.625,0.7059,0.7049,0.6765,0.5903,0.8258,0.6351,0.6958,0.0644
EfficientNetB7,UMAP,No,150,PCC,0.825,0.721,0.8824,0.7107,0.7059,0.8542,0.8824,0.8854,0.7197,0.7737,0.796,0.0738
EfficientNetB7,UMAP,No,150,J48,0.5667,0.8297,0.7941,0.7464,0.6765,0.8542,0.8529,0.8819,0.7803,0.6228,0.7606,0.1011
EfficientNetB7,UMAP,No,150,RBF,0.8833,0.788,0.7647,0.7071,0.6765,0.7708,0.7941,0.8333,0.697,0.7614,0.7676,0.0599
EfficientNetB7,UMAP,No,150,LinearSVM,0.825,0.7428,0.8235,0.6714,0.7059,0.7986,0.7941,0.8611,0.697,0.7544,0.7674,0.0597
EfficientNetB7,UMAP,No,150,MLP,0.7917,0.7065,0.7647,0.675,0.7059,0.75,0.7941,0.7847,0.5795,0.7754,0.7328,0.0643
EfficientNetB7,UMAP,No,150,Logistic,0.8333,0.7428,0.8529,0.7214,0.7059,0.8542,0.8824,0.8576,0.7386,0.7807,0.797,0.0627
EfficientNetB7,UMAP,No,150,RandomForest,0.8583,0.8478,0.8824,0.7821,0.7941,0.941,0.8824,0.8542,0.7424,0.8474,0.8432,0.0541
EfficientNetB7,UMAP,No,150,Adaboost,0.6917,0.7645,0.8235,0.7321,0.7941,0.8854,0.7647,0.7917,0.7614,0.7947,0.7804,0.0495
EfficientNetB7,UMAP,No,150,Gaussian,0.8833,0.7663,0.7647,0.6964,0.6471,0.8299,0.7941,0.8611,0.7386,0.7281,0.771,0.0697
Xception+ResNet50,PCA,No,100,PCC,0.7,0.8062,0.8529,0.7,0.7941,0.8785,0.7647,0.816,0.8258,0.807,0.7945,0.0556
Xception+ResNet50,PCA,No,100,J48,0.5917,0.7446,0.8235,0.6357,0.7059,0.7951,0.7647,0.7604,0.7348,0.7474,0.7304,0.0665
Xception+ResNet50,PCA,No,100,RBF,0.8833,0.8931,0.9706,0.7964,0.9706,0.941,0.9118,0.9132,0.8674,0.9404,0.9088,0.0499
Xception+ResNet50,PCA,No,100,LinearSVM,0.8833,0.8478,0.9118,0.9286,1,0.7639,0.9706,0.8819,0.8295,0.8281,0.8846,0.0675
Xception+ResNet50,PCA,No,100,MLP,0.825,0.7826,0.8529,0.75,0.7941,0.8194,0.8529,0.8264,0.8068,0.7684,0.8079,0.0325
Xception+ResNet50,PCA,No,100,Logistic,0.95,0.8478,0.9118,0.8929,1,0.7639,0.9412,0.9097,0.8295,0.8281,0.8875,0.0666
Xception+ResNet50,PCA,No,100,RandomForest,0.7917,0.8949,0.8529,0.7714,0.8824,0.8264,0.8235,0.8889,0.9091,0.8211,0.8462,0.0443
Xception+ResNet50,PCA,No,100,Adaboost,0.8917,0.8931,0.8824,0.7714,0.9706,0.8785,0.7941,0.7917,0.9091,0.8737,0.8656,0.0586
Xception+ResNet50,PCA,No,100,Gaussian,0.7,0.7645,0.6176,0.6393,0.6176,0.7604,0.6765,0.7083,0.678,0.5754,0.6738,0.059
Xception+ResNet50,UMAP,No,100,PCC,0.7833,0.7844,0.8235,0.7964,0.7647,0.8472,0.7647,0.7847,0.7008,0.8737,0.7924,0.0455
Xception+ResNet50,UMAP,No,100,J48,0.8583,0.7228,0.7059,0.7107,0.8529,0.8576,0.7941,0.7882,0.7386,0.8877,0.7917,0.0658
Xception+ResNet50,UMAP,No,100,RBF,0.65,0.7391,0.7059,0.7,0.6765,0.7569,0.6471,0.7257,0.7386,0.7807,0.7121,0.0423
Xception+ResNet50,UMAP,No,100,LinearSVM,0.7083,0.8043,0.7353,0.7607,0.7059,0.7847,0.7353,0.7257,0.7841,0.807,0.7551,0.0362
Xception+ResNet50,UMAP,No,100,MLP,0.6083,0.5,0.7647,0.725,0.7059,0.7674,0.5,0.7743,0.6894,0.7807,0.6816,0.1032
Xception+ResNet50,UMAP,No,100,Logistic,0.7333,0.8696,0.7647,0.7714,0.7941,0.8785,0.7647,0.7882,0.7614,0.8737,0.8,0.0508
Xception+ResNet50,UMAP,No,100,RandomForest,0.8083,0.8913,0.8529,0.8071,0.8235,0.8819,0.8529,0.8819,0.7386,0.914,0.8453,0.0493
Xception+ResNet50,UMAP,No,100,Adaboost,0.8,0.7862,0.9118,0.6714,0.8235,0.7674,0.8235,0.8229,0.7197,0.907,0.8033,0.0705
Xception+ResNet50,UMAP,No,100,Gaussian,0.725,0.808,0.7647,0.7357,0.7941,0.8194,0.7059,0.7569,0.7803,0.8474,0.7737,0.0423
VGG16+VGG19,PCA,No,100,PCC,0.7417,0.7645,0.8235,0.7714,0.8235,0.7292,0.6176,0.7812,0.7159,0.7544,0.7523,0.0562
VGG16+VGG19,PCA,No,100,J48,0.6667,0.7011,0.8235,0.8536,0.7353,0.7396,0.6176,0.7049,0.7576,0.7421,0.7342,0.0656
VGG16+VGG19,PCA,No,100,RBF,0.8,0.808,0.9118,0.7464,0.8529,0.8819,0.9118,0.8854,0.9318,0.914,0.8644,0.058
VGG16+VGG19,PCA,No,100,LinearSVM,0.8083,0.8696,0.8824,0.8429,0.7059,0.8785,0.8235,0.7604,0.9129,0.914,0.8398,0.0637
VGG16+VGG19,PCA,No,100,MLP,0.7833,0.7663,0.9118,0.7607,0.8235,0.7014,0.7941,0.7917,0.7424,0.8211,0.7896,0.0534
VGG16+VGG19,PCA,No,100,Logistic,0.8083,0.8696,0.8824,0.8429,0.7059,0.8785,0.7941,0.7326,0.8712,0.914,0.8299,0.065
VGG16+VGG19,PCA,No,100,RandomForest,0.65,0.7446,0.8824,0.7679,0.7353,0.8021,0.7647,0.9167,0.8864,0.7421,0.7892,0.0788
VGG16+VGG19,PCA,No,100,Adaboost,0.75,0.7409,0.8824,0.7821,0.8235,0.8264,0.8529,0.7604,0.8258,0.8474,0.8092,0.0456
VGG16+VGG19,PCA,No,100,Gaussian,0.575,0.6775,0.6471,0.6036,0.5294,0.7014,0.7941,0.7326,0.803,0.6211,0.6685,0.0861
VGG16+VGG19,UMAP,No,100,PCC,0.7667,0.8496,0.7353,0.6357,0.8235,0.7083,0.6471,0.7049,0.678,0.7088,0.7258,0.0665
VGG16+VGG19,UMAP,No,100,J48,0.625,0.6413,0.7059,0.675,0.7941,0.7361,0.5294,0.6736,0.5265,0.6105,0.6517,0.0803
VGG16+VGG19,UMAP,No,100,RBF,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0
VGG16+VGG19,UMAP,No,100,LinearSVM,0.525,0.7609,0.7353,0.7214,0.7647,0.6701,0.6176,0.7535,0.6553,0.6684,0.6872,0.0722
VGG16+VGG19,UMAP,No,100,MLP,0.5417,0.6395,0.5,0.55,0.7353,0.5694,0.6176,0.5,0.447,0.5,0.5601,0.0803
VGG16+VGG19,UMAP,No,100,Logistic,0.7167,0.7627,0.7353,0.7714,0.7647,0.6736,0.5882,0.7257,0.6818,0.7088,0.7129,0.0523
VGG16+VGG19,UMAP,No,100,RandomForest,0.7333,0.8496,0.7647,0.8071,0.7353,0.6458,0.6765,0.7049,0.678,0.7421,0.7337,0.059
VGG16+VGG19,UMAP,No,100,Adaboost,0.675,0.808,0.7353,0.7607,0.8235,0.6458,0.5588,0.7604,0.6364,0.6632,0.7067,0.08
VGG16+VGG19,UMAP,No,100,Gaussian,0.7667,0.6431,0.7647,0.7071,0.7059,0.6528,0.6176,0.6736,0.7197,0.7088,0.696,0.0469
Xception,PCA,No,100,PCC,0.75,0.8279,0.7353,0.7714,0.8824,0.8229,0.7647,0.7639,0.7614,0.8404,0.792,0.0454
Xception,PCA,No,100,J48,0.6,0.6612,0.7941,0.6,0.7647,0.7431,0.7059,0.7292,0.7424,0.6684,0.7009,0.0633
Xception,PCA,No,100,RBF,0.7667,0.913,0.8824,0.8071,0.9118,0.941,0.8824,0.8819,0.8712,0.8877,0.8745,0.0488
Xception,PCA,No,100,LinearSVM,0.775,0.8478,0.8529,0.7321,0.9118,0.8576,0.7941,0.9132,0.7841,0.7281,0.8197,0.0637
Xception,PCA,No,100,MLP,0.75,0.7844,0.8235,0.7714,0.7941,0.9097,0.8824,0.7951,0.8485,0.8807,0.824,0.0511
Xception,PCA,No,100,Logistic,0.775,0.8062,0.8824,0.7571,0.9118,0.8576,0.7941,0.9132,0.7803,0.7877,0.8265,0.0561
Xception,PCA,No,100,RandomForest,0.75,0.808,0.8235,0.8429,0.9412,0.9167,0.7353,0.8229,0.8712,0.7228,0.8234,0.0698
Xception,PCA,No,100,Adaboost,0.8583,0.7844,0.8235,0.8214,0.8824,0.941,0.7941,0.875,0.678,0.914,0.8372,0.0714
Xception,PCA,No,100,Gaussian,0.6917,0.7409,0.6765,0.575,0.7353,0.6736,0.7941,0.7049,0.7197,0.6018,0.6913,0.0617
Xception,UMAP,No,100,PCC,0.8083,0.8279,0.7647,0.7964,0.7353,0.7639,0.7941,0.8819,0.7803,0.8211,0.7974,0.0389
Xception,UMAP,No,100,J48,0.7583,0.7011,0.5882,0.7464,0.8529,0.7361,0.6765,0.7326,0.6932,0.7684,0.7254,0.0653
Xception,UMAP,No,100,RBF,0.5917,0.7663,0.6176,0.7036,0.6471,0.7153,0.6765,0.7153,0.5758,0.6895,0.6699,0.0576
Xception,UMAP,No,100,LinearSVM,0.5917,0.8297,0.6176,0.7679,0.6471,0.7153,0.7647,0.6875,0.6212,0.6895,0.6932,0.0729
Xception,UMAP,No,100,MLP,0.6417,0.5036,0.5882,0.6393,0.5882,0.5,0.4118,0.6076,0.5985,0.5351,0.5614,0.069
Xception,UMAP,No,100,Logistic,0.6833,0.8931,0.6765,0.7821,0.7647,0.684,0.8235,0.7639,0.5833,0.8018,0.7456,0.0847
Xception,UMAP,No,100,RandomForest,0.8,0.8913,0.8235,0.7964,0.8529,0.7951,0.8529,0.8194,0.803,0.9474,0.8382,0.0469
Xception,UMAP,No,100,Adaboost,0.7417,0.8696,0.7647,0.7714,0.7941,0.8576,0.7647,0.8576,0.697,0.8684,0.7987,0.0579
Xception,UMAP,No,100,Gaussian,0.6833,0.8297,0.7353,0.8179,0.7059,0.7431,0.7647,0.7431,0.7121,0.8544,0.7589,0.0542
VGG16,PCA,No,100,PCC,0.75,0.8062,0.8235,0.7464,0.7941,0.7604,0.6765,0.816,0.7424,0.7614,0.7677,0.0418
VGG16,PCA,No,100,J48,0.775,0.596,0.8529,0.7714,0.6765,0.8229,0.6176,0.8819,0.6742,0.6491,0.7318,0.0968
VGG16,PCA,No,100,RBF,0.8667,0.808,0.9706,0.7714,0.9118,0.9097,0.8824,0.9167,0.9318,0.9737,0.8943,0.0617
VGG16,PCA,No,100,LinearSVM,0.75,0.8496,0.8529,0.7214,0.7941,0.8507,0.7941,0.7951,0.9318,0.8877,0.8228,0.0604
VGG16,PCA,No,100,MLP,0.825,0.6993,0.7941,0.8071,0.7941,0.8542,0.8824,0.7604,0.7803,0.7877,0.7985,0.0476
VGG16,PCA,No,100,Logistic,0.7833,0.8496,0.8529,0.7464,0.7941,0.8507,0.7941,0.7639,0.9318,0.8544,0.8221,0.0527
VGG16,PCA,No,100,RandomForest,0.6167,0.808,0.9118,0.8036,0.7941,0.7986,0.7647,0.9167,0.822,0.7421,0.7978,0.0805
VGG16,PCA,No,100,Adaboost,0.7833,0.7844,0.7941,0.7464,0.7941,0.7951,0.7647,0.941,0.8485,0.8281,0.808,0.0521
VGG16,PCA,No,100,Gaussian,0.575,0.6341,0.6176,0.6393,0.5,0.7292,0.7059,0.7049,0.8485,0.5614,0.6516,0.0944
VGG16,UMAP,No,100,PCC,0.7167,0.8913,0.7647,0.675,0.6765,0.6458,0.6471,0.6458,0.7462,0.6351,0.7044,0.0755
VGG16,UMAP,No,100,J48,0.7083,0.7029,0.5588,0.65,0.5294,0.5972,0.5882,0.5799,0.5682,0.6158,0.6099,0.0569
VGG16,UMAP,No,100,RBF,0.5,0.5,0.5294,0.6143,0.5882,0.5312,0.5588,0.5625,0.5985,0.4737,0.5457,0.0443
VGG16,UMAP,No,100,LinearSVM,0.6167,0.6757,0.7353,0.65,0.7059,0.7569,0.5882,0.7292,0.6553,0.6684,0.6782,0.0511
VGG16,UMAP,No,100,MLP,0.5,0.5,0.5588,0.5714,0.5294,0.691,0.3824,0.5,0.6023,0.6474,0.5483,0.0828
VGG16,UMAP,No,100,Logistic,0.7167,0.8062,0.7647,0.7,0.7353,0.7639,0.6176,0.7257,0.7008,0.7018,0.7233,0.0481
VGG16,UMAP,No,100,RandomForest,0.7667,0.788,0.8235,0.7107,0.7059,0.7049,0.5588,0.6424,0.678,0.5965,0.6975,0.0788
VGG16,UMAP,No,100,Adaboost,0.6833,0.663,0.7647,0.5786,0.6765,0.6528,0.7059,0.6111,0.7424,0.6491,0.6727,0.0532
VGG16,UMAP,No,100,Gaussian,0.7333,0.7681,0.7059,0.6964,0.6765,0.6215,0.5588,0.7118,0.7197,0.6754,0.6868,0.0564
VGG19,PCA,No,100,PCC,0.7417,0.721,0.7941,0.7357,0.7353,0.7951,0.6765,0.7569,0.697,0.814,0.7467,0.0419
VGG19,PCA,No,100,J48,0.625,0.8913,0.7941,0.7679,0.5294,0.7569,0.6765,0.7639,0.5644,0.6491,0.7019,0.1066
VGG19,PCA,No,100,RBF,0.7667,0.7862,0.9412,0.7571,0.8235,0.8542,0.9118,0.8854,0.9129,0.8544,0.8493,0.0614
VGG19,PCA,No,100,LinearSVM,0.7583,0.8261,0.7941,0.7,0.7647,0.8229,0.7647,0.7882,0.8485,0.8474,0.7915,0.0441
VGG19,PCA,No,100,MLP,0.775,0.8261,0.8235,0.7464,0.8235,0.8229,0.6471,0.7326,0.7652,0.8211,0.7783,0.0554
VGG19,PCA,No,100,Logistic,0.7167,0.8043,0.8235,0.7,0.7647,0.8819,0.7647,0.7882,0.8068,0.8211,0.7872,0.0507
VGG19,PCA,No,100,RandomForest,0.7333,0.7446,0.8824,0.7821,0.7059,0.8021,0.8235,0.9167,0.8864,0.8614,0.8138,0.0685
VGG19,PCA,No,100,Adaboost,0.7917,0.8279,0.7941,0.7607,0.8529,0.8264,0.7647,0.7361,0.7197,0.6754,0.775,0.0519
VGG19,PCA,No,100,Gaussian,0.5417,0.6558,0.7059,0.5679,0.5882,0.7326,0.7353,0.7604,0.7841,0.614,0.6686,0.0822
VGG19,UMAP,No,100,PCC,0.6667,0.808,0.6765,0.7964,0.7059,0.7674,0.6471,0.7049,0.7008,0.7544,0.7228,0.0527
VGG19,UMAP,No,100,J48,0.625,0.7029,0.7059,0.6714,0.7353,0.6562,0.6765,0.7292,0.7424,0.7088,0.6954,0.0357
VGG19,UMAP,No,100,RBF,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0
VGG19,UMAP,No,100,LinearSVM,0.6083,0.7391,0.7647,0.6607,0.7059,0.7917,0.5882,0.7569,0.572,0.6877,0.6875,0.074
VGG19,UMAP,No,100,MLP,0.5,0.5,0.5294,0.7143,0.7647,0.5,0.6765,0.5938,0.5,0.6807,0.5959,0.0987
VGG19,UMAP,No,100,Logistic,0.7167,0.8696,0.7353,0.6857,0.7059,0.7917,0.6471,0.7569,0.7424,0.7544,0.7406,0.0577
VGG19,UMAP,No,100,RandomForest,0.6833,0.788,0.7941,0.7357,0.8235,0.7708,0.6176,0.7049,0.6136,0.6895,0.7221,0.0692
VGG19,UMAP,No,100,Adaboost,0.6583,0.7246,0.7353,0.625,0.7647,0.7674,0.6471,0.6771,0.7803,0.6825,0.7062,0.0526
VGG19,UMAP,No,100,Gaussian,0.7667,0.8297,0.7059,0.6857,0.7059,0.6806,0.6176,0.7014,0.678,0.7351,0.7107,0.0541
ResNet50,PCA,No,100,PCC,0.725,0.8261,0.8235,0.675,0.8235,0.8785,0.7647,0.8194,0.8068,0.807,0.795,0.0554
ResNet50,PCA,No,100,J48,0.65,0.7228,0.7353,0.6964,0.9412,0.7708,0.7941,0.7049,0.803,0.814,0.7633,0.0774
ResNet50,PCA,No,100,RBF,0.9417,0.9149,0.9412,0.7964,0.9706,0.941,0.8824,0.8819,0.8674,0.9404,0.9078,0.0487
ResNet50,PCA,No,100,LinearSVM,0.9167,0.8696,0.9118,0.8571,0.9412,0.684,0.8235,0.9097,0.8523,0.8211,0.8587,0.0699
ResNet50,PCA,No,100,MLP,0.7583,0.8062,0.8529,0.8571,0.8529,0.5938,0.7647,0.8264,0.9167,0.7088,0.7938,0.0876
ResNet50,PCA,No,100,Logistic,0.9167,0.8913,0.9118,0.8571,0.9706,0.7118,0.8235,0.9097,0.8523,0.8737,0.8718,0.0661
ResNet50,PCA,No,100,RandomForest,0.9333,0.8931,0.8235,0.7464,0.8824,0.7986,0.8529,0.8576,0.8674,0.8807,0.8536,0.0501
ResNet50,PCA,No,100,Adaboost,0.8083,0.9149,0.9412,0.8321,0.8824,0.8507,0.7941,0.8854,0.9318,0.8211,0.8662,0.0499
ResNet50,PCA,No,100,Gaussian,0.7583,0.7862,0.6176,0.6143,0.5882,0.7882,0.6176,0.7083,0.6364,0.6018,0.6717,0.076
ResNet50,UMAP,No,100,PCC,0.7333,0.8261,0.7941,0.8321,0.7941,0.875,0.7059,0.7604,0.7879,0.8281,0.7937,0.0478
ResNet50,UMAP,No,100,J48,0.775,0.8496,0.8235,0.7214,0.7941,0.7257,0.6765,0.6806,0.6742,0.9211,0.7642,0.0791
