FeatureExtraction,DimReduction,Normalization,NumberComponents,Classifier,KFold01_F1Score,KFold02_F1Score,KFold03_F1Score,KFold04_F1Score,KFold05_F1Score,KFold06_F1Score,KFold07_F1Score,KFold08_F1Score,KFold09_F1Score,KFold10_F1Score,F1Score_Mean,F1Score_SD
ResNet101+DenseNet121,PCA,No,250,PCC,0.7027,0.6471,0.7317,0.8261,0.8108,0.7027,0.8108,0.7619,0.7000,0.8293,0.7523,0.0612
ResNet101+DenseNet121,PCA,No,250,J48,0.7333,0.5217,0.7000,0.8095,0.7568,0.8649,0.6857,0.8718,0.8095,0.6452,0.7398,0.1020
ResNet101+DenseNet121,PCA,No,250,RBF,0.8125,0.8889,0.9412,0.8372,0.8889,0.8571,0.9091,0.8889,0.9524,0.8889,0.8865,0.0408
ResNet101+DenseNet121,PCA,No,250,LinearSVM,0.8125,0.8000,0.9697,0.8889,0.8889,0.8485,0.8387,0.8947,0.8571,0.8333,0.8632,0.0469
ResNet101+DenseNet121,PCA,No,250,MLP,0.6857,0.6897,0.8000,0.7143,0.6842,0.7317,0.6667,0.5806,0.7143,0.6857,0.6953,0.0523
ResNet101+DenseNet121,PCA,No,250,Logistic,0.8387,0.8571,0.9697,0.9091,0.8889,0.8824,0.8387,0.8947,0.8571,0.8649,0.8801,0.0373
ResNet101+DenseNet121,PCA,No,250,RandomForest,0.8000,0.8148,0.8235,0.8718,0.7273,0.7647,0.7273,0.8571,0.9000,0.8000,0.8087,0.0550
ResNet101+DenseNet121,PCA,No,250,Adaboost,0.7647,0.7692,0.8571,0.8837,0.7879,0.9189,0.8125,0.8571,0.8372,0.9474,0.8436,0.0586
ResNet101+DenseNet121,PCA,No,250,Gaussian,0.5806,0.6154,0.7368,0.6842,0.5161,0.7429,0.8000,0.6875,0.7805,0.6316,0.6776,0.0866
ResNet101+DenseNet121,UMAP,No,250,PCC,0.7647,0.6875,0.8205,0.8182,0.7059,0.8421,0.7179,0.7895,0.8372,0.8500,0.7834,0.0577
ResNet101+DenseNet121,UMAP,No,250,J48,0.7059,0.6667,0.8333,0.8182,0.6061,0.7692,0.6857,0.8000,0.7317,0.8000,0.7417,0.0710
ResNet101+DenseNet121,UMAP,No,250,RBF,0.6087,0.5333,0.6939,0.8333,0.7273,0.6800,0.7907,0.8000,0.7027,0.7500,0.7120,0.0862
ResNet101+DenseNet121,UMAP,No,250,LinearSVM,0.7429,0.7742,0.8000,0.8444,0.7778,0.8205,0.7368,0.7805,0.8182,0.8095,0.7905,0.0327
ResNet101+DenseNet121,UMAP,No,250,MLP,0.6383,0.5106,0.6667,0.7407,0.0000,0.6923,0.5385,0.0000,0.7857,0.7170,0.5290,0.2764
ResNet101+DenseNet121,UMAP,No,250,Logistic,0.7429,0.8276,0.8421,0.8636,0.8235,0.9189,0.7895,0.8108,0.8571,0.8205,0.8297,0.0443
ResNet101+DenseNet121,UMAP,No,250,RandomForest,0.6875,0.8148,0.8889,0.8636,0.8333,0.9143,0.8000,0.8333,0.8571,0.8333,0.8326,0.0582
ResNet101+DenseNet121,UMAP,No,250,Adaboost,0.6667,0.7586,0.8205,0.8095,0.7879,0.8108,0.6471,0.7778,0.8095,0.8108,0.7699,0.0594
ResNet101+DenseNet121,UMAP,No,250,Gaussian,0.7273,0.7857,0.8000,0.8182,0.7500,0.8333,0.7429,0.7692,0.8293,0.8718,0.7928,0.0437
ResNet101+MobileNetV2,PCA,No,250,PCC,0.6486,0.5161,0.7179,0.8372,0.7568,0.7692,0.7179,0.7568,0.7619,0.8421,0.7325,0.0898
ResNet101+MobileNetV2,PCA,No,250,J48,0.7647,0.6897,0.9143,0.7805,0.7647,0.7879,0.7586,0.7429,0.8571,0.8718,0.7932,0.0642
ResNet101+MobileNetV2,PCA,No,250,RBF,0.7742,0.8571,0.9412,0.8571,0.9091,0.8889,0.9091,0.8889,0.9524,0.9189,0.8897,0.0486
ResNet101+MobileNetV2,PCA,No,250,LinearSVM,0.7586,0.8276,0.9412,0.9302,0.8333,0.8485,0.9032,0.8824,0.9091,0.8947,0.8729,0.0529
ResNet101+MobileNetV2,PCA,No,250,MLP,0.6471,0.6923,0.7429,0.6486,0.6667,0.5946,0.6667,0.7027,0.7917,0.5806,0.6734,0.0602
ResNet101+MobileNetV2,PCA,No,250,Logistic,0.8387,0.8276,0.9412,0.9302,0.8333,0.8485,0.8667,0.8889,0.9302,0.8947,0.8800,0.0411
ResNet101+MobileNetV2,PCA,No,250,RandomForest,0.7586,0.7500,0.8571,0.8108,0.7429,0.7097,0.8387,0.6875,0.8718,0.7879,0.7815,0.0592
ResNet101+MobileNetV2,PCA,No,250,Adaboost,0.7879,0.8000,0.8889,0.8837,0.9091,0.9714,0.7742,0.9412,0.8837,0.8333,0.8673,0.0630
ResNet101+MobileNetV2,PCA,No,250,Gaussian,0.5806,0.6154,0.7143,0.6667,0.7059,0.7222,0.7368,0.7879,0.7179,0.6486,0.6896,0.0585
ResNet101+MobileNetV2,UMAP,No,250,PCC,0.7429,0.6429,0.7805,0.8696,0.8108,0.8333,0.7179,0.7692,0.8372,0.9000,0.7904,0.0725
ResNet101+MobileNetV2,UMAP,No,250,J48,0.6000,0.7692,0.8889,0.7556,0.7879,0.7500,0.7273,0.8000,0.7619,0.8333,0.7674,0.0712
ResNet101+MobileNetV2,UMAP,No,250,RBF,0.5957,0.5217,0.6939,0.8163,0.7391,0.6800,0.7391,0.8000,0.6286,0.7347,0.6949,0.0870
ResNet101+MobileNetV2,UMAP,No,250,LinearSVM,0.6857,0.6857,0.7805,0.8182,0.7500,0.8293,0.7027,0.7692,0.8372,0.8372,0.7696,0.0584
ResNet101+MobileNetV2,UMAP,No,250,MLP,0.6222,0.5106,0.6800,0.8571,0.2000,0.6667,0.5517,0.3478,0.7500,0.7170,0.5903,0.1862
ResNet101+MobileNetV2,UMAP,No,250,Logistic,0.7429,0.7742,0.7805,0.8182,0.8485,0.8718,0.7500,0.7692,0.7907,0.8500,0.7996,0.0426
ResNet101+MobileNetV2,UMAP,No,250,RandomForest,0.6875,0.7857,0.8108,0.8182,0.8571,0.7879,0.7879,0.8108,0.8095,0.8718,0.8027,0.0471
ResNet101+MobileNetV2,UMAP,No,250,Adaboost,0.6667,0.7407,0.8649,0.8372,0.7647,0.8824,0.6667,0.7273,0.6486,0.8649,0.7664,0.0859
ResNet101+MobileNetV2,UMAP,No,250,Gaussian,0.7273,0.8148,0.7500,0.8372,0.7586,0.8108,0.6471,0.7692,0.7692,0.8293,0.7714,0.0540
EfficientNetB0+MobileNet,PCA,No,250,PCC,0.7273,0.6875,0.7222,0.8000,0.7273,0.7179,0.6190,0.7895,0.7619,0.7692,0.7322,0.0503
EfficientNetB0+MobileNet,PCA,No,250,J48,0.8824,0.6923,0.8000,0.7000,0.7647,0.7059,0.7879,0.8333,0.7027,0.6500,0.7519,0.0697
EfficientNetB0+MobileNet,PCA,No,250,RBF,0.8148,0.9600,0.9412,0.8718,0.9091,0.9143,0.8485,0.9143,0.9268,0.9730,0.9074,0.0469
EfficientNetB0+MobileNet,PCA,No,250,LinearSVM,0.7857,0.8000,0.9412,0.8636,0.8108,0.9444,0.8889,0.9444,0.9268,0.9474,0.8853,0.0624
EfficientNetB0+MobileNet,PCA,No,250,MLP,0.5789,0.6000,0.6667,0.7692,0.6471,0.7222,0.5625,0.7647,0.7273,0.8333,0.6872,0.0859
EfficientNetB0+MobileNet,PCA,No,250,Logistic,0.8667,0.8462,0.9412,0.8636,0.8571,0.9444,0.9189,0.9444,0.9767,0.9474,0.9107,0.0449
EfficientNetB0+MobileNet,PCA,No,250,RandomForest,0.8000,0.7407,0.8824,0.7568,0.8125,0.7333,0.7879,0.7742,0.8421,0.7879,0.7918,0.0434
EfficientNetB0+MobileNet,PCA,No,250,Adaboost,0.8824,0.6897,0.8824,0.8500,0.9189,0.7059,0.8571,0.9444,0.9524,0.9143,0.8597,0.0872
EfficientNetB0+MobileNet,PCA,No,250,Gaussian,0.6452,0.7407,0.8108,0.7692,0.7273,0.7778,0.6667,0.7273,0.8500,0.7000,0.7415,0.0597
EfficientNetB0+MobileNet,UMAP,No,250,PCC,0.8485,0.7857,0.8205,0.8293,0.7647,0.8108,0.7027,0.8108,0.8182,0.8421,0.8033,0.0410
EfficientNetB0+MobileNet,UMAP,No,250,J48,0.8148,0.7407,0.8125,0.8205,0.8108,0.7368,0.7179,0.8649,0.8293,0.8333,0.7982,0.0461
EfficientNetB0+MobileNet,UMAP,No,250,RBF,0.5455,0.5106,0.6977,0.7778,0.8000,0.7111,0.7317,0.8780,0.5294,0.8261,0.7008,0.1239
EfficientNetB0+MobileNet,UMAP,No,250,LinearSVM,0.6471,0.6471,0.7317,0.7805,0.7778,0.7805,0.7000,0.9000,0.8000,0.8571,0.7622,0.0785
EfficientNetB0+MobileNet,UMAP,No,250,MLP,0.4706,0.4828,0.3000,0.7111,0.7391,0.0000,0.7059,0.6923,0.4000,0.7660,0.5268,0.2336
EfficientNetB0+MobileNet,UMAP,No,250,Logistic,0.7333,0.7742,0.7895,0.7692,0.7879,0.8500,0.6842,0.8500,0.8000,0.9000,0.7938,0.0586
EfficientNetB0+MobileNet,UMAP,No,250,RandomForest,0.8667,0.8889,0.8571,0.8780,0.8571,0.8500,0.7429,0.9189,0.8444,0.9143,0.8618,0.0466
EfficientNetB0+MobileNet,UMAP,No,250,Adaboost,0.7857,0.8276,0.8571,0.8780,0.7059,0.7895,0.7647,0.8333,0.8444,0.9143,0.8201,0.0571
EfficientNetB0+MobileNet,UMAP,No,250,Gaussian,0.8276,0.8333,0.8421,0.8718,0.6667,0.8571,0.6667,0.8000,0.7317,0.8889,0.7986,0.0776
MobileNet+ResNet50,PCA,No,250,PCC,0.6667,0.6061,0.7895,0.8293,0.7568,0.8421,0.7778,0.8205,0.6842,0.8649,0.7638,0.0809
MobileNet+ResNet50,PCA,No,250,J48,0.8387,0.6400,0.7368,0.7805,0.7500,0.7778,0.6471,0.7647,0.8837,0.8293,0.7649,0.0739
MobileNet+ResNet50,PCA,No,250,RBF,0.8276,0.9167,0.9143,0.8837,0.8485,0.9189,0.8824,0.8824,0.9268,0.9474,0.8949,0.0351
MobileNet+ResNet50,PCA,No,250,LinearSVM,0.9375,0.8800,0.8889,0.8636,0.8889,0.8235,0.8750,0.9143,0.9545,0.9500,0.8976,0.0393
MobileNet+ResNet50,PCA,No,250,MLP,0.4286,0.6667,0.7692,0.7895,0.7500,0.6667,0.6316,0.6471,0.7805,0.7222,0.6852,0.1017
MobileNet+ResNet50,PCA,No,250,Logistic,0.8750,0.9167,0.9412,0.9091,0.9143,0.8235,0.9091,0.9444,0.9545,0.9744,0.9162,0.0408
MobileNet+ResNet50,PCA,No,250,RandomForest,0.7742,0.7692,0.8421,0.8500,0.7500,0.7778,0.8125,0.8387,0.8421,0.8205,0.8077,0.0348
MobileNet+ResNet50,PCA,No,250,Adaboost,0.6667,0.7826,0.8571,0.8571,0.8235,0.8889,0.6429,0.8333,0.9000,0.7895,0.8042,0.0830
MobileNet+ResNet50,PCA,No,250,Gaussian,0.6667,0.6429,0.7692,0.7143,0.7059,0.7273,0.7222,0.7879,0.8293,0.6667,0.7232,0.0555
MobileNet+ResNet50,UMAP,No,250,PCC,0.7222,0.6923,0.7692,0.8837,0.8000,0.8421,0.8000,0.7500,0.8444,0.8649,0.7969,0.0600
MobileNet+ResNet50,UMAP,No,250,J48,0.7647,0.6923,0.7647,0.8182,0.8000,0.7568,0.5455,0.7500,0.8000,0.8000,0.7492,0.0760
MobileNet+ResNet50,UMAP,No,250,RBF,0.7027,0.6000,0.7805,0.7500,0.6452,0.7568,0.6667,0.7895,0.7368,0.8333,0.7261,0.0683
MobileNet+ResNet50,UMAP,No,250,LinearSVM,0.7222,0.7059,0.8000,0.8636,0.8000,0.8500,0.7500,0.8000,0.7907,0.9000,0.7982,0.0583
MobileNet+ResNet50,UMAP,No,250,MLP,0.6000,0.5106,0.0000,0.7407,0.6939,0.6923,0.7619,0.8000,0.7857,0.8500,0.6435,0.2344
MobileNet+ResNet50,UMAP,No,250,Logistic,0.7879,0.7333,0.7568,0.8095,0.7273,0.8333,0.7179,0.8205,0.7500,0.9231,0.7860,0.0598
MobileNet+ResNet50,UMAP,No,250,RandomForest,0.7647,0.7586,0.8947,0.8889,0.8824,0.8333,0.7222,0.7895,0.8000,0.8235,0.8158,0.0565
MobileNet+ResNet50,UMAP,No,250,Adaboost,0.7333,0.7586,0.8571,0.8571,0.7647,0.7879,0.6667,0.7027,0.7500,0.8235,0.7702,0.0596
MobileNet+ResNet50,UMAP,No,250,Gaussian,0.7647,0.7143,0.8000,0.8372,0.8485,0.8421,0.6667,0.7368,0.8293,0.8649,0.7904,0.0633
MobileNet+ResNet101,PCA,No,200,PCC,0.7059,0.6061,0.7368,0.8444,0.7895,0.7692,0.8649,0.8293,0.7805,0.8372,0.7764,0.0740
MobileNet+ResNet101,PCA,No,200,J48,0.8108,0.8000,0.8889,0.8000,0.8571,0.8333,0.8485,0.8718,0.8205,0.8421,0.8373,0.0286
MobileNet+ResNet101,PCA,No,200,RBF,0.8485,0.8462,0.9412,0.8571,0.9143,0.9189,0.9412,0.8571,0.9302,0.9189,0.8974,0.0379
MobileNet+ResNet101,PCA,No,200,LinearSVM,0.8824,0.7586,0.9143,0.8837,0.8333,0.9444,0.9032,0.8235,0.9091,0.8571,0.8710,0.0515
MobileNet+ResNet101,PCA,No,200,MLP,0.5000,0.6154,0.8824,0.6500,0.7879,0.8235,0.7333,0.7647,0.7179,0.8333,0.7308,0.1094
MobileNet+ResNet101,PCA,No,200,Logistic,0.8485,0.7857,0.9143,0.8837,0.8889,0.9730,0.9375,0.8485,0.9302,0.8571,0.8867,0.0517
MobileNet+ResNet101,PCA,No,200,RandomForest,0.9032,0.9167,0.8571,0.8205,0.6667,0.8947,0.8485,0.8824,0.8108,0.9189,0.8520,0.0715
MobileNet+ResNet101,PCA,No,200,Adaboost,0.8000,0.8148,0.8889,0.9091,0.9091,0.8947,0.8125,0.7429,0.9048,0.9474,0.8624,0.0617
MobileNet+ResNet101,PCA,No,200,Gaussian,0.5806,0.6154,0.7805,0.6667,0.5882,0.7429,0.7778,0.7500,0.7805,0.6500,0.6933,0.0777
MobileNet+ResNet101,UMAP,No,200,PCC,0.7429,0.8148,0.8000,0.8000,0.7647,0.8108,0.7179,0.7692,0.8571,0.8718,0.7949,0.0455
MobileNet+ResNet101,UMAP,No,200,J48,0.7568,0.6875,0.8205,0.8095,0.8000,0.7429,0.6250,0.7568,0.7179,0.6667,0.7384,0.0611
MobileNet+ResNet101,UMAP,No,200,RBF,0.6000,0.5106,0.6939,0.7843,0.7556,0.6800,0.7234,0.7826,0.4516,0.7600,0.6742,0.1107
MobileNet+ResNet101,UMAP,No,200,LinearSVM,0.7027,0.6857,0.8095,0.8444,0.7568,0.8293,0.7179,0.7805,0.8182,0.8372,0.7782,0.0560
MobileNet+ResNet101,UMAP,No,200,MLP,0.6486,0.5106,0.6667,0.7600,0.4348,0.6667,0.6667,0.6923,0.6486,0.7170,0.6412,0.0917
MobileNet+ResNet101,UMAP,No,200,Logistic,0.7273,0.7742,0.8000,0.8261,0.8235,0.8947,0.7368,0.7805,0.8372,0.8718,0.8072,0.0515
MobileNet+ResNet101,UMAP,No,200,RandomForest,0.6875,0.8000,0.7778,0.8636,0.9143,0.8571,0.8235,0.8000,0.7692,0.8649,0.8158,0.0606
MobileNet+ResNet101,UMAP,No,200,Adaboost,0.7097,0.8000,0.8889,0.8182,0.8571,0.8125,0.7879,0.8947,0.7027,0.8500,0.8122,0.0628
MobileNet+ResNet101,UMAP,No,200,Gaussian,0.7097,0.8571,0.7895,0.8372,0.5926,0.8235,0.6471,0.7368,0.8000,0.8947,0.7688,0.0912
ResNet101+DenseNet169,PCA,No,200,PCC,0.7027,0.7586,0.7692,0.8182,0.8108,0.9143,0.8108,0.8095,0.8000,0.8571,0.8051,0.0537
ResNet101+DenseNet169,PCA,No,200,J48,0.8000,0.7586,0.5625,0.8095,0.6857,0.8000,0.6452,0.7778,0.8000,0.8500,0.7489,0.0849
ResNet101+DenseNet169,PCA,No,200,RBF,0.8235,0.8889,0.9697,0.8571,0.9697,0.8889,0.9091,0.8889,0.9524,0.9189,0.9067,0.0453
ResNet101+DenseNet169,PCA,No,200,LinearSVM,0.8571,0.7407,0.9412,0.9302,0.8485,0.8824,0.8571,0.9444,0.9302,0.8333,0.8765,0.0604
ResNet101+DenseNet169,PCA,No,200,MLP,0.6667,0.6400,0.8571,0.7692,0.6667,0.7778,0.5806,0.7879,0.7368,0.6061,0.7089,0.0853
ResNet101+DenseNet169,PCA,No,200,Logistic,0.8235,0.7857,0.9412,0.9302,0.9091,0.8571,0.8571,0.9444,0.9302,0.8649,0.8844,0.0519
ResNet101+DenseNet169,PCA,No,200,RandomForest,0.8235,0.8333,0.8108,0.8293,0.7778,0.9189,0.7333,0.7879,0.9048,0.8108,0.8230,0.0526
ResNet101+DenseNet169,PCA,No,200,Adaboost,0.8387,0.7692,0.9091,0.8636,0.9375,0.9189,0.8000,0.8333,0.8837,0.9474,0.8702,0.0566
ResNet101+DenseNet169,PCA,No,200,Gaussian,0.6250,0.6429,0.6829,0.7000,0.5455,0.6857,0.7568,0.6667,0.7805,0.6154,0.6701,0.0651
ResNet101+DenseNet169,UMAP,No,200,PCC,0.7647,0.7097,0.8000,0.8095,0.7647,0.8333,0.7179,0.8000,0.8636,0.8000,0.7864,0.0456
ResNet101+DenseNet169,UMAP,No,200,J48,0.7500,0.6897,0.7692,0.7500,0.7879,0.7879,0.7059,0.7429,0.7368,0.8421,0.7562,0.0414
ResNet101+DenseNet169,UMAP,No,200,RBF,0.6222,0.5333,0.6939,0.8333,0.7273,0.6531,0.7907,0.7727,0.7692,0.7500,0.7146,0.0856
ResNet101+DenseNet169,UMAP,No,200,LinearSVM,0.7222,0.6486,0.7805,0.8444,0.7778,0.8421,0.7692,0.8000,0.8636,0.8095,0.7858,0.0605
ResNet101+DenseNet169,UMAP,No,200,MLP,0.4545,0.5333,0.6400,0.8333,0.3478,0.6923,0.7556,0.6512,0.8182,0.7170,0.6443,0.1491
ResNet101+DenseNet169,UMAP,No,200,Logistic,0.7429,0.7742,0.8205,0.8444,0.8235,0.8824,0.7895,0.8108,0.8571,0.8293,0.8175,0.0387
ResNet101+DenseNet169,UMAP,No,200,RandomForest,0.7273,0.8276,0.8333,0.8372,0.8235,0.8125,0.8333,0.8108,0.7805,0.8108,0.8097,0.0317
ResNet101+DenseNet169,UMAP,No,200,Adaboost,0.6667,0.8000,0.7778,0.7907,0.7059,0.6875,0.7778,0.6471,0.7179,0.7429,0.7314,0.0517
ResNet101+DenseNet169,UMAP,No,200,Gaussian,0.7879,0.7857,0.7895,0.7907,0.6897,0.8000,0.7222,0.7692,0.8571,0.8205,0.7813,0.0446
ResNet101+DenseNet121,PCA,No,200,PCC,0.7273,0.6207,0.7368,0.8444,0.8824,0.7179,0.8108,0.8095,0.7442,0.9000,0.7794,0.0812
ResNet101+DenseNet121,PCA,No,200,J48,0.7429,0.8000,0.7778,0.8500,0.8421,0.8947,0.8125,0.7895,0.8780,0.7778,0.8165,0.0460
ResNet101+DenseNet121,PCA,No,200,RBF,0.8485,0.8571,0.9143,0.8571,0.9412,0.8889,0.9091,0.8889,0.9268,0.9189,0.8951,0.0306
ResNet101+DenseNet121,PCA,No,200,LinearSVM,0.8485,0.8276,0.9412,0.8780,0.8125,0.8824,0.8750,0.9444,0.8780,0.8649,0.8753,0.0403
ResNet101+DenseNet121,PCA,No,200,MLP,0.6667,0.5600,0.7742,0.8205,0.6875,0.8125,0.7273,0.6250,0.7692,0.7778,0.7221,0.0812
ResNet101+DenseNet121,PCA,No,200,Logistic,0.8485,0.8276,0.9697,0.9268,0.8750,0.9143,0.9091,0.9444,0.8780,0.8649,0.8958,0.0423
ResNet101+DenseNet121,PCA,No,200,RandomForest,0.7500,0.6923,0.8571,0.8000,0.7879,0.8235,0.8235,0.7742,0.7895,0.7778,0.7876,0.0428
ResNet101+DenseNet121,PCA,No,200,Adaboost,0.8485,0.8800,0.8333,0.8837,0.9091,0.8571,0.8485,0.9714,0.8571,1.0000,0.8889,0.0530
ResNet101+DenseNet121,PCA,No,200,Gaussian,0.5806,0.6667,0.7179,0.6842,0.5455,0.7778,0.7778,0.6667,0.7805,0.6667,0.6864,0.0767
ResNet101+DenseNet121,UMAP,No,200,PCC,0.7429,0.7097,0.8205,0.8571,0.7647,0.8108,0.7368,0.8205,0.7907,0.8293,0.7883,0.0452
ResNet101+DenseNet121,UMAP,No,200,J48,0.6857,0.6667,0.8235,0.7568,0.8000,0.8649,0.6667,0.8000,0.6486,0.7222,0.7435,0.0723
ResNet101+DenseNet121,UMAP,No,200,RBF,0.6364,0.5217,0.6939,0.8333,0.7273,0.6800,0.7556,0.8000,0.7027,0.7347,0.7086,0.0827
ResNet101+DenseNet121,UMAP,No,200,LinearSVM,0.7222,0.6857,0.7805,0.8636,0.7568,0.8293,0.7368,0.7805,0.8444,0.8095,0.7809,0.0539
ResNet101+DenseNet121,UMAP,No,200,MLP,0.6452,0.7500,0.6667,0.7547,0.6809,0.6923,0.0000,0.6923,0.0000,0.7170,0.5599,0.2818
ResNet101+DenseNet121,UMAP,No,200,Logistic,0.7429,0.8276,0.8205,0.8372,0.7778,0.9143,0.7778,0.8205,0.8182,0.8500,0.8187,0.0443
ResNet101+DenseNet121,UMAP,No,200,RandomForest,0.6875,0.8276,0.8649,0.8372,0.7879,0.9143,0.7429,0.8500,0.8293,0.8333,0.8175,0.0607
ResNet101+DenseNet121,UMAP,No,200,Adaboost,0.7097,0.7586,0.8108,0.7805,0.7429,0.8485,0.8108,0.7692,0.7317,0.7647,0.7727,0.0394
ResNet101+DenseNet121,UMAP,No,200,Gaussian,0.7647,0.8571,0.8205,0.8571,0.7879,0.8108,0.6857,0.7500,0.8571,0.8718,0.8063,0.0566
ResNet101+MobileNetV2,PCA,No,200,PCC,0.6842,0.6667,0.8000,0.8571,0.8235,0.8649,0.8108,0.8780,0.7907,0.7619,0.7938,0.0682
ResNet101+MobileNetV2,PCA,No,200,J48,0.8235,0.8276,0.8000,0.8095,0.7273,0.8235,0.7500,0.8000,0.8205,0.8108,0.7993,0.0321
ResNet101+MobileNetV2,PCA,No,200,RBF,0.8485,0.8889,0.9412,0.8571,0.8824,0.9474,0.9091,0.8571,0.9524,0.9444,0.9028,0.0393
ResNet101+MobileNetV2,PCA,No,200,LinearSVM,0.8485,0.7742,0.9697,0.8500,0.8235,0.8824,0.8750,0.9189,0.9048,0.8205,0.8667,0.0532
ResNet101+MobileNetV2,PCA,No,200,MLP,0.6667,0.6897,0.9143,0.7692,0.7857,0.7742,0.7742,0.8000,0.7568,0.8333,0.7764,0.0655
ResNet101+MobileNetV2,PCA,No,200,Logistic,0.8485,0.8000,0.9697,0.8293,0.8485,0.8824,0.8750,0.9189,0.9048,0.8205,0.8697,0.0486
ResNet101+MobileNetV2,PCA,No,200,RandomForest,0.8387,0.7273,0.8571,0.9000,0.8571,0.8235,0.8824,0.8387,0.8718,0.8824,0.8479,0.0460
ResNet101+MobileNetV2,PCA,No,200,Adaboost,0.8125,0.8462,0.9412,0.8718,0.9412,0.8824,0.8824,0.8750,0.9091,0.8649,0.8826,0.0378
ResNet101+MobileNetV2,PCA,No,200,Gaussian,0.6000,0.6154,0.7500,0.7179,0.6471,0.7222,0.7273,0.7879,0.7805,0.6486,0.6997,0.0639
ResNet101+MobileNetV2,UMAP,No,200,PCC,0.7222,0.7500,0.8000,0.8511,0.7429,0.8000,0.7619,0.7692,0.8636,0.9000,0.7961,0.0554
ResNet101+MobileNetV2,UMAP,No,200,J48,0.7500,0.6452,0.7027,0.8205,0.7222,0.8571,0.7059,0.7647,0.7317,0.8649,0.7565,0.0676
ResNet101+MobileNetV2,UMAP,No,200,RBF,0.6087,0.5333,0.7083,0.8333,0.7391,0.6939,0.7727,0.7826,0.7368,0.7347,0.7144,0.0825
ResNet101+MobileNetV2,UMAP,No,200,LinearSVM,0.7429,0.6857,0.7805,0.8696,0.8000,0.8500,0.7179,0.7692,0.8889,0.8571,0.7962,0.0654
ResNet101+MobileNetV2,UMAP,No,200,MLP,0.3846,0.5106,0.5625,0.7755,0.3636,0.7568,0.5806,0.5806,0.8235,0.5806,0.5919,0.1475
ResNet101+MobileNetV2,UMAP,No,200,Logistic,0.7647,0.7500,0.7500,0.8696,0.7778,0.8889,0.7368,0.7895,0.8372,0.8500,0.8014,0.0524
ResNet101+MobileNetV2,UMAP,No,200,RandomForest,0.7059,0.8000,0.7778,0.7907,0.8000,0.8824,0.8235,0.7895,0.8571,0.8718,0.8099,0.0493
ResNet101+MobileNetV2,UMAP,No,200,Adaboost,0.7273,0.7407,0.8000,0.8182,0.8125,0.8235,0.7273,0.7778,0.7805,0.7895,0.7797,0.0346
ResNet101+MobileNetV2,UMAP,No,200,Gaussian,0.7879,0.8148,0.7805,0.8182,0.7742,0.8333,0.6471,0.7692,0.8837,0.8500,0.7959,0.0604
EfficientNetB0+MobileNet,PCA,No,200,PCC,0.6111,0.7143,0.7778,0.8000,0.7273,0.8293,0.8293,0.8000,0.7143,0.9231,0.7726,0.0809
EfficientNetB0+MobileNet,PCA,No,200,J48,0.8750,0.7692,0.8824,0.7500,0.7879,0.6875,0.5882,0.8000,0.8500,0.7568,0.7747,0.0845
EfficientNetB0+MobileNet,PCA,No,200,RBF,0.7692,0.9167,0.9412,0.8421,0.9091,0.8824,0.8485,0.8824,0.9524,0.9143,0.8858,0.0517
EfficientNetB0+MobileNet,PCA,No,200,LinearSVM,0.7857,0.7857,0.9143,0.9268,0.9143,0.8889,0.7568,0.9189,0.9524,0.9231,0.8767,0.0679
EfficientNetB0+MobileNet,PCA,No,200,MLP,0.5600,0.6923,0.8824,0.8947,0.8235,0.7027,0.7097,0.7027,0.8095,0.5455,0.7323,0.1147
EfficientNetB0+MobileNet,PCA,No,200,Logistic,0.7692,0.8462,0.9143,0.9268,0.9143,0.9143,0.8947,0.9189,0.9524,0.9231,0.8974,0.0499
EfficientNetB0+MobileNet,PCA,No,200,RandomForest,0.7143,0.8000,0.8750,0.8108,0.7742,0.7742,0.7333,0.8485,0.8718,0.8947,0.8097,0.0587
EfficientNetB0+MobileNet,PCA,No,200,Adaboost,0.8750,0.6923,0.9375,0.8293,0.8889,0.8824,0.8889,0.8000,0.9268,0.8889,0.8610,0.0681
EfficientNetB0+MobileNet,PCA,No,200,Gaussian,0.6452,0.6667,0.7778,0.7368,0.7273,0.8108,0.6667,0.7647,0.8718,0.7317,0.7399,0.0666
EfficientNetB0+MobileNet,UMAP,No,200,PCC,0.7879,0.7742,0.8205,0.8500,0.7273,0.7500,0.7027,0.8108,0.8182,0.8718,0.7913,0.0508
EfficientNetB0+MobileNet,UMAP,No,200,J48,0.7097,0.8571,0.7429,0.8571,0.7742,0.8421,0.7778,0.8000,0.7619,0.7778,0.7901,0.0467
EfficientNetB0+MobileNet,UMAP,No,200,RBF,0.6000,0.5106,0.6667,0.8095,0.7442,0.7059,0.6522,0.7826,0.4516,0.7451,0.6668,0.1108
EfficientNetB0+MobileNet,UMAP,No,200,LinearSVM,0.6875,0.6286,0.7317,0.7500,0.7647,0.7442,0.7179,0.8947,0.8085,0.8372,0.7565,0.0720
EfficientNetB0+MobileNet,UMAP,No,200,MLP,0.0000,0.5106,0.6667,0.7407,0.0000,0.6923,0.6875,0.7333,0.7857,0.5854,0.5402,0.2802
EfficientNetB0+MobileNet,UMAP,No,200,Logistic,0.6667,0.7273,0.8108,0.7895,0.7273,0.7805,0.7368,0.8421,0.8372,0.9000,0.7818,0.0654
