FeatureExtraction,DimReduction,Normalization,NumberComponents,Classifier,KFold01_ROCScore,KFold02_ROCScore,KFold03_ROCScore,KFold04_ROCScore,KFold05_ROCScore,KFold06_ROCScore,KFold07_ROCScore,KFold08_ROCScore,KFold09_ROCScore,KFold10_ROCScore,ROCScore_Mean,ROCScore_SD
VGG16+VGG19,ReliefF,No,20,RBF,0.6417,0.7844,0.7353,0.8071,0.8529,0.8542,0.7941,0.9375,0.8485,0.8474,0.8103,0.076
VGG16+VGG19,ReliefF,No,20,LinearSVM,0.75,0.8261,0.7353,0.7821,0.8235,0.7951,0.8824,0.8472,0.7235,0.7947,0.796,0.048
VGG16+VGG19,ReliefF,No,20,MLP,0.7667,0.8478,0.7941,0.7821,0.8235,0.8507,0.8235,0.7917,0.8485,0.8544,0.8183,0.0308
VGG16+VGG19,ReliefF,No,20,Logistic,0.75,0.8478,0.7059,0.8071,0.8235,0.7396,0.7941,0.816,0.7235,0.7947,0.7802,0.0449
VGG16+VGG19,ReliefF,No,20,RandomForest,0.775,0.8297,0.7353,0.8286,0.8235,0.7396,0.8529,0.8542,0.8485,0.8281,0.8115,0.0427
VGG16+VGG19,ReliefF,No,20,Adaboost,0.775,0.808,0.7353,0.7821,0.7941,0.7986,0.8824,0.7292,0.8902,0.7947,0.799,0.0502
VGG16+VGG19,ReliefF,No,20,Gaussian,0.675,0.7844,0.7647,0.7964,0.8235,0.9097,0.7941,0.8472,0.7879,0.7877,0.7971,0.0567
Xception+ResNet50,ReliefF,No,10,PCC,0.7167,0.8297,0.8235,0.8179,0.7647,0.7743,0.8235,0.8819,0.8447,0.8088,0.8086,0.0438
Xception+ResNet50,ReliefF,No,10,J48,0.7,0.7627,0.7647,0.8786,0.8235,0.8507,0.7941,0.8785,0.822,0.7018,0.7976,0.0618
Xception+ResNet50,ReliefF,No,10,RBF,0.8333,0.8714,0.8235,0.8214,0.8529,0.9132,0.8529,0.8785,0.7841,0.907,0.8538,0.0381
Xception+ResNet50,ReliefF,No,10,LinearSVM,0.7833,0.8478,0.8235,0.75,0.8529,0.9132,0.8824,0.9097,0.7424,0.907,0.8412,0.0615
Xception+ResNet50,ReliefF,No,10,MLP,0.775,0.913,0.7941,0.8071,0.8824,0.8576,0.8235,0.8785,0.9318,0.814,0.8477,0.0501
Xception+ResNet50,ReliefF,No,10,Logistic,0.7833,0.8696,0.7941,0.75,0.8235,0.8854,0.8824,0.8785,0.7424,0.907,0.8316,0.0576
Xception+ResNet50,ReliefF,No,10,RandomForest,0.7333,0.8931,0.8235,0.8321,0.8235,0.8576,0.8824,0.9097,0.9129,0.8474,0.8516,0.0508
Xception+ResNet50,ReliefF,No,10,Adaboost,0.7417,0.8714,0.8235,0.8321,0.7353,0.8576,0.9118,0.9097,0.697,0.7544,0.8134,0.0728
Xception+ResNet50,ReliefF,No,10,Gaussian,0.8167,0.8696,0.8235,0.7857,0.7941,0.8854,0.9118,0.9097,0.7008,0.8737,0.8371,0.0627
VGG16+VGG19,ReliefF,No,10,PCC,0.7417,0.8931,0.8235,0.6857,0.7647,0.7153,0.6176,0.8819,0.9318,0.6754,0.7731,0.0999
VGG16+VGG19,ReliefF,No,10,J48,0.7583,0.7011,0.7647,0.7821,0.7353,0.6528,0.7647,0.7569,0.678,0.7614,0.7355,0.0411
VGG16+VGG19,ReliefF,No,10,RBF,0.7333,0.8496,0.7941,0.725,0.7353,0.7951,0.7059,0.875,0.8902,0.7807,0.7884,0.062
VGG16+VGG19,ReliefF,No,10,LinearSVM,0.7333,0.8261,0.7647,0.7,0.7059,0.7917,0.6765,0.8125,0.8712,0.7807,0.7663,0.059
VGG16+VGG19,ReliefF,No,10,MLP,0.7583,0.8279,0.7941,0.6964,0.7647,0.7326,0.7647,0.9062,0.8258,0.7877,0.7859,0.0551
VGG16+VGG19,ReliefF,No,10,Logistic,0.7333,0.8261,0.7059,0.7,0.7059,0.7917,0.6765,0.8125,0.8485,0.7807,0.7581,0.0579
VGG16+VGG19,ReliefF,No,10,RandomForest,0.725,0.7862,0.7647,0.8071,0.7941,0.6806,0.7059,0.875,0.7992,0.7947,0.7733,0.0536
VGG16+VGG19,ReliefF,No,10,Adaboost,0.675,0.7011,0.7941,0.7107,0.7647,0.7361,0.7941,0.7882,0.822,0.7947,0.7581,0.0467
VGG16+VGG19,ReliefF,No,10,Gaussian,0.6583,0.8478,0.6471,0.725,0.7059,0.8194,0.6176,0.8438,0.8068,0.714,0.7386,0.0809
MobileNet+ResNet101,PCA,No,300,PCC,0.6000,0.7192,0.6176,0.6750,0.7353,0.6979,0.7353,0.6389,0.6061,0.6281,0.6653,0.0510
MobileNet+ResNet101,PCA,No,300,J48,0.8250,0.8514,0.7941,0.7107,0.8824,0.7639,0.7647,0.8507,0.8636,0.7947,0.8101,0.0512
MobileNet+ResNet101,PCA,No,300,RBF,0.8417,0.9565,0.9412,0.8071,0.9412,0.9097,0.9118,0.9097,0.9129,0.9140,0.9046,0.0437
MobileNet+ResNet101,PCA,No,300,LinearSVM,0.9250,0.9130,0.9412,0.8571,0.9118,0.9410,1.0000,0.9097,0.9545,0.9140,0.9267,0.0350
MobileNet+ResNet101,PCA,No,300,MLP,0.6167,0.7174,0.5882,0.7143,0.6765,0.5174,0.5294,0.6354,0.6439,0.5947,0.6234,0.0653
MobileNet+ResNet101,PCA,No,300,Logistic,0.9250,0.9565,0.9412,0.8571,0.9118,0.9410,0.9706,0.9375,0.9545,0.9140,0.9309,0.0303
MobileNet+ResNet101,PCA,No,300,RandomForest,0.8667,0.7880,0.8235,0.8286,0.7941,0.8229,0.7647,0.8542,0.8030,0.8544,0.8200,0.0311
MobileNet+ResNet101,PCA,No,300,Adaboost,0.8250,0.8514,0.7941,0.6964,0.9118,0.9097,0.8235,0.9444,0.9318,0.8211,0.8509,0.0720
MobileNet+ResNet101,PCA,No,300,Gaussian,0.6500,0.7029,0.7353,0.5857,0.6471,0.7083,0.7353,0.8021,0.7159,0.6421,0.6925,0.0586
MobileNet+ResNet101,UMAP,No,300,PCC,0.8083,0.8043,0.7647,0.7714,0.6765,0.7639,0.6471,0.7257,0.7614,0.8737,0.7597,0.0619
MobileNet+ResNet101,UMAP,No,300,J48,0.7417,0.7446,0.7059,0.6250,0.7353,0.6806,0.7353,0.7083,0.6932,0.7825,0.7152,0.0410
MobileNet+ResNet101,UMAP,No,300,RBF,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.5625,0.5455,0.5000,0.5108,0.0219
MobileNet+ResNet101,UMAP,No,300,LinearSVM,0.7167,0.7826,0.7353,0.7107,0.8529,0.7604,0.6765,0.6979,0.6970,0.8070,0.7437,0.0533
MobileNet+ResNet101,UMAP,No,300,MLP,0.5083,0.4620,0.6471,0.5000,0.5000,0.5000,0.5294,0.6667,0.5000,0.5965,0.5410,0.0666
MobileNet+ResNet101,UMAP,No,300,Logistic,0.8083,0.8043,0.7647,0.7000,0.8235,0.8819,0.7059,0.6979,0.6970,0.8737,0.7757,0.0693
MobileNet+ResNet101,UMAP,No,300,RandomForest,0.7750,0.8496,0.7941,0.7607,0.8235,0.8576,0.8235,0.7882,0.7386,0.8877,0.8099,0.0444
MobileNet+ResNet101,UMAP,No,300,Adaboost,0.8000,0.7645,0.8235,0.7964,0.7647,0.8299,0.7647,0.8507,0.6970,0.8281,0.7919,0.0431
MobileNet+ResNet101,UMAP,No,300,Gaussian,0.8250,0.8080,0.7353,0.7571,0.7353,0.8264,0.6471,0.7292,0.7348,0.8211,0.7619,0.0549
ResNet101+DenseNet169,PCA,No,300,PCC,0.6667,0.6322,0.7647,0.7714,0.7353,0.7292,0.6765,0.6944,0.6364,0.7807,0.7087,0.0524
ResNet101+DenseNet169,PCA,No,300,J48,0.6167,0.6576,0.7059,0.6393,0.7941,0.7604,0.8824,0.7014,0.7803,0.7140,0.7252,0.0765
ResNet101+DenseNet169,PCA,No,300,RBF,0.8750,0.9565,0.8824,0.7714,0.9118,0.9097,0.8529,0.8819,0.9545,0.8807,0.8877,0.0503
ResNet101+DenseNet169,PCA,No,300,LinearSVM,0.9500,0.8714,0.9412,0.8571,0.9118,0.8854,0.8529,0.9410,0.9545,0.8211,0.8986,0.0450
ResNet101+DenseNet169,PCA,No,300,MLP,0.7250,0.6975,0.6471,0.4929,0.7059,0.6389,0.5588,0.7569,0.7879,0.5544,0.6565,0.0913
ResNet101+DenseNet169,PCA,No,300,Logistic,0.9500,0.8931,0.9706,0.8929,0.9118,0.9410,0.8529,0.9375,0.9545,0.8544,0.9159,0.0394
ResNet101+DenseNet169,PCA,No,300,RandomForest,0.7500,0.7464,0.7647,0.7821,0.7941,0.8229,0.7647,0.8264,0.7765,0.7947,0.7823,0.0262
ResNet101+DenseNet169,PCA,No,300,Adaboost,0.8917,0.8714,0.7353,0.8321,0.7941,0.9132,0.7647,0.9062,0.9129,0.9140,0.8536,0.0641
ResNet101+DenseNet169,PCA,No,300,Gaussian,0.6500,0.7246,0.6765,0.6214,0.5882,0.6806,0.7941,0.7431,0.6932,0.6158,0.6787,0.0600
ResNet101+DenseNet169,UMAP,No,300,PCC,0.7333,0.7844,0.7941,0.7357,0.7059,0.8819,0.7059,0.7326,0.7652,0.7211,0.7560,0.0509
ResNet101+DenseNet169,UMAP,No,300,J48,0.6917,0.6141,0.7647,0.7107,0.8529,0.7118,0.7941,0.6736,0.6932,0.8281,0.7335,0.0708
ResNet101+DenseNet169,UMAP,No,300,RBF,0.5500,0.5435,0.5588,0.6429,0.6471,0.5035,0.6176,0.6875,0.7121,0.5070,0.5970,0.0706
ResNet101+DenseNet169,UMAP,No,300,LinearSVM,0.7333,0.7826,0.7353,0.7857,0.7353,0.7847,0.7353,0.7257,0.7879,0.7737,0.7580,0.0253
ResNet101+DenseNet169,UMAP,No,300,MLP,0.7083,0.6033,0.5000,0.6893,0.5000,0.5972,0.5294,0.5000,0.5000,0.6842,0.5812,0.0826
ResNet101+DenseNet169,UMAP,No,300,Logistic,0.7583,0.8261,0.7647,0.7964,0.7941,0.9132,0.7647,0.7639,0.7424,0.7807,0.7905,0.0467
ResNet101+DenseNet169,UMAP,No,300,RandomForest,0.7500,0.8062,0.8824,0.7714,0.9118,0.9167,0.7941,0.7674,0.7386,0.8807,0.8219,0.0654
ResNet101+DenseNet169,UMAP,No,300,Adaboost,0.6917,0.7409,0.8824,0.7464,0.7353,0.7674,0.8235,0.7118,0.6932,0.7754,0.7568,0.0564
ResNet101+DenseNet169,UMAP,No,300,Gaussian,0.7417,0.7862,0.7353,0.7714,0.7353,0.7951,0.6471,0.7049,0.8030,0.8211,0.7541,0.0496
ResNet101+DenseNet121,PCA,No,300,PCC,0.6583,0.6322,0.7059,0.6643,0.7353,0.6701,0.7353,0.7604,0.5076,0.7614,0.6831,0.0725
ResNet101+DenseNet121,PCA,No,300,J48,0.7667,0.7065,0.7059,0.7714,0.7647,0.8229,0.7059,0.7292,0.7803,0.7421,0.7496,0.0367
ResNet101+DenseNet121,PCA,No,300,RBF,0.8333,0.9565,0.9118,0.7714,0.9412,0.9097,0.8824,0.9097,0.9129,0.9140,0.8943,0.0515
ResNet101+DenseNet121,PCA,No,300,LinearSVM,0.8917,0.8496,0.9706,0.8321,0.9118,0.9410,1.0000,0.9688,0.9545,0.9474,0.9267,0.0518
ResNet101+DenseNet121,PCA,No,300,MLP,0.6250,0.5471,0.7353,0.6036,0.5882,0.6076,0.6765,0.5174,0.6818,0.6947,0.6277,0.0653
ResNet101+DenseNet121,PCA,No,300,Logistic,0.8917,0.8913,0.9706,0.8571,0.9118,0.9410,1.0000,0.9688,0.9545,0.9474,0.9334,0.0419
ResNet101+DenseNet121,PCA,No,300,RandomForest,0.7750,0.7228,0.8235,0.7929,0.7647,0.7639,0.7941,0.7708,0.7576,0.7684,0.7734,0.0252
ResNet101+DenseNet121,PCA,No,300,Adaboost,0.8333,0.8514,0.8824,0.7714,0.8529,0.9410,0.7353,0.8819,0.8674,0.9667,0.8584,0.0657
ResNet101+DenseNet121,PCA,No,300,Gaussian,0.6167,0.7246,0.7353,0.6464,0.5882,0.6806,0.7941,0.7431,0.7159,0.6158,0.6861,0.0638
ResNet101+DenseNet121,UMAP,No,300,PCC,0.7833,0.7844,0.7941,0.7607,0.7353,0.7639,0.7353,0.7917,0.7424,0.8140,0.7705,0.0258
ResNet101+DenseNet121,UMAP,No,300,J48,0.6917,0.7011,0.7353,0.6000,0.8529,0.8021,0.7647,0.6146,0.7121,0.6825,0.7157,0.0739
ResNet101+DenseNet121,UMAP,No,300,RBF,0.5000,0.5000,0.5000,0.5714,0.6176,0.5000,0.5588,0.5938,0.6591,0.5000,0.5501,0.0561
ResNet101+DenseNet121,UMAP,No,300,LinearSVM,0.7833,0.7609,0.7647,0.7607,0.8235,0.8194,0.6471,0.7569,0.7197,0.8140,0.7650,0.0502
ResNet101+DenseNet121,UMAP,No,300,MLP,0.5500,0.5453,0.5000,0.5000,0.5882,0.5000,0.5294,0.5000,0.5909,0.4737,0.5278,0.0380
ResNet101+DenseNet121,UMAP,No,300,Logistic,0.7833,0.8279,0.7941,0.7964,0.8235,0.8542,0.7941,0.7917,0.8258,0.7877,0.8079,0.0221
ResNet101+DenseNet121,UMAP,No,300,RandomForest,0.7417,0.9348,0.8235,0.7464,0.8529,0.8854,0.8824,0.7639,0.7197,0.7947,0.8145,0.0689
ResNet101+DenseNet121,UMAP,No,300,Adaboost,0.7500,0.8279,0.7647,0.7107,0.8824,0.8819,0.8235,0.7014,0.7614,0.7421,0.7846,0.0622
ResNet101+DenseNet121,UMAP,No,300,Gaussian,0.7833,0.8714,0.7941,0.7714,0.8529,0.8507,0.7353,0.7604,0.8258,0.8140,0.8059,0.0423
ResNet101+MobileNetV2,PCA,No,300,PCC,0.5833,0.6105,0.7059,0.7464,0.6765,0.6354,0.6765,0.5764,0.5265,0.7281,0.6465,0.0683
ResNet101+MobileNetV2,PCA,No,300,J48,0.7500,0.8913,0.8529,0.7607,0.7941,0.8576,0.7941,0.8542,0.8902,0.8807,0.8326,0.0505
ResNet101+MobileNetV2,PCA,No,300,RBF,0.8667,0.9348,0.9118,0.7714,0.9118,0.9097,0.8824,0.9375,0.9545,0.9474,0.9028,0.0511
ResNet101+MobileNetV2,PCA,No,300,LinearSVM,0.9500,0.8714,0.9412,0.7964,0.8235,0.9410,0.9706,0.9688,0.9129,0.9211,0.9097,0.0571
ResNet101+MobileNetV2,PCA,No,300,MLP,0.7083,0.7409,0.4706,0.5286,0.5000,0.5417,0.5588,0.6042,0.6326,0.6947,0.5980,0.0886
ResNet101+MobileNetV2,PCA,No,300,Logistic,0.9500,0.9130,0.9412,0.8321,0.9118,0.9410,0.9412,0.9688,0.9129,0.9211,0.9233,0.0352
ResNet101+MobileNetV2,PCA,No,300,RandomForest,0.8583,0.9149,0.7647,0.7214,0.7059,0.8264,0.7647,0.8576,0.9091,0.7877,0.8111,0.0700
ResNet101+MobileNetV2,PCA,No,300,Adaboost,0.8667,0.8514,0.9118,0.8071,0.9118,0.8542,0.9118,0.9132,0.8902,0.9070,0.8825,0.0344
ResNet101+MobileNetV2,PCA,No,300,Gaussian,0.6250,0.7029,0.7059,0.6464,0.6176,0.6771,0.7059,0.7708,0.6932,0.6158,0.6761,0.0472
ResNet101+MobileNetV2,UMAP,No,300,PCC,0.7833,0.8062,0.7353,0.7500,0.7647,0.8819,0.6765,0.7292,0.7008,0.8737,0.7702,0.0645
ResNet101+MobileNetV2,UMAP,No,300,J48,0.7917,0.7844,0.7353,0.7714,0.7059,0.8264,0.7353,0.6458,0.7083,0.8088,0.7513,0.0526
ResNet101+MobileNetV2,UMAP,No,300,RBF,0.5250,0.5000,0.5588,0.6429,0.6471,0.5312,0.6471,0.6250,0.6439,0.5333,0.5854,0.0576
ResNet101+MobileNetV2,UMAP,No,300,LinearSVM,0.6917,0.7826,0.7059,0.7107,0.8235,0.7847,0.6471,0.7882,0.8068,0.7737,0.7515,0.0551
ResNet101+MobileNetV2,UMAP,No,300,MLP,0.5000,0.7500,0.5000,0.5000,0.5294,0.5000,0.5000,0.4965,0.5417,0.4667,0.5284,0.0763
ResNet101+MobileNetV2,UMAP,No,300,Logistic,0.7833,0.8062,0.7059,0.7000,0.7941,0.8819,0.7647,0.7639,0.6780,0.8140,0.7692,0.0584
ResNet101+MobileNetV2,UMAP,No,300,RandomForest,0.8333,0.8478,0.7941,0.7714,0.7353,0.7708,0.7941,0.7639,0.8295,0.9140,0.8054,0.0492
ResNet101+MobileNetV2,UMAP,No,300,Adaboost,0.7250,0.8297,0.7647,0.7607,0.7941,0.6806,0.7647,0.6979,0.6477,0.8807,0.7546,0.0666
ResNet101+MobileNetV2,UMAP,No,300,Gaussian,0.7833,0.8496,0.7353,0.8071,0.8529,0.8507,0.6765,0.7326,0.8030,0.7877,0.7879,0.0555
EfficientNetB0+MobileNet,PCA,No,300,PCC,0.6500,0.5688,0.7059,0.7107,0.6765,0.7292,0.5882,0.6076,0.6553,0.6807,0.6573,0.0514
EfficientNetB0+MobileNet,PCA,No,300,J48,0.7750,0.8514,0.7059,0.6107,0.7941,0.7396,0.7353,0.7674,0.8030,0.5754,0.7358,0.0813
EfficientNetB0+MobileNet,PCA,No,300,RBF,0.8417,0.9783,0.9412,0.8179,0.8824,0.9410,0.8529,0.9132,0.9318,0.9737,0.9074,0.0531
EfficientNetB0+MobileNet,PCA,No,300,LinearSVM,0.9417,0.9565,0.9412,0.8929,0.9412,0.9688,0.9412,0.9375,0.9545,0.9737,0.9449,0.0211
EfficientNetB0+MobileNet,PCA,No,300,MLP,0.5083,0.5290,0.4412,0.4929,0.5000,0.5833,0.4706,0.6319,0.7008,0.5614,0.5419,0.0749
EfficientNetB0+MobileNet,PCA,No,300,Logistic,0.9500,0.9565,0.9412,0.8929,0.9118,0.9688,0.9412,0.9375,0.9318,0.9737,0.9405,0.0233
EfficientNetB0+MobileNet,PCA,No,300,RandomForest,0.7083,0.7663,0.8824,0.7679,0.8235,0.8576,0.7647,0.8299,0.8636,0.7351,0.7999,0.0562
EfficientNetB0+MobileNet,PCA,No,300,Adaboost,0.9000,0.8696,0.8529,0.8429,0.8824,0.9167,0.8824,0.8472,0.9129,0.9140,0.8821,0.0269
EfficientNetB0+MobileNet,PCA,No,300,Gaussian,0.7083,0.7663,0.8235,0.7321,0.7059,0.7361,0.7059,0.7674,0.8220,0.6351,0.7403,0.0544
EfficientNetB0+MobileNet,UMAP,No,300,PCC,0.7917,0.8496,0.7941,0.8679,0.7647,0.7292,0.7059,0.7604,0.7424,0.8140,0.7820,0.0491
EfficientNetB0+MobileNet,UMAP,No,300,J48,0.7667,0.7844,0.7941,0.7786,0.7941,0.7431,0.6765,0.6493,0.6932,0.8281,0.7508,0.0558
EfficientNetB0+MobileNet,UMAP,No,300,RBF,0.4250,0.5000,0.5294,0.8286,0.7353,0.6285,0.5588,0.7500,0.5758,0.6667,0.6198,0.1193
EfficientNetB0+MobileNet,UMAP,No,300,LinearSVM,0.6917,0.7409,0.7059,0.7929,0.7353,0.7569,0.6765,0.8472,0.6515,0.8070,0.7406,0.0587
EfficientNetB0+MobileNet,UMAP,No,300,MLP,0.4917,0.5000,0.5000,0.5000,0.5000,0.5000,0.5000,0.3090,0.5000,0.4702,0.4771,0.0567
EfficientNetB0+MobileNet,UMAP,No,300,Logistic,0.6833,0.7627,0.7059,0.7321,0.7941,0.6667,0.6471,0.7882,0.6515,0.7737,0.7205,0.0542
EfficientNetB0+MobileNet,UMAP,No,300,RandomForest,0.8333,0.8279,0.8235,0.8429,0.7941,0.7847,0.7059,0.8507,0.7841,0.8807,0.8128,0.0459
EfficientNetB0+MobileNet,UMAP,No,300,Adaboost,0.7417,0.7862,0.8529,0.7571,0.7647,0.8507,0.8235,0.7361,0.7386,0.8474,0.7899,0.0466
EfficientNetB0+MobileNet,UMAP,No,300,Gaussian,0.8250,0.8315,0.7941,0.8036,0.7059,0.7986,0.6471,0.7118,0.6477,0.8281,0.7593,0.0701
MobileNet+ResNet50,PCA,No,300,PCC,0.6500,0.7192,0.6471,0.7000,0.7059,0.8507,0.7353,0.7569,0.6932,0.8070,0.7265,0.0611
MobileNet+ResNet50,PCA,No,300,J48,0.8583,0.6812,0.7941,0.7571,0.7353,0.7569,0.6471,0.7743,0.9318,0.7474,0.7684,0.0772
MobileNet+ResNet50,PCA,No,300,RBF,0.8500,0.9366,0.8824,0.8071,0.8824,0.9097,0.8824,0.9132,0.9318,0.9070,0.8903,0.0371
MobileNet+ResNet50,PCA,No,300,LinearSVM,0.9750,0.9783,0.9412,0.8929,0.9118,0.9410,0.9706,1.0000,0.9545,1.0000,0.9565,0.0337
MobileNet+ResNet50,PCA,No,300,MLP,0.6333,0.6576,0.6471,0.6107,0.6471,0.6597,0.5882,0.4826,0.5758,0.6281,0.6130,0.0511
MobileNet+ResNet50,PCA,No,300,Logistic,0.9500,0.9783,0.9412,0.8214,0.9412,0.9410,0.9412,1.0000,0.9545,1.0000,0.9469,0.0475
MobileNet+ResNet50,PCA,No,300,RandomForest,0.7583,0.8496,0.7353,0.7321,0.7353,0.7361,0.7647,0.8333,0.9318,0.7544,0.7831,0.0634
MobileNet+ResNet50,PCA,No,300,Adaboost,0.7500,0.8514,0.9706,0.7714,0.7059,0.8819,0.6765,0.8542,0.9545,0.9070,0.8323,0.0968
MobileNet+ResNet50,PCA,No,300,Gaussian,0.7083,0.7228,0.7647,0.6250,0.6765,0.7396,0.6765,0.7986,0.7803,0.6088,0.7101,0.0605
MobileNet+ResNet50,UMAP,No,300,PCC,0.7833,0.8496,0.7353,0.7714,0.8235,0.7882,0.6765,0.7604,0.8258,0.8807,0.7895,0.0560
MobileNet+ResNet50,UMAP,No,300,J48,0.7417,0.8062,0.8235,0.6750,0.8235,0.7049,0.7059,0.6458,0.7197,0.7614,0.7408,0.0589
MobileNet+ResNet50,UMAP,No,300,RBF,0.6333,0.6522,0.7353,0.7214,0.7647,0.7847,0.6471,0.7882,0.7348,0.7474,0.7209,0.0543
MobileNet+ResNet50,UMAP,No,300,LinearSVM,0.7583,0.7609,0.7647,0.7464,0.7647,0.7882,0.7059,0.7569,0.7424,0.8737,0.7662,0.0410
MobileNet+ResNet50,UMAP,No,300,MLP,0.5583,0.5000,0.4706,0.6893,0.5000,0.5312,0.5000,0.5938,0.5000,0.5333,0.5377,0.0607
MobileNet+ResNet50,UMAP,No,300,Logistic,0.7833,0.8478,0.7353,0.7464,0.7647,0.8194,0.6765,0.7569,0.7386,0.9070,0.7776,0.0621
MobileNet+ResNet50,UMAP,No,300,RandomForest,0.8083,0.8062,0.8529,0.7714,0.8529,0.8785,0.6765,0.8194,0.8030,0.8351,0.8104,0.0534
MobileNet+ResNet50,UMAP,No,300,Adaboost,0.8083,0.8279,0.8235,0.7571,0.7059,0.7639,0.7353,0.7014,0.7652,0.8351,0.7724,0.0470
MobileNet+ResNet50,UMAP,No,300,Gaussian,0.7833,0.7645,0.7059,0.8071,0.7941,0.8194,0.6765,0.7604,0.7614,0.8807,0.7753,0.0544
MobileNet+ResNet101,PCA,No,250,PCC,0.7083,0.5290,0.6176,0.7357,0.7059,0.7014,0.6765,0.7222,0.6780,0.8404,0.6915,0.0761
MobileNet+ResNet101,PCA,No,250,J48,0.8167,0.8315,0.7941,0.7714,0.8529,0.6736,0.8235,0.8785,0.8674,0.7877,0.8097,0.0560
MobileNet+ResNet101,PCA,No,250,RBF,0.8667,0.9348,0.9412,0.8071,0.9412,0.8542,0.8529,0.8819,0.9545,0.9140,0.8949,0.0468
MobileNet+ResNet101,PCA,No,250,LinearSVM,0.8000,0.8931,0.9118,0.7964,0.9412,0.8819,0.8529,0.8854,0.9129,0.8737,0.8749,0.0447
MobileNet+ResNet101,PCA,No,250,MLP,0.7500,0.6793,0.7647,0.6500,0.6471,0.7847,0.7059,0.6146,0.6364,0.6158,0.6848,0.0598
MobileNet+ResNet101,PCA,No,250,Logistic,0.8000,0.8931,0.9412,0.8571,0.9118,0.9410,0.8824,0.9132,0.9129,0.8737,0.8926,0.0402
MobileNet+ResNet101,PCA,No,250,RandomForest,0.8833,0.8315,0.8529,0.6964,0.8529,0.7708,0.8235,0.8264,0.8220,0.9211,0.8281,0.0580
MobileNet+ResNet101,PCA,No,250,Adaboost,0.8250,0.8714,0.8529,0.7214,0.8529,0.8542,0.7941,0.9167,0.9091,0.9404,0.8538,0.0606
MobileNet+ResNet101,PCA,No,250,Gaussian,0.6250,0.7446,0.7353,0.5750,0.6176,0.7396,0.7647,0.7708,0.7386,0.5754,0.6887,0.0760
MobileNet+ResNet101,UMAP,No,250,PCC,0.7833,0.8261,0.7647,0.6857,0.8235,0.8229,0.7353,0.7014,0.7386,0.8404,0.7722,0.0528
MobileNet+ResNet101,UMAP,No,250,J48,0.6500,0.6395,0.6471,0.7821,0.7059,0.7674,0.7941,0.6771,0.5909,0.8018,0.7056,0.0718
MobileNet+ResNet101,UMAP,No,250,RBF,0.5000,0.5000,0.5000,0.5357,0.5294,0.5000,0.5000,0.5938,0.5720,0.5000,0.5231,0.0328
MobileNet+ResNet101,UMAP,No,250,LinearSVM,0.6917,0.7409,0.7059,0.7107,0.7647,0.7882,0.6765,0.7292,0.7197,0.8070,0.7334,0.0399
MobileNet+ResNet101,UMAP,No,250,MLP,0.5000,0.5000,0.5882,0.6250,0.5882,0.5556,0.5294,0.6111,0.5000,0.4088,0.5406,0.0627
MobileNet+ResNet101,UMAP,No,250,Logistic,0.7417,0.8261,0.7647,0.7107,0.8235,0.7917,0.6765,0.6979,0.7159,0.8140,0.7563,0.0527
MobileNet+ResNet101,UMAP,No,250,RandomForest,0.8083,0.8913,0.8235,0.7964,0.8235,0.8333,0.8235,0.7569,0.7159,0.8807,0.8154,0.0493
MobileNet+ResNet101,UMAP,No,250,Adaboost,0.7083,0.7428,0.7647,0.7929,0.8235,0.8333,0.8235,0.7083,0.7538,0.9070,0.7858,0.0593
MobileNet+ResNet101,UMAP,No,250,Gaussian,0.8083,0.8279,0.7647,0.7714,0.7647,0.8229,0.6471,0.7014,0.7348,0.8211,0.7664,0.0559
ResNet101+DenseNet169,PCA,No,250,PCC,0.6750,0.6775,0.7059,0.7464,0.7941,0.8194,0.7647,0.7535,0.6970,0.8140,0.7448,0.0514
ResNet101+DenseNet169,PCA,No,250,J48,0.7083,0.6594,0.7941,0.8536,0.7941,0.7535,0.8235,0.8507,0.8030,0.7474,0.7788,0.0589
ResNet101+DenseNet169,PCA,No,250,RBF,0.8750,0.9348,0.9706,0.7714,0.9118,0.8542,0.8824,0.8819,0.9545,0.8877,0.8924,0.0536
ResNet101+DenseNet169,PCA,No,250,LinearSVM,0.8917,0.8496,0.9118,0.8214,0.8235,0.9132,0.8529,0.9097,0.8712,0.8807,0.8726,0.0331
ResNet101+DenseNet169,PCA,No,250,MLP,0.5667,0.6359,0.7941,0.6357,0.6176,0.6424,0.6471,0.6424,0.5417,0.5895,0.6313,0.0642
ResNet101+DenseNet169,PCA,No,250,Logistic,0.8917,0.8714,0.9412,0.8214,0.8529,0.9132,0.8529,0.9097,0.8712,0.9070,0.8833,0.0340
ResNet101+DenseNet169,PCA,No,250,RandomForest,0.8333,0.7663,0.8824,0.7929,0.7647,0.8542,0.7059,0.8333,0.8220,0.8088,0.8064,0.0484
ResNet101+DenseNet169,PCA,No,250,Adaboost,0.8750,0.8931,0.8824,0.7964,0.8824,0.8507,0.8824,0.8854,0.8712,0.9474,0.8766,0.0355
ResNet101+DenseNet169,PCA,No,250,Gaussian,0.6000,0.7029,0.6765,0.6357,0.5588,0.7083,0.7353,0.6806,0.7386,0.6158,0.6653,0.0573
