ResNet101+DenseNet169_n_feat,ReliefF,PCC,4,181888,No,300,24,85.2941,87.1795,85.3571,159.2139,52.2931,0,2.8487
ResNet101+DenseNet169_n_feat,ReliefF,J48,4,181888,No,300,0,82.3529,85.7143,80.7143,159.2139,52.2931,0.0071,0.0001
ResNet101+DenseNet169_n_feat,ReliefF,RBF,4,181888,No,300,0,82.3529,85,81.7857,159.2139,52.2931,0.0036,0.0007
ResNet101+DenseNet169_n_feat,ReliefF,LinearSVM,4,181888,No,300,0,79.4118,82.9268,78.2143,159.2139,52.2931,0.0041,0.0003
ResNet101+DenseNet169_n_feat,ReliefF,MLP,4,181888,No,300,0,88.2353,90,87.8571,159.2139,52.2931,0.4575,0.0002
ResNet101+DenseNet169_n_feat,ReliefF,Logistic,4,181888,No,300,0,82.3529,85.7143,80.7143,159.2139,52.2931,0.0238,0.0001
ResNet101+DenseNet169_n_feat,ReliefF,RandomForest,4,181888,No,300,0,88.2353,90.9091,85.7143,159.2139,52.2931,0.1431,0.01
ResNet101+DenseNet169_n_feat,ReliefF,Adaboost,4,181888,No,300,0,82.3529,85.7143,80.7143,159.2139,52.2931,0.1469,0.0049
ResNet101+DenseNet169_n_feat,ReliefF,Gaussian,4,181888,No,300,0,82.3529,84.2105,82.8571,159.2139,52.2931,0.0006,0.0002
ResNet101+DenseNet169_n_feat,ReliefF,PCC,5,181888,No,300,24,88.2353,88.8889,88.2353,159.2139,55.0583,0,2.898
ResNet101+DenseNet169_n_feat,ReliefF,J48,5,181888,No,300,0,85.2941,82.7586,85.2941,159.2139,55.0583,0.0104,0.0001
ResNet101+DenseNet169_n_feat,ReliefF,RBF,5,181888,No,300,0,88.2353,88.8889,88.2353,159.2139,55.0583,0.0042,0.0008
ResNet101+DenseNet169_n_feat,ReliefF,LinearSVM,5,181888,No,300,0,85.2941,86.4865,85.2941,159.2139,55.0583,0.0043,0.0003
ResNet101+DenseNet169_n_feat,ReliefF,MLP,5,181888,No,300,0,85.2941,86.4865,85.2941,159.2139,55.0583,0.4397,0.0002
ResNet101+DenseNet169_n_feat,ReliefF,Logistic,5,181888,No,300,0,85.2941,86.4865,85.2941,159.2139,55.0583,0.022,0.0002
ResNet101+DenseNet169_n_feat,ReliefF,RandomForest,5,181888,No,300,0,85.2941,86.4865,85.2941,159.2139,55.0583,0.1581,0.011
ResNet101+DenseNet169_n_feat,ReliefF,Adaboost,5,181888,No,300,0,73.5294,72.7273,73.5294,159.2139,55.0583,0.1441,0.0049
ResNet101+DenseNet169_n_feat,ReliefF,Gaussian,5,181888,No,300,0,88.2353,88.2353,88.2353,159.2139,55.0583,0.0007,0.0002
ResNet101+DenseNet169_n_feat,ReliefF,PCC,6,181888,No,300,24,82.3529,83.3333,82.2917,159.2139,54.0769,0,3.1952
ResNet101+DenseNet169_n_feat,ReliefF,J48,6,181888,No,300,0,73.5294,74.2857,73.6111,159.2139,54.0769,0.0085,0.0001
ResNet101+DenseNet169_n_feat,ReliefF,RBF,6,181888,No,300,0,91.1765,91.4286,91.3194,159.2139,54.0769,0.0039,0.0008
ResNet101+DenseNet169_n_feat,ReliefF,LinearSVM,6,181888,No,300,0,88.2353,88.8889,88.1944,159.2139,54.0769,0.0036,0.0003
ResNet101+DenseNet169_n_feat,ReliefF,MLP,6,181888,No,300,0,76.4706,77.7778,76.3889,159.2139,54.0769,0.4218,0.0002
ResNet101+DenseNet169_n_feat,ReliefF,Logistic,6,181888,No,300,0,85.2941,86.4865,85.0694,159.2139,54.0769,0.0244,0.0002
ResNet101+DenseNet169_n_feat,ReliefF,RandomForest,6,181888,No,300,0,94.1176,94.4444,94.0972,159.2139,54.0769,0.158,0.0096
ResNet101+DenseNet169_n_feat,ReliefF,Adaboost,6,181888,No,300,0,88.2353,88.8889,88.1944,159.2139,54.0769,0.1348,0.0047
ResNet101+DenseNet169_n_feat,ReliefF,Gaussian,6,181888,No,300,0,85.2941,84.8485,85.7639,159.2139,54.0769,0.0006,0.0002
ResNet101+DenseNet169_n_feat,ReliefF,PCC,7,181888,No,300,24,85.2941,83.871,85.2941,159.2139,52.2266,0,3.3695
ResNet101+DenseNet169_n_feat,ReliefF,J48,7,181888,No,300,0,76.4706,77.7778,76.4706,159.2139,52.2266,0.0089,0.0001
ResNet101+DenseNet169_n_feat,ReliefF,RBF,7,181888,No,300,0,88.2353,88.2353,88.2353,159.2139,52.2266,0.0039,0.0007
ResNet101+DenseNet169_n_feat,ReliefF,LinearSVM,7,181888,No,300,0,91.1765,91.4286,91.1765,159.2139,52.2266,0.0042,0.0003
ResNet101+DenseNet169_n_feat,ReliefF,MLP,7,181888,No,300,0,88.2353,87.5,88.2353,159.2139,52.2266,0.5142,0.0004
ResNet101+DenseNet169_n_feat,ReliefF,Logistic,7,181888,No,300,0,91.1765,90.9091,91.1765,159.2139,52.2266,0.0335,0.0002
ResNet101+DenseNet169_n_feat,ReliefF,RandomForest,7,181888,No,300,0,91.1765,91.4286,91.1765,159.2139,52.2266,0.1998,0.0084
ResNet101+DenseNet169_n_feat,ReliefF,Adaboost,7,181888,No,300,0,97.0588,97.1429,97.0588,159.2139,52.2266,0.1514,0.0047
ResNet101+DenseNet169_n_feat,ReliefF,Gaussian,7,181888,No,300,0,88.2353,87.5,88.2353,159.2139,52.2266,0.0011,0.0003
ResNet101+DenseNet169_n_feat,ReliefF,PCC,8,181888,No,300,24,79.4118,82.0513,78.8194,159.2139,55.3846,0,2.1439
ResNet101+DenseNet169_n_feat,ReliefF,J48,8,181888,No,300,0,94.1176,94.1176,94.4444,159.2139,55.3846,0.0087,0.0002
ResNet101+DenseNet169_n_feat,ReliefF,RBF,8,181888,No,300,0,94.1176,94.1176,94.4444,159.2139,55.3846,0.0038,0.0007
ResNet101+DenseNet169_n_feat,ReliefF,LinearSVM,8,181888,No,300,0,91.1765,91.4286,91.3194,159.2139,55.3846,0.0038,0.0004
ResNet101+DenseNet169_n_feat,ReliefF,MLP,8,181888,No,300,0,91.1765,92.3077,90.625,159.2139,55.3846,0.7921,0.0003
ResNet101+DenseNet169_n_feat,ReliefF,Logistic,8,181888,No,300,0,85.2941,85.7143,85.4167,159.2139,55.3846,0.0257,0.0001
ResNet101+DenseNet169_n_feat,ReliefF,RandomForest,8,181888,No,300,0,94.1176,94.1176,94.4444,159.2139,55.3846,0.1563,0.0097
ResNet101+DenseNet169_n_feat,ReliefF,Adaboost,8,181888,No,300,0,82.3529,81.25,82.9861,159.2139,55.3846,0.148,0.0048
ResNet101+DenseNet169_n_feat,ReliefF,Gaussian,8,181888,No,300,0,85.2941,83.871,86.1111,159.2139,55.3846,0.0007,0.0002
ResNet101+DenseNet169_n_feat,ReliefF,PCC,9,181888,No,300,24,82.3529,86.9565,78.7879,159.2139,51.2515,0,2.4278
ResNet101+DenseNet169_n_feat,ReliefF,J48,9,181888,No,300,0,79.4118,82.9268,80.303,159.2139,51.2515,0.0067,0.0001
ResNet101+DenseNet169_n_feat,ReliefF,RBF,9,181888,No,300,0,97.0588,97.6744,97.7273,159.2139,51.2515,0.0037,0.0007
ResNet101+DenseNet169_n_feat,ReliefF,LinearSVM,9,181888,No,300,0,94.1176,95.2381,95.4545,159.2139,51.2515,0.0038,0.0003
ResNet101+DenseNet169_n_feat,ReliefF,MLP,9,181888,No,300,0,88.2353,90.4762,89.0152,159.2139,51.2515,0.401,0.0002
ResNet101+DenseNet169_n_feat,ReliefF,Logistic,9,181888,No,300,0,97.0588,97.6744,97.7273,159.2139,51.2515,0.0198,0.0001
ResNet101+DenseNet169_n_feat,ReliefF,RandomForest,9,181888,No,300,0,94.1176,95.4545,93.5606,159.2139,51.2515,0.1446,0.009
ResNet101+DenseNet169_n_feat,ReliefF,Adaboost,9,181888,No,300,0,91.1765,93.0233,91.2879,159.2139,51.2515,0.1352,0.0048
ResNet101+DenseNet169_n_feat,ReliefF,Gaussian,9,181888,No,300,0,73.5294,74.2857,79.5455,159.2139,51.2515,0.0006,0.0002
ResNet101+DenseNet169_n_feat,ReliefF,PCC,10,181888,No,300,24,82.3529,83.3333,82.807,159.2139,50.3722,0,3.8888
ResNet101+DenseNet169_n_feat,ReliefF,J48,10,181888,No,300,0,73.5294,76.9231,72.807,159.2139,50.3722,0.0096,0.0002
ResNet101+DenseNet169_n_feat,ReliefF,RBF,10,181888,No,300,0,82.3529,84.2105,82.1053,159.2139,50.3722,0.004,0.0009
ResNet101+DenseNet169_n_feat,ReliefF,LinearSVM,10,181888,No,300,0,82.3529,83.3333,82.807,159.2139,50.3722,0.0041,0.0003
ResNet101+DenseNet169_n_feat,ReliefF,MLP,10,181888,No,300,0,82.3529,84.2105,82.1053,159.2139,50.3722,0.4706,0.0003
ResNet101+DenseNet169_n_feat,ReliefF,Logistic,10,181888,No,300,0,82.3529,83.3333,82.807,159.2139,50.3722,0.0292,0.0002
ResNet101+DenseNet169_n_feat,ReliefF,RandomForest,10,181888,No,300,0,82.3529,84.2105,82.1053,159.2139,50.3722,0.1552,0.0107
ResNet101+DenseNet169_n_feat,ReliefF,Adaboost,10,181888,No,300,0,76.4706,78.9474,76.1404,159.2139,50.3722,0.1475,0.0049
ResNet101+DenseNet169_n_feat,ReliefF,Gaussian,10,181888,No,300,0,79.4118,81.0811,79.4737,159.2139,50.3722,0.0007,0.0002
ResNet101+DenseNet121_n_feat,ReliefF,PCC,1,150528,No,300,24,77.1429,75,77.5,184.418,42.7944,0,2.0419
ResNet101+DenseNet121_n_feat,ReliefF,J48,1,150528,No,300,0,80,81.0811,82.5,184.418,42.7944,0.0093,0.0001
ResNet101+DenseNet121_n_feat,ReliefF,RBF,1,150528,No,300,0,77.1429,75,77.5,184.418,42.7944,0.0047,0.0009
ResNet101+DenseNet121_n_feat,ReliefF,LinearSVM,1,150528,No,300,0,77.1429,76.4706,78.3333,184.418,42.7944,0.0051,0.0004
ResNet101+DenseNet121_n_feat,ReliefF,MLP,1,150528,No,300,0,74.2857,74.2857,75.8333,184.418,42.7944,0.4245,0.0002
ResNet101+DenseNet121_n_feat,ReliefF,Logistic,1,150528,No,300,0,82.8571,81.25,83.3333,184.418,42.7944,0.0271,0.0002
ResNet101+DenseNet121_n_feat,ReliefF,RandomForest,1,150528,No,300,0,85.7143,83.871,85.8333,184.418,42.7944,0.1602,0.0087
ResNet101+DenseNet121_n_feat,ReliefF,Adaboost,1,150528,No,300,0,82.8571,82.3529,84.1667,184.418,42.7944,0.1713,0.0067
ResNet101+DenseNet121_n_feat,ReliefF,Gaussian,1,150528,No,300,0,80,74.0741,78.3333,184.418,42.7944,0.0007,0.0002
ResNet101+DenseNet121_n_feat,ReliefF,PCC,2,150528,No,300,24,68.5714,66.6667,74.0942,184.418,44.1113,0,3.6731
ResNet101+DenseNet121_n_feat,ReliefF,J48,2,150528,No,300,0,77.1429,71.4286,78.6232,184.418,44.1113,0.007,0.0001
